,word,count
0,보지,2
1,여러,39
2,종류,22
3,재미,11
4,나름,4
5,우리,7
6,전통주,15
7,막걸리,705
8,취향,25
9,동네,3
10,가지,21
11,주문,168
12,스타일,20
13,탄산,160
14,단가,1
15,대비,14
16,느낌,73
17,미가,3
18,드라이,103
19,한번,23
20,도전,3
21,단맛,161
22,진짜,29
23,거의,21
24,명섭,9
25,요거트,2
26,다른,51
27,나라,1
28,마을,5
29,인공,11
30,감미료,19
31,거구,1
32,가격,78
33,음식점,1
34,기억,5
35,대박,3
36,처음,32
37,가성비,35
38,제일,36
39,스파클링,43
40,메리트,1
41,배송,282
42,거나,1
43,선호,144
44,구매,122
45,하나,22
46,추가,3
47,이면,3
48,강추,11
49,이번,23
50,제품,37
51,상품,34
52,라벨,2
53,재활,2
54,포장,190
55,질리,8
56,슴슴하,4
57,리만,1
58,냉장고,13
59,맥주,11
60,슬슬,2
61,시기,2
62,만족,24
63,항상,52
64,사용,8
65,그거,3
66,마시기,47
67,유통,20
68,기한,19
69,적당,2
70,개인,22
71,도로,1
72,듭니,4
73,첨가,17
74,절대,2
75,다음,41
76,전혀,13
77,슴슴,9
78,달달,24
79,베리,3
80,합리,1
81,일반,8
82,여름,8
83,조금,31
84,뚜껑,4
85,약간,25
86,뒷맛,9
87,쌀밥,1
88,정도,22
89,식사,5
90,반주,9
91,부담,15
92,안단,2
93,추천,58
94,싱싱,2
95,이건,12
96,아예,6
97,명성,1
98,그닥,2
99,송상,1
100,태도,2
101,해영,1
102,리뷰,12
103,안달,15
104,이틀,2
105,아이스,27
106,박스,10
107,시중,5
108,판매,8
109,소주,11
110,물이,5
111,호불호,18
112,갈릴,5
113,살짝,20
114,산미,10
115,생각,46
116,오늘,3
117,단백,4
118,청량감,41
119,술맛,5
120,후기,11
121,이유,7
122,제격,3
123,동해,2
124,기대,39
125,신경,4
126,산도,5
127,쩔어요,1
128,장수,16
129,베스트,6
130,매력,9
131,밍밍,17
132,의사,17
133,합성,3
134,편이,8
135,문제,6
136,재배,2
137,이후,6
138,송된,1
139,일단,13
140,남아,2
141,나중,3
142,마켓,24
143,요즘,18
144,대형,2
145,마트,9
146,가족,7
147,라며,1
148,보리,1
149,아주,80
150,전주,2
151,그냥,15
152,기류,1
153,찌개,1
154,목넘김,32
155,자주,37
156,이용,18
157,송이,9
158,하루,6
159,나위,1
160,모든,7
161,음식,18
162,원래,10
163,탁주,16
164,가운,1
165,상태,29
166,평이,7
167,구입,14
168,신속,2
169,인기,8
170,별로,29
171,정기,2
172,금정산성,3
173,무난,14
174,제로,2
175,사이다,3
176,부모님,17
177,계속,26
178,빈대떡,2
179,역시,19
180,인위,2
181,가성,22
182,최고,72
183,산감,2
184,우린,1
185,비도,3
186,일등,1
187,포스,1
188,무아,6
189,스타,1
190,체고,1
191,신맛,16
192,가득,4
193,과정,6
194,누구,3
195,박주,1
196,일수,1
197,옛날,6
198,소환,1
199,수도,7
200,구멍,1
201,풍기면,1
202,티슈,1
203,보관,4
204,때문,11
205,찻엇,1
206,금방,5
207,세지,2
208,재주,19
209,대여섯,1
210,개별,2
211,방법,1
212,송료,1
213,편의,2
214,별도,1
215,쿨링,1
216,유리,1
217,에어,3
218,파손,3
219,우려,1
220,향후,1
221,결정,1
222,예정,12
223,입맛,33
224,성공,1
225,단골,1
226,상하,1
227,봉투,1
228,포함,2
229,엇습,2
230,됀찮네,1
231,시도,3
232,애용,10
233,날씨,4
234,친구,12
235,파티,3
236,사서,7
237,상위,2
238,사고,3
239,하달,1
240,주위,2
241,다라,1
242,맑은,4
243,냄새,8
244,한가지,1
245,건의,2
246,사항,1
247,주시,9
248,분리,1
249,수거,1
250,자연,1
251,투어,1
252,중이,1
253,매칭,1
254,다시,12
255,순위,4
256,품질,5
257,신선도,2
258,무조건,2
259,아부지,1
260,무지,3
261,색상,1
262,숙성,9
263,옥수수,1
264,전반,2
265,애호가,2
266,아버님,4
267,픽입니,1
268,기적,4
269,예전,10
270,도착,26
271,샴페인,4
272,기분,7
273,유명,1
274,대서,2
275,점점,1
276,지니,2
277,만족도,4
278,조화,2
279,번창,5
280,송명섭,1
281,장도,13
282,부분,5
283,아쉬움,1
284,두통,2
285,끝맛,6
286,생쌀맛,1
287,프로,3
288,감사,6
289,수가,2
290,익일,3
291,확인,3
292,지금껏,2
293,질질,1
294,상자,1
295,엉망,1
296,신뢰,1
297,지인,10
298,아이,1
299,방이,1
300,조만간,2
301,다만,8
302,문자,1
303,안해,1
304,한잔,5
305,여태껏,1
306,저서,1
307,드네,2
308,지급,1
309,이상,7
310,양호,3
311,지금,4
312,가장,18
313,올리고당,7
314,정말,53
315,인터넷,8
316,저격,4
317,선물,26
318,임박,1
319,배달,6
320,모두,9
321,매우,13
322,기성,1
323,특유,7
324,경향,1
325,탄산수,9
326,최적화,1
327,주가,1
328,군내,4
329,계획,3
330,의학,1
331,췌장,2
332,영향,1
333,결과,2
334,음료수,1
335,대부분,3
336,주어,2
337,기능,1
338,저해,1
339,더욱,2
340,여러분,1
341,아시,1
342,비교,10
343,마음,10
344,해지,2
345,대량,1
346,맛을거갘아,1
347,스펙,1
348,중간,3
349,건가,1
350,고민,2
351,막상,1
352,기본,6
353,선택,9
354,일상,1
355,종일,1
356,걱정,6
357,도리,1
358,오우,1
359,천연,2
360,대요,1
361,와인,11
362,처럼,1
363,연한,2
364,쌀뜨물,1
365,제외,1
366,주말,8
367,정착,1
368,아버지,10
369,베스,3
370,자꾸,2
371,상한,1
372,가요,5
373,나료,1
374,생일,4
375,종결,1
376,머시,1
377,보기,5
378,전이,9
379,어욤,1
380,조음,1
381,술술,2
382,수고,3
383,과거,1
384,회사,1
385,직접,1
386,통화,2
387,생산,1
388,부탁,1
389,출시,1
390,리라,1
391,감동,3
392,타입,1
393,막걸,1
394,안주,19
395,주랑,1
396,사람,11
397,텁텁함,5
398,라이트,8
399,고고,2
400,만하,1
401,누룩,11
402,각종,1
403,최소한,1
404,저렴,4
405,의아,1
406,만큼,5
407,쌀맛,3
408,지진,1
409,물맛,1
410,그로,1
411,재료,4
412,시간,2
413,비율,3
414,소량,2
415,다소,1
416,장난,1
417,점수,2
418,마지막,2
419,불만,1
420,자리,2
421,잡고,1
422,조장,1
423,버전,5
424,거욤,1
425,본연,5
426,배민,1
427,맛보기,2
428,현재,1
429,이오,1
430,바디,8
431,시작,3
432,적극,2
433,드립,1
434,거리,5
435,달리,1
436,병깢,1
437,매번,14
438,이보,1
439,꿀꺽,4
440,반면,1
441,플레인,1
442,각각,3
443,트길,1
444,전통,6
445,에욤,1
446,평범,1
447,완전,15
448,단술,2
449,자극,2
450,발견,3
451,스티로폼,2
452,저번,6
453,달콤,2
454,용기,1
455,따라서,1
456,차례대로,1
457,숙취,5
458,상해,1
459,혹시,1
460,모금,2
461,하니,1
462,성분,4
463,벌써,5
464,심지어,1
465,스탐,1
466,키라,1
467,인생,8
468,욕심,1
469,금액,3
470,대의,1
471,술집,4
472,오프라인,2
473,덕분,6
474,푸욱,1
475,속도,2
476,상큼,5
477,종종,4
478,자체,6
479,소문,1
480,군더더기,3
481,엇어,1
482,우선,3
483,다음주,1
484,이적,1
485,리보,1
486,감안,2
487,음료,3
488,톡톡,1
489,보통,6
490,어디,2
491,기준,2
492,커서,1
493,물리,2
494,토욜,1
495,일욜,1
496,확정,3
497,안성맞춤,1
498,입문,1
499,멸치,1
500,엄지,1
501,대신,5
502,관리,1
503,전부,3
504,배탈,1
505,난리,1
506,바로,8
507,택배,7
508,자랑,1
509,놨다,2
510,청국장,1
511,국내,1
512,하진,1
513,달구,1
514,미생,1
515,위해,5
516,진해,1
517,단연,3
518,화이트,1
519,레몬,1
520,리큐르,1
521,취기,1
522,식전,1
523,족발,1
524,수육,2
525,간과,1
526,고기,1
527,간이,1
528,불고기,2
529,제육,1
530,볶음,1
531,일품,2
532,요게,1
533,전국,2
534,주점,3
535,주류,4
536,전문점,1
537,평소,5
538,어머니,1
539,드릴,1
540,려고,2
541,최악,1
542,만도,1
543,으른,1
544,매니아,2
545,문해,2
546,이름,1
547,달라,5
548,호랑이,3
549,오늘날,1
550,사가,1
551,아아,1
552,방황,1
553,마치,1
554,트레이,1
555,리지,2
556,캠핑,3
557,매각,2
558,물질,2
559,응고,1
560,글쎄,1
561,텁텁하,4
562,잘먹엇어,1
563,튜브,4
564,세트,1
565,만발,1
566,물건,3
567,니요,1
568,민생,1
569,구함,1
570,부친,1
571,과도,1
572,잘잘,1
573,로서,1
574,남편,8
575,항시,2
576,먹음,2
577,정맛,1
578,제발,1
579,교체,1
580,처치,1
581,곤란,1
582,면서,1
583,강력,1
584,지역,8
585,지난번,2
586,변화,1
587,대로,1
588,인제,1
589,워낙,4
590,중독,3
591,최상,1
592,포인트,2
593,밀도,1
594,예술,2
595,병정,1
596,보시,2
597,마주,1
598,미당,2
599,반한,1
600,음미,2
601,로써,1
602,베스트셀러,1
603,밸런스,3
604,쭉쭉,2
605,밥집,1
606,반했어,1
607,사이트,2
608,신세계,1
609,매입,1
610,고유,4
611,소개,2
612,알콜,2
613,베뤼굿입니,1
614,기존,7
615,주의,2
616,이제,4
617,지평,4
618,크리,1
619,지속,1
620,적응,2
621,운동,1
622,부드러움,2
623,차례,2
624,읍니,6
625,평점,2
626,놀랫어,1
627,입안,3
628,상쾌,1
629,서울,3
630,예상,1
631,익숙,1
632,선지,1
633,한결,1
634,괜차나,1
635,이만,1
636,게다가,1
637,환상,1
638,쥑여,1
639,가끔,4
640,생맥,4
641,스트레이트,1
642,여기,16
643,맛나,1
644,또한,2
645,베이스,1
646,제입,1
647,번은,1
648,쵝오,1
649,우연찮,1
650,분명,1
651,포장재,1
652,쓰레기,2
653,선생님,1
654,따름,1
655,일드,3
656,모임,4
657,평가,1
658,꿋합니,1
659,끼리,1
660,인숙,1
661,성향,1
662,머금,1
663,순간,1
664,차별,1
665,개성,3
666,왓어,1
667,청량,4
668,보석,1
669,배소,1
670,김포,1
671,맜있어,1
672,죄송,1
673,마냥,1
674,지방,1
675,씁슬,1
676,대포,7
677,근래,1
678,고요,2
679,진심,2
680,관심,1
681,과일,1
682,아마,1
683,알림,1
684,꽁꽁,1
685,할아버지,2
686,심부름,1
687,주전자,1
688,홀짝,1
689,스탈,4
690,그동안,1
691,품절,2
692,무척,3
693,지네,1
694,집안,2
695,동동주,4
696,쏘쏘햬,1
697,극락,2
698,공도,1
699,적지,1
700,메기,1
701,편지,2
702,받았슺니,1
703,절하,1
704,기간,1
705,해치,1
706,가게,2
707,견주어,1
708,강추햡니,1
709,명절,1
710,전과,3
711,후의,1
712,머리,3
713,엄마,3
714,소화도,1
715,시장,1
716,독보,1
717,위치,1
718,상대,1
719,은박,2
720,궁합,6
721,설날,1
722,자마자,3
723,에어백,1
724,주로,2
725,파란,2
726,사이,1
727,주파,1
728,수정,1
729,다행,1
730,파란빛,1
731,개봉,1
732,무엇,4
733,슴슴해,1
734,불호,1
735,죠아,1
736,두부,1
737,사랑,5
738,식혜,1
739,강냉이,1
740,호가,1
741,냉큼,1
742,삿네,1
743,세용,1
744,새해,2
745,금주,1
746,절주,1
747,시행,1
748,클리어,2
749,목구멍,1
750,갈망,1
751,매달,2
752,수요,1
753,조사,1
754,고급,2
755,편입,1
756,지지,1
757,저희,1
758,근처,1
759,인천,1
760,성주,1
761,인지,1
762,택비,1
763,며칠,4
764,순삭,2
765,사진,4
766,첨부,1
767,관계,1
768,아무,2
769,진가,2
770,발휘,1
771,사뭇,1
772,가로,1
773,지나,1
774,편의점,3
775,네이버,1
776,부자,1
777,전체,1
778,수차,1
779,곡물,2
780,공격,1
781,제조,2
782,일자,2
783,최근,1
784,정보,2
785,등록,1
786,하나요,1
787,와중,1
788,만해,1
789,배향,1
790,감성,1
791,제각각,1
792,안심,2
793,특성,2
794,손색,2
795,요리,2
796,페어,1
797,만능,1
798,한국,2
799,오히려,2
800,블루,3
801,유투브,3
802,산이,1
803,전형,1
804,더욱이,1
805,기도,1
806,제주도,1
807,꿀맛,1
808,겟네,1
809,먼저,3
810,결제,1
811,얼음,1
812,패딩,1
813,사뿐,1
814,땅콩,1
815,천원,1
816,야간,1
817,근무,1
818,해돋이,1
819,김치,9
820,나은,2
821,퇴근,3
822,공기,1
823,고객,1
824,센터,1
825,응대,1
826,정성,1
827,퀄리티,2
828,칵테일,3
829,발송,2
830,연말,1
831,쇼핑,1
832,현대,1
833,숙련,1
834,내공,1
835,기술,1
836,육아,1
837,여유,2
838,총알,1
839,원료,1
840,아빠,2
841,걸죽,1
842,경험,1
843,실망,1
844,출산,1
845,차이,1
846,업체,7
847,유지,1
848,화면,1
849,동일,1
850,기록,1
851,팔지,1
852,효도,1
853,시킴,1
854,알밤,2
855,기타,1
856,등등,1
857,하위,1
858,호환,1
859,어른,2
860,깊이,1
861,주력,1
862,안고,1
863,완벽,2
864,폭발,1
865,보쌈,1
866,아내,1
867,알코올,2
868,그때,2
869,이예,1
870,깨끗,2
871,섭취,1
872,뒤끝,1
873,여타,1
874,싫증,1
875,걸이,1
876,겨울,1
877,번거러워,1
878,수을,1
879,해창,3
880,송명,1
881,명품,1
882,얼른,3
883,구독,1
884,서비스,1
885,불허,1
886,부각,1
887,술답,1
888,한식,1
889,결론,1
890,더욱더,1
891,참고,1
892,텁텁합니,1
893,쭈욱,1
894,양조장,1
895,손상,1
896,시어,1
897,배앓이,1
898,특산,1
899,각자,2
900,특징,2
901,호랑,1
902,털털,1
903,건달,1
904,상일,1
905,탠대,1
906,특색,2
907,불편,1
908,김장,1
909,일주일,2
910,따로따로,1
911,여서,2
912,할인,1
913,부족,1
914,라면,2
915,일리,1
916,통통,1
917,튀어,1
918,도해,1
919,쥐포,1
920,별것,1
921,주차,3
922,마다,1
923,고장,1
924,바다,1
925,둘째,1
926,쓴맛,3
927,정점,2
928,이중,1
929,삼중,1
930,선로,1
931,아해,1
932,간혹,1
933,봤슈,1
934,약속,1
935,일전,2
936,추석,1
937,산소,1
938,곡주,2
939,당일,3
940,거래,1
941,취소,2
942,임의,2
943,반품,4
944,처리,2
945,출장,1
946,사전,1
947,연락,1
948,하라,1
949,전화,1
950,화가,1
951,난적,1
952,상담,1
953,사과,1
954,송금,1
955,극구,1
956,사양,1
957,조부,2
958,제사,3
959,문의,1
960,정상,3
961,출고,4
962,확답,1
963,슈퍼,3
964,다가,1
965,진행,1
966,오후,1
967,차고,1
968,메세지,1
969,설마,1
970,사의,1
971,말씀,1
972,동봉,1
973,온기,1
974,방치,1
975,런가,3
976,빨간색,1
977,스카치,1
978,테이프,1
979,단어,1
980,이웃,1
981,나눔,1
982,크게,1
983,날짜,1
984,대해,1
985,의심,1
986,미리,2
987,건승,1
988,기원,1
989,반응,1
990,가을,1
991,끝판,2
992,초딩,1
993,극혐,1
994,부산,1
995,초록,1
996,파란색,2
997,어요,2
998,주동,1
999,동주,1
1000,포도,1
1001,취했네,1
1002,찾기,1
1003,일용,1
1004,분한,1
1005,호구,1
1006,화이,1
1007,반대,2
1008,사장,1
1009,산뜻,1
1010,고가,1
1011,기회,1
1012,뒤맛,1
1013,추후,1
1014,조상,1
