,word,count
165,제일,8
166,사업,2
167,번창,6
168,깜짝,1
169,선물,13
170,하라,1
171,얼음,3
172,꿀맛,3
173,별일,1
174,엄마,2
175,하나요,1
176,그냥,6
177,매달,1
178,재주,5
179,명품,3
180,과음,2
181,편의점,3
182,에다가,1
183,일본,1
184,맥주,2
185,기대,8
186,백가,1
187,술잔,2
188,맛나,1
189,가성,6
190,지역,3
191,봄맛,1
192,아들,1
193,읍니,4
194,좋른,1
195,곡주,1
196,종류,1
197,슴돠,1
198,와인,1
199,갈리,1
200,고향,1
201,일인,2
202,쿠촌,1
203,내일,2
204,듭니,3
205,언니,1
206,어용,1
207,대박,3
208,그닥,3
209,우리나라,2
210,인공,3
211,화학,2
212,취급,1
213,주류,3
214,아저씨,1
215,천만다행,1
216,동안,2
217,사이트,2
218,취향,1
219,대략,1
220,주일,2
221,유지,2
222,주시,1
223,싱싱,1
224,매하,2
225,이벤트,1
226,배달,2
227,연휴,2
228,느마,4
229,강추,6
230,화요일,1
231,출발,1
232,수요일,1
233,주말,5
234,처리,1
235,수고,3
236,주심,1
237,완전,3
238,진짜,12
239,학교,1
240,지인,3
241,정기,1
242,계속,9
243,퍼먹어,1
244,매력,1
245,괜찬네,1
246,친구,4
247,의사,2
248,표현,1
249,위해,1
250,준비,1
251,먹기,3
252,입구,1
253,걸죽,1
254,달짝,1
255,지근,1
256,조금,7
257,지금,2
258,포천,2
259,해면,1
260,이만,1
261,사랑,5
262,최강,1
263,달라,2
264,사면,2
265,지나,1
266,용량,3
267,가로,1
268,수가,3
269,똑바로,1
270,등록,1
271,맛보기,1
272,확정,1
273,사해,1
274,대체,1
275,불가,1
276,패킹,1
277,방법,1
278,었어,1
279,더욱,1
280,남아,1
281,사서,5
282,청량감,1
283,리뷰,2
284,전보,1
285,뒤끝,2
286,여름,5
287,겨울,3
288,제주,1
289,작성,1
290,구성,1
291,유리잔,5
292,포함,1
293,주변,4
294,지존,1
295,퇴근,1
296,인생,6
297,부드러움,2
298,다시,7
299,좋넺,1
300,원래,1
301,거꾸로,1
302,항시,1
303,리터,7
304,생산,4
305,재생산,1
306,첨가,3
307,뚜껑,1
308,마감,1
309,일주일,3
310,모두,3
311,지당,1
312,걸이,1
313,재질,1
314,와우,1
315,아버지,3
316,마시기,1
317,양재,1
318,에욤,1
319,세지,1
320,배상,6
321,애정,2
322,중독,1
323,지난,1
324,나이스,1
325,주간,4
326,드뎌,2
327,무난,2
328,먹스,1
329,애용,9
330,예정일,1
331,갑자기,1
332,내내,1
333,텁텁,2
334,이용,2
335,산소,1
336,자꾸,1
337,인터넷,1
338,꿀꺽,2
339,두께,1
340,일품,2
341,소식,1
342,마치,1
343,음주,1
344,자마자,2
345,이건,3
346,음료,1
347,수준,1
348,며칠,2
349,모양,1
350,잡기,1
351,잘먹엇습니,1
352,시긴,1
353,이틀,1
354,햇습니,1
355,자극,1
356,장기,1
357,방문자,1
358,깨끗,1
359,전만,1
360,품위,1
361,근본,1
362,제조,4
363,별루,1
364,커서,1
365,쓸모,1
366,박스,2
367,왔넹,1
368,어보,1
369,가족,1
370,여행,1
371,스같,1
372,유효,1
373,기간,1
374,관성,2
375,시기,1
376,기사,1
377,멀리,1
378,가야,1
379,폭주,1
380,우선,1
381,장고,1
382,넣엇어,1
383,투명,1
384,시골,1
385,어른,1
386,어서,1
387,바리,1
388,스타,1
389,자격증,1
390,월말,1
391,런가,1
392,구배,1
393,전이,2
394,우리,1
395,작물,1
396,이해,1
397,미파,1
398,대로,1
399,드네,1
400,안심,2
401,녹지,1
402,반주,2
403,이유,1
404,괜챦네,1
405,사과,1
406,아버님,2
407,취하,2
408,난이,1
409,마다,3
410,감탄,1
411,절로,1
412,요청,1
413,일자,1
414,클리어,1
415,달기,1
416,땡볕,1
417,상하,1
418,낫다,1
419,평이,1
420,수량,1
421,옥션,1
422,단골,1
423,차기,1
424,정성,1
425,용해,1
426,제뿜빠,1
427,누구,1
428,부족,1
429,전도사,1
430,안전,1
431,물이,2
432,환영,1
433,인기,1
434,포인트,1
435,개인,1
436,간격,1
437,디자인,1
438,이상,1
439,일상,1
440,행복,1
441,재미,1
442,홀랑,1
443,사계절,1
444,정착,1
445,덕분,1
446,예정,1
447,세상,1
448,반품,1
449,결제,1
450,오전,1
451,물건,1
452,비교,1
453,심지,1
454,산미,1
455,보통,1
456,슴슴함,1
457,점점,1
458,브랜드,1
459,대전,1
460,중이,1
461,월욜,1
462,움직,1
463,문의,1
464,사고,1
465,아이,1
466,꿀떡,2
467,거부,1
468,느겨,1
469,지네,1
470,가을,2
471,가지,3
472,기적,2
473,기존,2
474,완료,1
475,사용,1
476,애호,1
477,안녕,1
478,대안,1
479,여유,1
480,기도,1
481,연한,1
482,열흘,1
483,정도,2
484,단점,1
485,다이어트,2
486,지도,1
487,사장,1
488,압도,1
489,지평,1
490,공유,1
491,반응,1
492,매니아,2
493,로써,1
494,첫날,1
495,의정부,1
496,근무,1
497,렴하,1
498,비문,1
499,최저,1
500,가운데,1
501,와이프,1
502,샷합니,1
503,냉장,1
504,금방,1
505,이기,1
506,구리,1
507,제구,1
508,모에,1
509,온라인,1
510,당일,1
511,소개,1
512,부담,1
513,일부러,1
514,식사,1
515,조음,1
516,일단,1
517,아이스,1
518,거나,1
519,민속주,1
520,구독,1
521,고급,1
522,고등어,1
523,구이,1
524,인터,1
525,파크,1
526,국민,1
527,전통주,1
528,요즘,1
529,출시,1
530,대처,1
531,지남,1
532,백해,1
