,word,count
324,검색,4
325,덕분,3
326,종종,8
327,묵혔다,1
328,애용,6
329,라인,1
330,타지,1
331,최상,2
332,생산,6
333,매달,2
334,불허,1
335,전입,1
336,고장,1
337,자랑,3
338,식품,2
339,진득,2
340,트럭,1
341,유통기간,5
342,혼자,1
343,반주,3
344,기간,4
345,오히려,2
346,중간,2
347,기어,1
348,식당,2
349,선호,6
350,빼르,1
351,지역,7
352,보지,8
353,당황,3
354,초보자,1
355,스트로,1
356,보원,1
357,냉장,3
358,포정,1
359,검사,1
360,크게,2
361,걱정,5
362,화이트,1
363,와인,4
364,수준,1
365,양조장,3
366,평범,1
367,구수,2
368,상상,2
369,초월,1
370,서도,2
371,하니,6
372,드라이,6
373,좀더,6
374,시마,1
375,생신,2
376,이나,2
377,후회,1
378,상자,2
379,수가,2
380,보관,9
381,며칠,7
382,시어,2
383,마자,2
384,극락,1
385,먹었슴다,1
386,각각,1
387,특색,1
388,이만,1
389,송이,6
390,명절,11
391,여름,5
392,휴가,1
393,건강,5
394,동네,5
395,위주,1
396,다가,1
397,주도,2
398,국산,1
399,완전,13
400,단골,4
401,전이,7
402,김치,4
403,미생,1
404,백련,2
405,표현,2
406,누리,1
407,끼리,4
408,매니아,4
409,명물,1
410,추억,7
411,경기,1
412,냉장고,12
413,대접,1
414,깊이,3
415,홍어,2
416,남아,4
417,봉지,2
418,꽁꽁,1
419,저번,2
420,베리,1
421,설날,2
422,박스,15
423,송상,2
424,태도,2
425,스티로폼,7
426,배달,5
427,이상,7
428,칭찬,2
429,무척,1
430,간만,4
431,개중,1
432,뚜껑,3
433,잠금장치,1
434,날씨,5
435,일단,6
436,각오,2
437,거의,7
438,사고,1
439,일주일,4
440,장도,1
441,르것,1
442,기분,7
443,템포,1
444,클래식,1
445,오래오래,3
446,세용,2
447,거리,4
448,저당,1
449,순삭,3
450,잔소리,1
451,주보,1
452,주랑,2
453,지금,8
454,오늘이,1
455,소비,1
456,뒷산,1
457,수의,1
458,가족,18
459,고과,1
460,라이트,1
461,고요,2
462,심부름,2
463,진해,7
464,마셨슴다,1
465,최강,1
466,후기,6
467,홈페이지,1
468,스토어,1
469,여기,10
470,벌써,5
471,이웃,1
472,친지,2
473,없쮸,1
474,기존,7
475,침전,2
476,산내,1
477,픙기어,1
478,무조건,4
479,요거트,2
480,밸런스,2
481,어머님,1
482,주신,2
483,아버님,7
484,날짜,4
485,무엇,4
486,유지,7
487,구별,1
488,연말,3
489,손님,2
490,접대,1
491,제거,1
492,알콜,3
493,라야,1
494,갑인,1
495,다양,2
496,주임,1
497,지평,1
498,여유,2
499,신속,2
500,패킹,1
501,주말,3
502,만큼,2
503,제입,3
504,정통,2
505,유명,5
506,별개,1
507,오니,3
508,갈릴,7
509,대한민국,4
510,생일,3
511,시판,5
512,익숙,3
513,편이,6
514,진작,1
515,리뷰,4
516,카드,1
517,일자,5
518,요건,3
519,안달,6
520,한잔,11
521,수령,1
522,제조,22
523,우려,1
524,방금,1
525,특이,1
526,사이다,3
527,매하,2
528,유청,1
529,형언,1
530,밀가루,2
531,풋내,1
532,양념,1
533,요리,2
534,갈비,1
535,가득,5
536,상과,1
537,첨가,2
538,아스,2
539,과량,1
540,본연,3
541,겨울,3
542,강력,1
543,보기,4
544,상황,2
545,당한,1
546,산도,5
547,밀도,1
548,모임,3
549,대상,2
550,덩달아,1
551,맑은,3
552,자가용,2
553,보광,1
554,관광,1
555,기사,1
556,버스,1
557,타고,2
558,탐방,1
559,그때,2
560,사서,5
561,수석,1
562,동해,1
563,상경,1
564,내내,1
565,과정,4
566,궁금증,1
567,아예,1
568,대학교,1
569,소문,4
570,구멍,1
571,비닐,3
572,다행,3
573,에어,1
574,공간,1
575,반응,3
576,중독,5
577,크리스마스,1
578,요쳥해,1
579,대요,1
580,유독,2
581,오징어,1
582,부추,1
583,뒤끝,2
584,마을,3
585,발견,3
586,점도,2
587,속도,2
588,주전자,4
589,쉰내,1
590,연상,2
591,기준,1
592,구경만,1
593,보쌈,1
594,김장,4
595,수육,3
596,학교,1
597,수업,1
598,물건,2
599,여행가,1
600,펜션,1
601,최선,1
602,선택,3
603,기적,3
604,마음,8
605,굿맛,1
606,지난,5
607,시기,1
608,한참,2
609,조후,1
610,발송,3
611,요느,1
612,엄빠,1
613,숙취,3
614,데이,1
615,일정,1
616,미리,2
617,잔치,3
618,만날,1
619,신랑,5
620,명약,1
621,매장,2
622,읍니,2
623,대비,2
624,삼겹살,1
625,농후,1
626,자마자,6
627,해당,1
628,업체,1
629,변경,1
630,요청,2
631,답습,1
632,라면,1
633,거품,3
634,생기,1
635,열흘,1
636,니나,1
637,듭니,4
638,내장,1
639,설탕,1
640,툭툭,1
641,오프라인,2
642,수퍼,1
643,전부,2
644,가야,1
645,고민,2
646,하진,1
647,해결,1
648,긴급,1
649,처방,1
650,효과,2
651,인정,3
652,동안,4
653,나용,1
654,전과,1
655,입안,1
656,유지시,1
657,애음,1
658,성분,2
659,정신,2
660,편입,2
661,알쏭달쏭,1
662,문해,2
663,밍밍,1
664,주변,1
665,궁합,2
666,사면,3
667,주로,1
668,충청도,1
669,산지,1
670,여성,1
671,추후,2
672,추가,3
673,자연,2
674,우체국,2
675,전화,2
676,오늘,5
677,즐거움,2
678,기본,1
679,농주,7
680,방법,1
681,묵고,1
682,이제,2
683,진국,1
684,리얼,1
685,거래처,1
686,추석,11
687,차례상,1
688,아지,1
689,주시,6
690,느무,1
691,걸쭉,2
692,아침,1
693,일어나서,1
694,주독,1
695,느을,2
696,드릴,1
697,팔지,2
698,엄마,6
699,라며,2
700,건가,2
701,근무시간,1
702,통화,1
703,단위,1
704,응대,4
705,사기,1
706,이지,1
707,초창,1
708,캠핑,1
709,문하,1
710,쭉쭉,1
711,일부,2
712,바람,2
713,변질,1
714,내용물,4
715,일부러,2
716,상온,1
717,금요일,1
718,지지,1
719,지면,1
720,아부지,1
721,안전,1
722,개봉,3
723,머리,4
724,잠깐,1
725,위로,1
726,육전,1
727,감동,3
728,반기,1
729,며느리,1
730,식이,1
731,진행,1
732,보고서,1
733,슴슴하,1
734,지난번,6
735,혹시,2
736,퀄리티,3
737,미숫가루,4
738,맛맀러,1
739,재미,2
740,재래식,1
741,예술,1
742,좀처럼,1
743,찾기,2
744,동동주,1
745,방송,8
746,함유,1
747,주일,3
748,젛아,1
749,어제,4
750,가요,2
751,조만간,1
752,요기,1
753,먹거리,1
754,행복,1
755,기보,1
756,부탁,3
757,관심,1
758,매일,1
759,맍늑,1
760,조일,3
761,자라,1
762,인지,1
763,냉기,1
764,어봤,1
765,엉망,1
766,냉동,1
767,뒷맛,3
768,잘못,1
769,꿀맛,2
770,남자친구,2
771,홀짝,1
772,껄쭉,1
773,폭염,1
774,여러분,1
775,지금껏,1
776,홍보,2
777,종구,1
778,무료,1
779,한국,2
780,이천,2
781,공장,2
782,전하,4
783,집중,1
784,공략,1
785,처음처럼,1
786,가게,3
787,손길,2
788,텁탑,1
789,텁텁함,2
790,오리,1
791,널리,1
792,때마침,1
793,텁텁해,2
794,순당,2
795,금성,1
796,조일이,1
797,소백산,1
798,랐어,1
799,전국,5
800,무아,1
801,해고,1
802,티비,8
803,대로,2
804,탄사,1
805,안과,1
806,비강,1
807,맴도,1
808,포도,1
809,명장,2
810,시구,1
811,색도,1
812,올케,1
813,몇몇,1
814,자도,1
815,별루,1
816,조심,2
817,응원,1
818,타이,1
819,회랑,1
820,성게,1
821,극한,5
822,직업,5
823,전국구,1
824,헛트름하,1
825,본사,1
826,낱개,1
827,남친,1
828,멀리,2
829,소화,2
830,도움,2
831,방식,1
832,제대로,3
833,조화,2
834,도시락,1
835,대신,2
836,이일,1
837,내일,1
838,청계산,1
839,상주,1
840,하나요,2
841,브랜드,1
842,도서,1
843,과거,2
844,아내,1
845,해지,2
846,미디움,1
847,와이프,1
848,해치,1
849,상하,1
850,거나,1
851,게다가,1
852,외출,1
853,었어,1
854,저녁,1
855,비슷비슷,1
856,연휴,3
857,영양성분,1
858,당일,2
859,잘해야,1
860,쭈욱,1
861,피자,1
862,노맛,1
863,편안,2
864,무리,1
865,양산,1
866,주정,1
867,친정,2
868,밀주,3
869,요구르트,3
870,약속,1
871,유출,1
872,개선,1
873,취라,1
874,고전,1
875,배선,1
876,간혹,1
877,소주,2
878,맥주,1
879,위스키,2
880,적극,3
881,피트,1
882,해지니,1
883,기류,1
884,환상,1
885,온도,3
886,난리,1
887,술맛,4
888,같습닏,1
889,스모크,1
890,치즈,1
891,토요일,1
892,정착,1
893,초고,1
894,다소,2
895,고가,1
896,시대,1
897,호강,1
898,지방,1
899,모금,5
900,맛남,1
901,해도,4
902,과언,1
903,주가,1
904,믿음,1
905,요골,1
906,고루,1
907,줄줄,1
908,육류,1
909,최신,2
910,주무,1
911,몰래,2
912,괜첞네,1
913,만두,1
914,편의점,1
915,민속주,3
916,호답,2
917,정성,1
918,유효,1
919,요부,1
920,의술,1
921,런가,4
922,오픈,1
923,트렌드,2
924,이요,1
925,본적,1
926,쪼음,2
927,그것,1
928,이참,1
929,재방송,1
930,사항,1
931,산감,1
932,불호,1
933,사시,1
934,시댁,1
935,천연,1
936,내추럴,1
937,형편,1
938,처럼,1
939,미하,1
940,어르신,2
941,불가,1
942,실온,1
943,대표,1
944,번갈아,1
945,비용,1
946,종이,3
947,시절,2
948,새록새록,1
949,식구,2
950,세트,1
951,박살,1
952,무거워,1
953,봉류,1
954,완연,1
955,계획,1
956,상시,1
957,화학,1
958,소독약,1
959,어디,2
960,역쉬,1
961,동래,2
962,동일,1
963,거지,1
964,경상도,1
965,라운딩,1
966,은근,1
967,작품,1
968,제사날,1
969,길가,1
970,호기심,1
971,짜릿,2
972,고마,1
973,따름,1
974,적당,1
975,강하,1
976,으뜸,1
977,대형,1
978,고대,1
979,이전,3
980,일간,1
981,불구,1
982,겨울철,1
983,답변,1
984,통방,3
985,공정,1
986,작업,1
987,쿠폰,2
988,발행,1
989,텁텁하,2
990,용기,1
991,공식,1
992,달도,1
993,올해,2
994,어용,1
995,금욜,1
996,월욜,1
997,축제,1
998,시킴,1
999,부지,1
1000,단독,1
1001,유학,1
1002,소개,1
1003,십년,1
1004,경험,2
1005,대한,1
1006,이유,3
1007,예상,1
1008,시아버지,1
1009,깜짝,1
1010,인상,1
1011,하드,1
1012,이드,1
1013,네이버,1
1014,경로,1
1015,색깔,2
1016,운반,1
1017,문제,1
1018,여자,1
1019,이향,1
1020,거부,2
1021,특별,2
1022,급니,1
1023,개요,1
1024,상담,1
1025,미도,1
1026,호랑이,1
1027,성만,1
1028,차별,2
1029,경우,1
1030,보모,1
1031,속편,1
1032,유니크,1
1033,가스,1
1034,절대,1
1035,갈리,1
1036,인기,1
1037,대구,1
1038,도무지,1
1039,매칭,1
1040,코코넛,1
1041,쌀값,1
1042,로서,1
1043,조상,1
1044,거구,1
1045,양호,1
1046,식초,2
1047,반복,1
1048,그동안,1
1049,이모,1
1050,시작,1
1051,더니,1
1052,나니,1
1053,신라,1
1054,패트,1
1055,물질,1
1056,밑바닥,1
1057,이내,1
1058,나루,2
1059,누락,1
1060,감칠맛,2
1061,사나이,1
1062,편협,1
1063,아리,1
1064,드을,1
1065,가라,1
1066,결정,1
1067,가정,1
1068,정선,1
1069,바램,1
1070,보약,1
1071,피로,1
1072,감기,1
1073,마지막,1
1074,반한,1
1075,하이,1
1076,레벨,1
1077,가가,1
1078,환불,1
1079,직원,1
1080,반품,1
1081,기호,1
1082,정기,1
1083,도고,1
1084,약수,1
1085,철분,1
1086,금액,1
1087,고유,1
1088,짝짝,1
1089,므많,1
1090,술도가,1
1091,벼르,1
1092,민속,1
1093,연락,1
1094,시원,1
1095,개운,1
1096,전날,2
1097,꼬숩,1
1098,프로그램,1
1099,엄기,1
1100,여진,1
1101,포천,1
1102,이동,1
1103,듬뿍,1
1104,숟가락,1
1105,취하,1
1106,유두,1
1107,직후,1
1108,먼저,1
1109,알딸딸,2
1110,해짐,1
1111,아이스박스,1
1112,진채,1
1113,고이,1
1114,평점,1
1115,오락,1
1116,가락,1
1117,다운,1
1118,시청,1
1119,천지,1
1120,사발,1
1121,부드러움,1
1122,시전,1
1123,반수,1
1124,직장,1
1125,동료,1
1126,신선,1
1127,가도,1
1128,보제,1
1129,원가,1
1130,절감,1
1131,맹글,1
1132,초심자,1
1133,신선도,1
1134,신경,2
1135,다만,1
1136,변화,1
1137,차별성,1
1138,프로,1
1139,센스,1
1140,텁덥해,1
1141,저서,1
1142,제발,1
1143,이크,1
1144,주인,2
1145,음료,1
1146,튿뱔,1
1147,일제,1
1148,조로,1
1149,황스,1
1150,위엄,1
1151,팝업,1
1152,사이즈,1
1153,스퇄,1
1154,환경,1
1155,기회,1
1156,특유맛,1
1157,내부,1
1158,한몫,1
1159,벅스,1
1160,기요,1
1161,임신,1
1162,주입,1
1163,평상시,1
1164,츄석,1
1165,손가락,1
1166,족스,1
1167,아래층,2
1168,후배,2
1169,아들,1
1170,평가,1
1171,생략,1
1172,모든,2
1173,호가,1
1174,적용,1
1175,마니아,1
1176,완충,1
1177,애호가,1
1178,대사,1
1179,팬이셔,1
1180,온통,1
1181,아두,1
1182,루아,1
