,word,count
292,라이트,6
293,우연,1
294,직접,1
295,자마자,7
296,무조건,6
297,사면,1
298,선택,5
299,맑은,9
300,달기,1
301,하달,1
302,아빠,10
303,만족,13
304,기회,1
305,끼리,2
306,수고,4
307,스티로폼,6
308,문의,7
309,파손,3
310,여기,20
311,완전,24
312,술잔,2
313,희사,1
314,설날,1
315,포도,2
316,추사,1
317,모말,1
318,특성,2
319,주위,3
320,현상,1
321,개선,1
322,시간,5
323,기간,2
324,요즘,16
325,일반,7
326,그로,1
327,쿠르트,1
328,갈증,2
329,소용,1
330,겸용,1
331,용도,1
332,호랑이,3
333,미리,3
334,자꾸,4
335,문하,2
336,금정산성,1
337,평이,11
338,장도,9
339,나름,2
340,만큼,7
341,호불호,14
342,아버지,3
343,드심,2
344,가게,3
345,대량,1
346,짱짱,1
347,예전,4
348,편의점,3
349,요거트,5
350,아침,1
351,완료,1
352,장인,2
353,외부,1
354,내부,2
355,냄새,8
356,이상,4
357,혹시,1
358,오염,1
359,주의,1
360,부탁,1
361,인기,13
362,인상,1
363,전통,2
364,취해,1
365,해지,1
366,집들이,4
367,드네,1
368,유통기간,3
369,극찬,2
370,강추,18
371,디자인,2
372,어머님,1
373,주지,1
374,이태리,1
375,캠핑,5
376,참으로,1
377,갈릴,5
378,벌꿀,18
379,김이나,1
380,하만,1
381,선호,3
382,나은,2
383,다만,8
384,인위,2
385,저녁,5
386,스기,1
387,최상,1
388,마지막,4
389,병중,1
390,리지,1
391,한편,1
392,지진,1
393,지난번,3
394,조일,1
395,일차,1
396,주일,1
397,지난,2
398,편차,1
399,거란,2
400,월초,1
401,대신,3
402,걱정,15
403,시원,2
404,장상,1
405,태도,1
406,실온,2
407,세심,1
408,한잔,11
409,고급,11
410,주로,3
411,요새,3
412,애용,9
413,무기,1
414,크게,1
415,마음,5
416,온건,1
417,러버,1
418,매각,9
419,로그,1
420,할머니,1
421,애주,1
422,드럈,1
423,듭니,4
424,주소,1
425,잘못,2
426,무신경,1
427,확인,2
428,회신,1
429,업무,2
430,처리,4
431,파티,2
432,망치,1
433,동동,1
434,가타,1
435,온통,1
436,신경,10
437,술맛,2
438,주시,10
439,일단,3
440,용서,1
441,사바,1
442,맛있슴돠,1
443,거꾸로,1
444,잠깐,1
445,마셧습니,1
446,기억,2
447,가지,11
448,진동,3
449,고여,1
450,그거,3
451,사천원,1
452,저희,1
453,반응,2
454,금방,3
455,최근,2
456,기분,8
457,전환,1
458,순식간,2
459,불만족,1
460,거도,1
461,텁텁,3
462,다대,5
463,뚝딱,1
464,간만,1
465,수준,1
466,감격,2
467,질리,1
468,통째,1
469,냉장고,7
470,자리,3
471,때문,9
472,온라인,3
473,언제,5
474,한강,1
475,주조,1
476,지평,4
477,꼼꼼햐,1
478,어디,1
479,사고,2
480,문제,4
481,감동,7
482,취한,1
483,기준,1
484,원래,5
485,마무리,2
486,사은,1
487,레드,2
488,술병,1
489,둥둥,1
490,이틀,4
491,클리어,1
492,봤슈,1
493,어용,1
494,하자,2
495,산미,8
496,중간,3
497,키스,3
498,연상,1
499,목구멍,1
500,백태,1
501,그닥,1
502,누구,4
503,머그잔,1
504,스트레스,1
505,풀기,1
506,부모,1
507,이제껏,1
508,막사,1
509,핑크,1
510,리도,1
511,출시,1
512,으먄,1
513,여기저기,4
514,주신,3
515,보관,3
516,방법,1
517,구분,1
518,끝맛,10
519,매니아,2
520,부도,1
521,와인,6
522,언니,1
523,무한,1
524,발전,1
525,명절,3
526,다행,1
527,이도,1
528,가기,1
529,하서,1
530,원숭이,1
531,엄네,1
532,마니시,1
533,주셧으,1
534,그동안,1
535,위로,1
536,꼽으시던,1
537,감칠맛,1
538,어머니,2
539,물리,1
540,양호,2
541,있슺,1
542,장수,4
543,추석,11
544,보시,2
545,자극,2
546,프로,1
547,일지,1
548,전부,5
549,셔보,1
550,따로따로,1
551,내용물,3
552,었네,1
553,마련,1
554,생일,1
555,고함,1
556,사용,5
557,신선도,2
558,유지,2
559,유기농,1
560,부드러움,1
561,달라,3
562,진심,1
563,취급,1
564,정종,1
565,냉동,1
566,감자전,1
567,기본,2
568,사장,3
569,연락,4
570,단것,1
571,어요,2
572,여름,7
573,보냉,1
574,아버,1
575,사후,1
576,예술,1
577,당일,3
578,월급,1
579,납품,1
580,여성,7
581,서비스,3
582,응대,3
583,대응,2
584,리용,1
585,청주,2
586,사려,1
587,주파,1
588,출산,1
589,파서,1
590,월말,1
591,년월,1
592,시점,2
593,꼬소,1
594,이구,1
595,모임,1
596,뿌듯,1
597,공기,1
598,산골,1
599,엇어,2
600,임박,1
601,출발,1
602,센스,1
603,아쉬버,1
604,정성,2
605,여러분,1
606,거리,3
607,평가,4
608,됩니닼,1
609,하내,1
610,송정,1
611,핮니,1
612,진해,1
613,깜짝,1
614,만해,2
615,농도,1
616,배다리,1
617,마을,6
618,요것,1
619,리스트,1
620,지네,1
621,일주일,4
622,불호,1
623,겨우,1
624,먼저,5
625,메론,1
626,주어,1
627,보완,1
628,옵션,1
629,발효,3
630,에어,1
631,나머지,2
632,먹음,3
633,포만,2
634,대중성,1
635,가성,6
636,대부분,2
637,맛나,1
638,품질,3
639,오프,1
640,상한,1
641,당황,3
642,오지,1
643,지리,1
644,값어치,1
645,묶음,1
646,시식,1
647,전입,1
648,보통,2
649,엇슴,1
650,손가락,1
651,엄마,5
652,신랑,6
653,주임,1
654,제입,4
655,나중,3
656,생산,6
657,상큼,3
658,단독,1
659,겟습,1
660,고해,1
661,담양,2
662,하나로,1
663,직원,2
664,오래오래,1
665,가끔,2
666,사이즈,3
667,반주,2
668,일만,1
669,네오,1
670,홀짝,4
671,불허,1
672,명성,1
673,실망,1
674,개도,1
675,이해,1
676,확실,1
677,주류,2
678,대체,2
679,무슨,1
680,맛있엇습니,1
681,판매량,1
682,풍요,1
683,었는데,1
684,넜는데,1
685,성분,2
686,특징,1
687,개개인,1
688,부정,1
689,햇습,1
690,일등,2
691,반했어,1
692,아해,1
693,동동주,4
694,조합,1
695,대가,1
696,방어,1
697,드셔버세,1
698,라인업,1
699,세상,4
700,다가,3
701,입문,1
702,자가,1
703,패킹,1
704,안내,2
705,대서,2
706,막상,1
707,거기,2
708,천원,1
709,어른,4
710,꿀물,1
711,텁텁하,4
712,만날,2
713,맛날,1
714,후배,1
715,남아,3
716,수육,1
717,브드럽,1
718,지역,3
719,쇼핑몰,1
720,개꿀,1
721,취하,3
722,그게,1
723,신청,2
724,경험,1
725,인터,1
726,즛합니,1
727,비유,1
728,화이트,1
729,이나,1
730,손상,1
731,일부러,1
732,신제품,1
733,괜찬네,1
734,텐트,1
735,옆집,1
736,할아버지,1
737,주가,1
738,다운,1
739,연휴,3
740,공유,1
741,어째,1
742,있슈,1
743,천안,1
744,동호,1
745,술꾼,1
746,포자,1
747,전체,2
748,환상,1
749,가치,1
750,아부지,1
751,전혀,6
752,상전,1
753,링커,1
754,외국인,1
755,구리,1
756,편육,1
757,오름,1
758,조심,1
759,오픈,1
760,소주,3
761,맥주,3
762,고루,1
763,세계,1
764,뒤끝,4
765,아내,4
766,그날,1
767,이정,1
768,홍보,1
769,대박,4
770,산행,1
771,도중,2
772,답변,1
773,파업,3
774,우체국,1
775,발송,5
776,역대,1
777,무척,2
778,인공,2
779,초보,1
780,퓨전,1
781,라벨,3
782,감히,1
783,스탈,1
784,떫은맛,1
785,모시,2
786,현지,1
787,인지,2
788,패키지,1
789,손님,2
790,접대,1
791,피해,1
792,대세,1
793,프리미엄,1
794,마도,1
795,몰래,1
796,세용,1
797,크리스마스,1
798,초대,1
799,대접,1
800,보신,1
801,살포시,1
802,만남,1
803,밍숭밍숭,1
804,전주,2
805,적적,1
806,클릭,1
807,매달,3
808,외숙모,1
809,부산,2
810,해운대,1
811,원장,1
812,일수,1
813,문해,1
814,여행가,1
815,병입,1
816,달다롸,1
817,우유,1
818,첨가,4
819,진리,1
820,연말,1
821,축하,1
822,물건,2
823,오신,1
824,대나무,4
825,가득,1
826,차서,1
827,남동생,1
828,시누이,1
829,당뇨,1
830,복분자,1
831,가까이,1
832,만점,1
833,사이다,2
834,맛이썽,1
835,상담,1
836,할인,1
837,쿠폰,2
838,적용,1
839,생맥주,1
840,하련,1
841,외식,1
842,토종,1
843,감미,1
844,홀랑,1
845,금세,2
846,맛잉,1
847,주기도,1
848,죠아,3
849,스위트,1
850,그대로,2
851,존경,1
852,점점,1
853,식생활,1
854,보라,2
855,세고,1
856,주점,1
857,매직,1
858,졸맛턍이애,1
859,명주,1
860,았다,1
861,무게,1
862,버젼,1
863,노무,1
864,향기,2
865,예술인,1
866,가리비,1
867,만취,1
868,지옥,1
869,배려,1
870,사관학교,1
871,맛보기,1
872,군입,1
873,테스트,1
874,걘적,1
875,보람,1
876,지기,1
877,시작,1
878,질질,2
879,아버님,1
880,날짜,5
881,용의,1
882,배맛,1
883,맛있쨔냐,1
884,가능,2
885,타입,2
886,부장,1
887,해물,1
888,전과,1
889,나용,1
890,아픔,1
891,허니,2
892,도전,1
893,대형,2
894,주랑,1
895,취합니,1
896,초강,1
897,현대,1
898,설탕,1
899,타고,1
900,어머님께,1
901,요청,1
902,사항,1
903,쓰기,1
904,마치,1
905,칭찬,3
906,글루텐,1
907,프리,1
908,용기,1
909,자체,2
910,잔향,1
911,남고,1
912,이후,5
913,대해,2
914,소백산,2
915,얘기,2
916,한지,1
917,어르신,2
918,직장,2
919,동료,2
920,보렵니,1
921,읍니,1
922,소량,1
923,버렷,1
924,안해,1
925,처럼,1
926,보구,1
927,번만,1
928,바나나,1
929,과음,1
930,가운데,1
931,꽁꽁,1
932,으뜸,1
933,개입,1
934,문자,1
935,아이스박스,3
936,안전,1
937,지장,1
938,매실,1
939,원주,1
940,초보자,1
941,아쉬움,1
942,한마디,1
943,았었는데,1
944,아이,3
945,끝판,1
946,개봉,1
947,밀봉,1
948,누수,4
949,사실,2
950,상자,2
951,안도,1
952,정리,1
953,얼마나,2
954,반면,1
955,열기,1
956,애정,1
957,무방,1
958,지난날,1
959,당장,1
960,민가,1
961,예의,1
962,샷했네,1
963,포차,1
964,부동,1
965,문구,1
966,현혹,1
967,후회,3
968,정착,1
969,임돠,1
970,세트,1
971,광고,1
972,양도,1
973,순도,2
974,가스,1
975,타일,1
976,가가,1
977,술임돠,1
978,백신,1
979,얼른,1
980,맛일,1
981,취할,1
982,궁합,2
983,해지니,1
984,개방,1
985,생수,1
986,스토어,1
987,베스트,2
988,스타,1
989,고개,1
990,쓴맛,2
991,달짝,1
992,지근,1
993,라비,1
994,아무,1
995,정보,1
996,텁텁함,1
997,시중,3
998,관심,1
999,기존,2
1000,해소,1
1001,능이,1
1002,며칠,2
1003,시대,1
1004,장점,1
1005,도자기,1
1006,외치,1
1007,표현,1
1008,치명,1
1009,중독,2
1010,평점,1
1011,자제,1
1012,달함,1
1013,조만간,1
1014,동안,2
1015,수가,1
1016,팔면,1
1017,행사,1
1018,고집,1
1019,업체,1
1020,홈페이지,1
1021,킬러,1
1022,토욜,1
1023,속도,1
1024,맛잌,1
1025,등등,1
1026,알코올,1
1027,대한,1
1028,호감,1
1029,안심,2
1030,전하,1
1031,무료,1
1032,짜릿,1
1033,토욜날,1
1034,월욜,1
1035,장각,1
1036,매일,2
1037,힐링,1
1038,타임,1
1039,쿄쿄,1
1040,거부,1
1041,드립,1
1042,첨부,2
1043,요건,1
1044,백원,1
1045,지도,1
1046,탁도,1
1047,쭉쭉,1
1048,산호,1
1049,꾸르,1
1050,착착,1
1051,감기,1
1052,졸리,1
1053,구경,1
1054,소화,1
1055,체적,1
1056,입구,1
1057,전화,1
1058,유해,1
1059,분도,1
1060,신분,1
1061,의향,1
1062,여운,1
1063,품평,1
1064,아가,1
1065,맛잏어,1
1066,젛아,1
1067,찌꺼기,1
1068,필요,2
1069,설명,1
1070,충분,1
1071,버륏,1
1072,사람과,1
1073,단술,1
1074,병시,1
1075,순간,1
1076,요요,1
1077,곳도,1
1078,분한,1
1079,병정,1
1080,장고,1
1081,솔솔,1
1082,도장,1
1083,서도,1
1084,특주,1
1085,거만,1
1086,장지,1
1087,인의,1
1088,지금껏,1
1089,강력,1
1090,가을,1
1091,농사철,1
1092,꼴딱,1
1093,사과,1
1094,여럿,1
1095,순위,1
1096,공휴일,1
1097,장난,1
1098,맙시,1
1099,도대체,1
1100,신고,2
1101,어이,1
1102,로만,1
1103,연해,1
1104,랍니,1
