,word,count
213,요청,4
214,이왕이면,1
215,택배,19
216,발송,3
217,마감,1
218,문의,6
219,추가,4
220,리뷰,9
221,아버님,9
222,뿜어,1
223,나오니,1
224,시라,2
225,장인,1
226,타이밍,1
227,반복,4
228,순간,4
229,표정,2
230,푸슈슉,1
231,한바탕,1
232,웃음꽃,1
233,하나,12
234,필요,6
235,저절로,3
236,무슨,2
237,동이,1
238,말씀,3
239,고민,7
240,재주,19
241,페인,11
242,오니,4
243,예전,19
244,순삭,7
245,다시,10
246,어보,2
247,인생,15
248,용이,5
249,친척,5
250,대요,7
251,달리,3
252,상큼,6
253,샴페인,57
254,신맛,13
255,모임,16
256,쌀맛,2
257,모든,5
258,만족,23
259,부산,2
260,경기도,1
261,전통,4
262,주로,7
263,연휴,4
264,손상,2
265,어른,13
266,물건,4
267,따름,1
268,튜브,3
269,갑자기,2
270,호불호,5
271,오프라인,3
272,아이스박스,2
273,테이프,4
274,그냥,19
275,순도,44
276,산맥,2
277,남편,8
278,소리,2
279,여자친구,1
280,가면,1
281,경주,2
282,입맛,22
283,대부분,3
284,음식,10
285,마트,7
286,팔지,1
287,물품,1
288,일단,8
289,자동,3
290,나머지,4
291,매번,8
292,외치,1
293,쵝오,1
294,후기,8
295,자마자,10
296,사고,4
297,가을,1
298,폐인,2
299,최강,1
300,내기,3
301,지난번,4
302,피드백,1
303,엄마,9
304,어제,2
305,이전,4
306,오늘,9
307,가끔,10
308,대게,1
309,가요,6
310,사용,4
311,추석,20
312,초장,1
313,궁합,6
314,여러,9
315,가지,9
316,드셧어,1
317,산뜻,1
318,유통기한,28
319,먹기,18
320,파손,4
321,미가,1
322,초대,6
323,위해,6
324,자리,5
325,개운,1
326,언제,2
327,만큼,7
328,안주,6
329,모로,1
330,사람과,1
331,최대,1
332,단점,4
333,신세계,3
334,경험,3
335,비교,11
336,불가,1
337,탁주,12
338,어디,3
339,칭찬,6
340,보신,1
341,아무,1
342,분수,2
343,계절,1
344,미리,4
345,오전,6
346,일정,2
347,이벤트,4
348,번쩍,1
349,소주잔,1
350,맥주잔,1
351,맥주,7
352,금방,7
353,갈비,3
354,매콤,1
355,배추,1
356,이건,18
357,저녁,6
358,빗방울,1
359,텐트,1
360,오라,2
361,회비,1
362,사비,1
363,여행,3
364,인지,2
365,재사용,1
366,일회용,1
367,슈퍼,3
368,거나,2
369,냄새,5
370,거부,2
371,용기,4
372,보기,3
373,방법,5
374,나니,1
375,절대,6
376,걱정,9
377,신기,3
378,눈요기,1
379,텁텁,4
380,전혀,9
381,단맛,25
382,취해,3
383,남자친구,1
384,참치,1
385,별로,13
386,육고,1
387,서울,2
388,해도,2
389,티비,7
390,프로그램,1
391,검색,4
392,이후,2
393,지금,4
394,용량,5
395,커서,2
396,설명,7
397,모습,3
398,놀란,1
399,홀짝,10
400,유지,1
401,현관,1
402,어르신,4
403,대접,9
404,파시,1
405,세상,4
406,핵심,1
407,누룩,5
408,수제,2
409,방식,1
410,발효,7
411,기간,6
412,대한민국,1
413,주류,3
414,대상,3
415,부문,1
416,냉장,4
417,보관,13
418,필수,1
419,개봉,12
420,영상,1
421,첨부,2
422,참사,2
423,정도,22
424,요약,1
425,스타일,6
426,앞전,1
427,사의,1
428,과실,1
429,문제,6
430,어찌,1
431,처리,7
432,신뢰,1
433,원래,11
434,편임,1
435,그게,3
436,주량,1
437,소주,4
438,와인,27
439,요즘,9
440,표현,2
441,대중,2
442,현대,2
443,로고,1
444,대사관,2
445,코로나,2
446,시작,3
447,진심,5
448,가까이,2
449,깜짝,1
450,실화,1
451,혼자,8
452,오해,1
453,작렬,1
454,고요,6
455,찰떡,3
456,의견,1
457,우리,3
458,마시기,17
459,감미료,1
460,대한,3
461,얘기,5
462,미국,1
463,안전,1
464,결론,1
465,궁금증,2
466,해결,1
467,내용,1
468,취향,4
469,마음,9
470,주위,1
471,사항,2
472,종이가방,1
473,좋드만,1
474,도움,1
475,말로,2
476,고객,4
477,센터,3
478,안내,3
479,마흔,1
480,동네,4
481,사이다,9
482,대통령,2
483,고집,1
484,대성공,1
485,가도,2
486,머리,8
487,짬뽕,2
488,장난,7
489,타격,1
490,드네,1
491,우물,1
492,개구리,1
493,일인,1
494,그날,2
495,종류,4
496,하니,5
497,알코올,3
498,디자인,3
499,가게,3
500,떡볶이,1
501,중간,2
502,주소,1
503,잘못,6
504,입력,1
505,상담,2
506,직원,3
507,감동,7
508,보통,5
509,식품,2
510,신선도,1
511,실수,3
512,경우,2
513,업체,2
514,서비스,2
515,부부,3
516,가로,3
517,주종,1
518,파전,1
519,지게,2
520,때문,12
521,과정,2
522,물개,1
523,박수,1
524,안내서,1
525,먹음,2
526,난리,4
527,어케,2
528,거리,1
529,일반,18
530,보시,4
531,깊이,2
532,요리,2
533,전이,9
534,점수,3
535,보아,1
536,주무,1
537,분위기,4
538,시부모,4
539,단골,2
540,동양,1
541,약간,10
542,며칠,4
543,식사,4
544,주의,11
545,구경,1
546,재미,5
547,꾹꾹,1
548,누군가,1
549,혹시,2
550,양산,2
551,사서,9
552,우려,1
553,냉기,1
554,분식,1
555,조합,2
556,과일,2
557,애정,3
558,생신,7
559,저녁식사,1
560,소문,6
561,패키지,3
562,구성,3
563,최애,1
564,편견,1
565,상차림,1
566,보쌈,1
567,편입,1
568,응대,3
569,스윗,1
570,보지,4
571,대신,6
572,부직포,2
573,가방,2
574,손잡이,1
575,당장,1
576,쿨링,1
577,자체,1
578,놨어,1
579,주인,3
580,이유,5
581,개꿀맛,1
582,드림,2
583,반응,6
584,전주,2
585,나이스,1
586,물엿,1
587,첨가,2
588,고생,1
589,이만,2
590,전하,1
591,상상,3
592,키스,4
593,다만,9
594,본적,1
595,그때,3
596,생일,11
597,가미,2
598,와이프,2
599,차이,4
600,할아버지,3
601,식구,1
602,입장,2
603,알다,1
604,여자,9
605,마심,1
606,음식점,2
607,지근,1
608,대박,6
609,맥히,1
610,도배,1
611,놨네,1
612,기사,1
613,재활용,1
614,상하,3
615,만족도,2
616,접대,1
617,화이트,1
618,조만간,5
619,예비,1
620,장도,1
621,강력,1
622,절반,1
623,매일,2
624,트럽,1
625,여름,8
626,런가,5
627,선도,1
628,매력,12
629,참고,2
630,쇼핑,2
631,매라,1
632,변질,1
633,무난,2
634,달러,1
635,빵빵,1
636,번은,2
637,아부지,1
638,병따개,2
639,부분,6
640,종이,3
641,베리,1
642,이스트,1
643,파세욤,1
644,축하,5
645,세고,4
646,수도,2
647,건데,1
648,그대로,2
649,의사,16
650,주임,2
651,선택,3
652,케이스,1
653,먼지,1
654,가득,6
655,주기,1
656,말리,1
657,정보,1
658,밀봉,1
659,오빠,1
660,센스,3
661,만점,1
662,유트브,1
663,온도,3
664,매장,2
665,반신반의,2
666,끝맛,5
667,군내,1
668,상한,1
669,당황,2
670,풍브합니,1
671,나용,6
672,신랑,13
673,포로,1
674,부담,13
675,유통기간,1
676,달이,1
677,건가,4
678,읍니,1
679,청주,1
680,출시,1
681,제발,2
682,끼리,1
683,주네,3
684,육류,1
685,옛날,3
686,기존,4
687,오우야,1
688,색도,1
689,순이,2
690,요러케,1
691,둥입니,1
692,살살,2
693,거기,1
694,복수,1
695,취하,7
696,연말,5
697,생가,1
698,평소,6
699,동생,4
700,본인,1
701,청량,4
702,감히,1
703,언니네,2
704,전체,1
705,보라,2
706,지역,2
707,별반,2
708,차이점,1
709,플라스틱,1
710,주입,1
711,치킨,1
712,요기,2
713,파스,1
714,수납,1
715,어려움,1
716,소형,1
717,생일상,1
718,놨는데,1
719,답변,2
720,회사,2
721,소독제,1
722,의아,1
723,정돈,1
724,유효,1
725,인기,3
726,나중,4
727,폭발,1
728,세월,1
729,숙하,1
730,은근,2
731,백숙,1
732,맞이,3
733,설선,1
734,물류,1
735,요거트,3
736,음료수,3
737,쌔다,1
738,며느리,1
739,사위,3
740,와우,2
741,결제,1
742,송장,3
743,대면,1
744,실제,1
745,링맛,1
746,여기,5
747,파업,2
748,불편,1
749,산감,2
750,함유량,1
751,판매,5
752,별루,3
753,쌔긴,1
754,얼떨결,1
755,누룽지,1
756,아내,1
757,고가,1
758,사기,1
759,친정,4
760,맑은,3
761,아저씨,1
762,상자,2
763,대서,1
764,주방,1
765,바닥,3
766,강화,1
767,마루,1
768,뒤집힙니,1
769,수정,1
770,지남,1
771,시중,5
772,개취,2
773,중독,3
774,나무,2
775,곡주,2
776,불만족,1
777,최신,1
778,더니,3
779,이면,1
780,제조,5
781,동안,2
782,공장,1
783,개월,1
784,주심,1
785,일부러,2
786,아슬아슬,2
787,요인,1
788,개별,1
789,백도,1
790,세트,1
791,한쪽,2
792,올해,2
793,은사,1
794,만족감,1
795,일찍,2
796,극찬,2
797,방금,1
798,버블,2
799,착착,1
800,대응,2
801,별칭,1
802,시지,1
803,무지,2
804,연락,5
805,재발,1
806,확인,1
807,후론,1
808,이신,1
809,서요,1
810,출산,1
811,좀더,4
812,가가,3
813,밍밍,3
814,웨스,1
815,조선,1
816,대해,4
817,회랑,1
818,새해,2
819,가라,1
820,출고,2
821,회수,1
822,해갈,1
823,자가,1
824,메세지,1
825,이름,1
826,시대,3
827,기회,3
828,이상헌,1
829,어용,4
830,정신,1
831,무조건,2
832,외국,2
833,한국,4
834,텁텁하,5
835,부침개,1
836,명의,1
837,기도,1
838,아픔,1
839,시골,1
840,워낙,5
841,그릇,1
842,한가지,2
843,수십,1
844,진정,1
845,빼기,2
846,의식,1
847,햇습니,1
848,완벽,2
849,진보,1
850,내달,1
851,벌써,3
852,셧다,1
853,꿀맛,3
854,부탁,2
855,음미,3
856,화이팅,1
857,존재,1
858,크리스마스,2
859,사악,1
860,주보,1
861,사이즈,1
862,여기저기,2
863,짜릿,1
864,체질,2
865,꿀꺽,2
866,대의,1
867,서서히,1
868,공기,1
869,내야,1
870,일주일,2
871,안동,1
872,르트,1
873,이상은,1
874,감탄,1
875,역쉬,1
876,격식,1
877,우도,10
878,주막,10
879,제이,1
880,세지,1
881,대용,1
882,럭셔리,2
883,엇어,2
884,이요,1
885,여유,1
886,포의,2
887,우유,1
888,처럼,1
889,탄상,1
890,강항,1
891,반주,2
892,외국인,2
893,구들,3
894,막걸,1
895,메스,1
896,대표,1
897,비슷,1
898,당분간,1
899,취급,1
900,표기,1
901,대가,4
902,태껏,1
903,오기,1
904,라면,1
905,프리미엄,4
906,카카오,1
907,중이,4
908,삿어,1
909,사제품,1
910,각자,2
911,트림,1
912,후회,1
913,가겍부담,1
914,검제,1
915,받스네,1
916,장날,1
917,환경,1
918,비닐,1
919,쪼매,1
920,개봉시,1
921,겨우,1
922,명품,8
923,프공,1
924,기념일,3
925,연속,1
926,한식,3
927,어도,1
928,하나요,2
929,제주도,2
930,대란,1
931,무족,2
932,세욤,1
933,너머,1
934,스팅,1
935,주니,1
936,지다,1
937,생선,1
938,으루,1
939,서도,2
940,텁텁해,1
941,송이,2
942,지연,1
943,조리,1
944,못봣,1
945,다가,1
946,공구,1
947,통해,2
948,이해,1
949,요건,2
950,고기,2
951,해산물,1
952,요물,1
953,방송,3
954,구한,1
955,지나,1
956,천연,2
957,조카,1
958,긴지,1
959,양념,1
960,조화,2
961,장단점,1
962,러리,1
963,라스베가스,1
964,모양,3
965,음료,3
966,지불,1
967,요구르트,2
968,보가,1
969,클리어,2
970,퇴근,1
971,구리,2
972,달콤,2
973,전부,1
974,물량,1
975,과도,1
976,화로,1
977,단연,4
978,열기,1
979,주정,2
980,안단,1
981,처가,2
982,평이,3
983,양가,2
984,굳이,1
985,두통,1
986,양식,1
987,역대,1
988,식후,1
989,입가,1
990,심용,1
991,소고기,1
992,불구,1
993,주변,3
994,려고,1
995,우선,2
996,일자,2
997,표시,2
998,경남,1
999,사면,1
1000,상온,1
1001,페트,1
1002,뿜뿜입니,1
1003,유명,2
1004,전화,1
1005,듭니,5
1006,사실,1
1007,비용,1
1008,무게,2
1009,수가,4
1010,거지,1
1011,할머니,2
1012,일자리,1
1013,대로,5
1014,일색,1
1015,얼른,1
1016,남친,1
1017,즐거움,1
1018,곳도,1
1019,성비,1
1020,사업,1
1021,호평,1
1022,배포,1
1023,분명,1
1024,젊음,1
1025,스릴,1
1026,드라이,2
1027,스킬,1
1028,마셧습니,2
1029,입국,1
1030,듬뿍,1
1031,견주어,2
1032,인위,2
1033,언니,1
1034,답장,1
1035,진술,1
1036,특별,1
1037,해지,2
1038,순당,1
1039,매니,2
1040,아이,1
1041,디저트,1
1042,거품,1
1043,쪼금,1
1044,인걸,1
1045,날짜,4
1046,임박,1
1047,또한,2
1048,기절,1
1049,장수,2
1050,어차피,1
1051,즐거웁기,1
1052,주말,7
1053,알딸딸,1
1054,순수,2
1055,수고,3
1056,주도,1
1057,누가,2
1058,투입,1
1059,기네,1
1060,요새,1
1061,맛보기,1
1062,전기,1
1063,조일,1
1064,일로,1
1065,탄산수,1
1066,최근,1
1067,간의,1
1068,넘버원,1
1069,콤달콤,2
1070,휴가,1
1071,알콜,4
1072,이모,1
1073,품절,1
1074,대체,1
1075,칵테일,1
1076,진찌,1
1077,문의사항,1
1078,이주,1
1079,맞춤,1
1080,예욤,1
1081,마셧네용,1
1082,애가,1
1083,하룻밤,1
1084,시기,1
1085,산이,1
1086,자극,1
1087,올림픽경기,1
1088,더욱더,1
1089,궁굼해,1
1090,스트레스,1
1091,사이,1
1092,죤맛탱입니,1
1093,예능,1
1094,프로,1
1095,정작,1
1096,모금,1
1097,건강,1
1098,뿜뿜,1
1099,중복,1
1100,수육,1
1101,판타스틱,1
1102,슬펏,1
1103,초고,1
1104,호호,1
1105,최적,1
1106,여성,2
1107,분실,1
1108,담당자,1
1109,문구,1
1110,붙이,1
1111,병정,1
1112,먹겠슴다,1
1113,두껑,1
1114,어가,1
1115,이화랑,1
1116,곰돌이,1
1117,하자,1
1118,양호,2
1119,주기도,1
1120,래서,1
1121,도전,1
1122,선호,1
1123,타입,1
1124,소자,1
1125,마자,1
1126,맛나,1
1127,감칠맛,1
1128,별하나,1
1129,자연,2
1130,최초,1
1131,선전,1
1132,발효종,1
1133,더위,1
1134,등등,1
1135,형님,1
1136,짱짱,1
1137,수록,2
1138,속도,2
1139,매입,1
1140,리도,1
1141,여태껏,1
1142,고고,1
1143,마을,1
1144,입금,1
1145,전복,1
1146,버터,1
1147,구이,1
1148,발효식품,1
1149,전전긍긍,1
1150,쿠르트,2
1151,골프장,1
1152,초보,1
1153,폭주,1
1154,샤워,1
1155,공감,1
1156,디피,1
1157,싱글,1
1158,몰트,1
1159,단물,1
1160,밤맛,1
1161,마구,1
1162,마개,1
1163,특이,3
1164,금요일,1
1165,토요일,2
1166,사생활,1
1167,시즌,1
1168,김치,2
1169,치즈,1
1170,총각,1
1171,나은,1
1172,안성맞춤,1
1173,마셧어,1
1174,아쉬움,1
1175,자고,1
1176,샤넬,2
1177,특징,1
1178,햐주세,1
1179,드립,1
1180,싱크대,1
1181,식욕,1
1182,차원,1
1183,살포시,1
1184,한층,1
1185,만요,1
1186,편의점,1
1187,물맛,1
1188,토스,1
1189,대폭발,1
1190,농도,1
1191,어머님,2
1192,적임,1
1193,이야기,1
1194,하하,1
1195,컨텐츠,1
1196,잘먹엇습니,1
1197,곱창,1
1198,쓰레기,1
1199,다소,1
1200,아침,3
1201,출근,1
1202,직후,1
1203,호로,1
1204,트리,1
1205,가성,1
1206,여태,1
1207,일품,1
1208,사랑,1
1209,이직,1
1210,아기,2
1211,글리,1
1212,한참,1
1213,열흘,1
1214,실온,1
1215,고려,1
1216,드심,2
1217,꽃병,1
1218,술병,1
1219,정해진,1
1220,손가락,1
1221,평상시,1
1222,기념,2
1223,마찬가지,1
1224,받았느,1
1225,아마,1
1226,부드,1
1227,다먹엇어,1
1228,레드,1
1229,부드러움,2
1230,어버이,1
1231,샴팡,1
1232,제격,1
1233,하리,1
1234,안달,1
1235,핮니,1
1236,전날,1
1237,각각,1
1238,치가,1
1239,어우,1
1240,셜릅,1
1241,과음,1
1242,그닥,1
1243,스카,1
1244,매니아,1
1245,불허,1
1246,랍니,1
1247,입문,1
1248,이회,1
1249,텍스,1
1250,널리,1
1251,맜있,1
1252,땅바닥,1
1253,모해,1
1254,여지,1
1255,소식,1
1256,크게,1
1257,텆텁하,1
1258,제입,1
1259,더욱,1
1260,청령,1
1261,한판,1
1262,갈증,1
