,word,count
227,주어,1
228,계속,9
229,명맥,1
230,주가,8
231,장인,1
232,어른,4
233,시판,1
234,애용,3
235,보답,1
236,먹기,13
237,미리,2
238,종종,4
239,상태,11
240,토욜,1
241,일욜,1
242,보기,5
243,메스,1
244,냉장고,5
245,가득,2
246,차서,1
247,진짜,63
248,여러,18
249,홀랑,1
250,아내,1
251,파전,3
252,좀더,4
253,구들,3
254,막믈리,1
255,파티,4
256,나머지,3
257,매각,4
258,대전,1
259,화재,1
260,때문,2
261,어요,3
262,국산,1
263,송이,4
264,껄쭉,2
265,모두,5
266,아이스,28
267,저자,1
268,당일,1
269,이틀,3
270,한식,1
271,양식,1
272,중식,1
273,아시,1
274,자꾸,2
275,타입,3
276,진해,21
277,취기,1
278,누륵,1
279,제대로,6
280,편일,1
281,지고,2
282,안달,2
283,밀도,4
284,냄새,9
285,트름,1
286,장수,1
287,생신,1
288,거리,3
289,지인,15
290,허니,2
291,처럼,1
292,쓰레기,2
293,화학물질,1
294,첨가,8
295,아아,1
296,뻑뻑,5
297,별로,23
298,쓴맛,3
299,옛날,3
300,런가,6
301,소주,6
302,하단,1
303,드네,3
304,창의,1
305,참고,2
306,맛보기,1
307,맥주잔,1
308,찻잔,1
309,양조,1
310,얼마,1
311,인지,3
312,택배,10
313,내내,1
314,고생,2
315,연초,1
316,모에,1
317,사서,5
318,감사,12
319,매장,3
320,마트,18
321,도전,3
322,단점,2
323,라면,2
324,해료,1
325,요즘,7
326,계절,1
327,모임,5
328,인사,1
329,농축,2
330,달이,1
331,덕해,2
332,편이,11
333,사이다,13
334,워터,1
335,조절,1
336,가루,2
337,텁텁,2
338,텁텁하,4
339,대한민국,1
340,가성,3
341,확신,1
342,주류,3
343,마켓,4
344,배혜정,6
345,체적,1
346,차원,1
347,라님,1
348,쇼핑,1
349,요것,1
350,기적,1
351,산소,2
352,곡주,6
353,주위,1
354,음식,10
355,단독,1
356,고독,1
357,은색,1
358,기존,3
359,일단,12
360,과음,1
361,탄산수,13
362,왕창,1
363,명절,3
364,올레,1
365,진득,5
366,맹물,1
367,강추,3
368,흡사,1
369,스프,2
370,독보,1
371,인생,8
372,걸쮹,1
373,다운,1
374,완성,1
375,파도,2
376,바람,4
377,제주도,1
378,방울,1
379,지도,2
380,날짜,3
381,남아,1
382,생일,3
383,대요,4
384,리뷰,6
385,매우,7
386,스럽쥬,1
387,좋쥬,1
388,최악,1
389,주일,2
390,다시,3
391,후기,7
392,이상,5
393,최근,1
394,부모님,19
395,종류,11
396,안동,2
397,연말,3
398,제조,2
399,일로,1
400,유명,1
401,해지,2
402,수육,3
403,점성,3
404,었습니,1
405,리도,1
406,적당,3
407,전혀,5
408,무게,1
409,백화점,5
410,최대,1
411,미숫가루,13
412,인터넷,11
413,싸구려,1
414,걸쭉,8
415,요플레,2
416,문제,5
417,퀄리티,3
418,저렴,3
419,버전,3
420,진국,1
421,장난,1
422,불호,3
423,보시,2
424,달콤,1
425,산도,1
426,관련,1
427,무신경,1
428,확인,2
429,회신,1
430,업무,1
431,망치,1
432,만족도,2
433,데이,2
434,콩국,3
435,덕분,6
436,입문,1
437,읍니,1
438,하이,2
439,중독,3
440,나루,4
441,대포,5
442,스타트,1
443,꿀꺽,5
444,잘못,2
445,마셧던,1
446,자마자,5
447,마심,1
448,신세계,4
449,삿있어,1
450,뭉근,1
451,두통,1
452,정기,3
453,오늘,6
454,상상,2
455,편입,2
456,원래,2
457,주도,3
458,안전,2
459,총알,1
460,놀람,2
461,부탁,1
462,스카,1
463,다스,1
464,티류,1
465,빌라,1
466,와인,4
467,스르르,1
468,기념,1
469,한편,1
470,부드러움,3
471,조케,1
472,음료수,2
473,파니,1
474,주입,1
475,순간,2
476,홀짝,5
477,술도가,1
478,희양산,1
479,대조,1
480,마쉿써,3
481,니나,1
482,듭니,6
483,쪼끔,1
484,혼자,2
485,절제,1
486,이름,2
487,사면,2
488,가의,1
489,걸쭙,1
490,자극,1
491,합성,1
492,인위,3
493,기본,2
494,역대,2
495,식당,2
496,드럼,1
497,온라인,4
498,골목,1
499,그것,1
500,요건,1
501,절대,1
502,고려,2
503,보지,4
504,드랍,1
505,나용,1
506,고기,1
507,그때,4
508,주지,1
509,산물,1
510,또주뮨할거,1
511,금주,1
512,추가,7
513,번창,2
514,유튱기한,1
515,마음,7
516,지난번,4
517,하서,1
518,감동,4
519,로만,1
520,경험,3
521,로켓,1
522,마냥,1
523,두부,2
524,김치,3
525,찰떡,2
526,빡빡,1
527,느기,1
528,정통,1
529,당황,3
530,발효,5
531,려고,2
532,구분,1
533,화가,1
534,엉망,1
535,문의,2
536,날씨,7
537,뒤론,1
538,여자,2
539,별미,1
540,품질,2
541,산책,1
542,아이스박스,4
543,개봉,5
544,접함,1
545,아이,1
546,박스,8
547,외부,3
548,테이프,2
549,분리,5
550,출시,1
551,제거,2
552,의미,1
553,순수,1
554,무난,1
555,냉동,1
556,슬러,1
557,코리아,1
558,보통,5
559,슴다,1
560,추석,3
561,연휴,1
562,어어,2
563,음료,2
564,헤비,1
565,플로,1
566,함유,1
567,전통,4
568,서슬,1
569,푸른,1
570,시절,1
571,아래쪽,1
572,퍽퍽,1
573,요새,1
574,다행,1
575,예전,2
576,가게,1
577,종이,3
578,난리,1
579,요구르트,6
580,후회,1
581,저녁,4
582,누군가,1
583,변화,2
584,마지막,3
585,상온,1
586,생수,3
587,보완,1
588,증류,1
589,블루,1
590,고해,2
591,보신,1
592,구입,11
593,비슷,1
594,지네,1
595,훼손,1
596,파란색,1
597,스티로폼,3
598,낱개,1
599,비용,1
600,가방,1
601,뭔가,1
602,그게,1
603,특유,7
604,백이,1
605,술술,2
606,사실,2
607,이구,2
608,또한,1
609,매력,4
610,전이,5
611,평이,3
612,도구,1
613,트림,1
614,청량감,3
615,저희,6
616,아래,1
617,비중,1
618,위로,1
619,맑은,5
620,물이,2
621,현상,1
622,부자,5
623,문하,2
624,담스,1
625,미지,1
626,근해,1
627,마사다,1
628,취함,1
629,맛있엇어,1
630,다소,3
631,아쉬움,3
632,개선,2
633,냉기,1
634,조만간,2
635,걸죽해,8
636,본적,1
637,여기,3
638,최신,1
639,선호,4
640,비율,1
641,각각,2
642,간격,1
643,나무,2
644,절반,1
645,가운데,1
646,훌륭,1
647,비아,1
648,이간,1
649,햇습니,1
650,기품,1
651,식사,2
652,대량,1
653,방해,1
654,차이,4
655,미가,1
656,지역,4
657,특산,1
658,발견,1
659,나이스,1
660,통해,2
661,문갑,1
662,덕함,4
663,극치,1
664,비주,1
665,도지,1
666,실망,1
667,이제,6
668,적응,1
669,여성,4
670,도로,1
671,의사,8
672,청사,1
673,장도,1
674,아울렛,1
675,온갖,1
676,볶음,1
677,요리,2
678,전임,1
679,생으로,1
680,라이트,1
681,생크림,3
682,지금,2
683,며칠,1
684,뿌듯,1
685,프루티해,1
686,상큼,1
687,술집,6
688,슈가,1
689,도인,2
690,드랴,1
691,어제,2
692,한지,3
693,아음,1
694,퍼센트,1
695,과도,1
696,인정,2
697,도의,1
698,할머니,6
699,캠핑,1
700,혹시,3
701,헤헤,1
702,맞이,1
703,막사,2
704,조치,1
705,시인,1
706,백련,1
707,기억,4
708,공유,1
709,다대,1
710,거보,1
711,가타,1
712,할아버지,1
713,안이,1
714,출고,1
715,어머니,4
716,거르,2
717,거나,1
718,기성품,1
719,만해,1
720,고민,2
721,매하,1
722,무거워,1
723,만원,1
724,헛걸음,1
725,취해,1
726,디자인,4
727,저번,3
728,기온,1
729,비닐,4
730,흥건,1
731,애정,1
732,무배,1
733,생기,1
734,깊이,2
735,벌써,1
736,최상,1
737,그날,2
738,유산균,1
739,이해,1
740,여기저기,1
741,무사,1
742,타지,1
743,머리,2
744,언제,1
745,최고급,1
746,발송,2
747,한마디,2
748,주변,2
749,토요일,1
750,주네,1
751,시일,1
752,인조,1
753,가기,1
754,뒷맛,2
755,속도,2
756,튀김,1
757,점도,5
758,솜사탕,1
759,정석,1
760,한국판,1
761,분만,1
762,지역별,1
763,콩국수,1
764,훌떡훌떡,1
765,과일,3
766,와우,2
767,효오,1
768,쌀맛,1
769,당장,1
770,주무,1
771,강력,1
772,어디,1
773,전부,1
774,불헌,1
775,워낙,2
776,거더,1
777,순삭,1
778,라벨,2
779,앖어,1
780,후루룩,1
781,데넘,1
782,쉐이크,3
783,구리,1
784,진심,1
785,이나,1
786,여행,1
787,모해,1
788,회하,1
789,병뚜껑,1
790,사이,1
791,세상,1
792,대체로,1
793,흐름,1
794,인척,1
795,해도,2
796,무척,2
797,이군,1
798,하진,1
799,저격,1
800,받앗슺,1
801,주랑,1
802,후식,1
803,왓구,1
804,달함,1
805,호상,1
806,도수만,1
807,유우,1
808,지게,1
809,시식,1
810,전입,1
811,바닥,1
812,감겨,1
813,하자,1
814,겨울,2
815,전국,1
816,지연,1
817,이슈,1
818,이유,1
819,급진,1
820,쭈욱,2
821,특색,2
822,해요,1
823,아어,1
824,근래,1
825,최고점,1
826,분도,2
827,동의,1
828,샤브,1
829,무지,2
830,동네,1
831,살살,1
832,불허,1
833,별하나,1
834,오히려,1
835,전과,1
836,보가,1
837,궁금,1
838,알코올,5
839,만만,1
840,고이,3
841,놨습니,1
842,취할,2
843,음식점,1
844,두루,2
845,배달,1
846,엇어,1
847,회식,1
848,오렌지,1
849,주스,1
850,콜라,1
851,메리,1
852,크리스마스,1
853,소문,1
854,드드,1
855,실믄,1
856,영접,1
857,감격,1
858,설명,2
859,생략,1
860,사진,4
861,바닐라,1
862,확정,1
863,한시름,1
864,형도,1
865,있엇어,1
866,진득해,1
867,치즈,3
868,명주,1
869,스릐,1
870,아버님,1
871,가물,4
872,자리,2
873,구나,1
874,문자,1
875,거부,2
876,티비,1
877,스카치,1
878,칭칭,1
879,한나절,1
880,덕지덕지,1
881,어쩌란,1
882,주시,2
883,기기,2
884,과연,1
885,장날,1
886,아이스크림,1
887,남편,3
888,수고,1
889,이벤트,1
890,반응,1
891,소주잔,1
892,입안,2
893,김장,1
894,생굴,1
895,꼴깍,1
896,나름,2
897,재활용,1
898,분리수거,1
899,조일이,1
900,이내,1
901,이전,1
902,의문,1
903,중이,3
904,연락,1
905,퇴근,2
906,어플,1
907,별도,2
908,스티,2
909,엄마,4
910,얘기,1
911,나니,1
912,간만,1
913,표현,1
914,플레인,1
915,서도,1
916,계획,2
917,시지,1
918,남지,1
919,꿀맛,1
920,하여튼,1
921,상세,1
922,그닥,1
923,단것,1
924,오프라인,2
925,위해,2
926,우국,1
927,임시,1
928,잔당,1
929,진득함,1
930,촘촘,1
931,가면,1
932,달기,2
933,손색,1
934,이익,1
935,내용물,1
936,표기,2
937,왤케,1
938,보온,1
939,다가,2
940,모시,1
941,어우려져,1
942,알딸딸,1
943,유행,1
944,화이,1
945,경우,1
946,주란,1
947,시전,1
948,일부,1
949,이점,1
950,고가,1
951,최대한,1
952,세대,1
953,대다수,1
954,감안,3
955,죽마,1
956,유타,1
957,본연,1
958,크게,1
959,짝꿍,1
960,이지,1
961,항시,1
962,물량,1
963,시원,1
964,방금,1
965,기운,1
966,본가,2
967,송시,1
968,르것,1
969,구스름,1
970,해진,1
971,복숭아,1
972,자두,1
973,가치,1
974,가입,1
975,주기,1
976,쿠르트,1
977,번은,1
978,찹쌀,1
979,동동주,3
980,일행,1
981,아저씨,1
982,지시,1
983,있는뎁,1
984,금세,1
985,어서,1
986,더락,1
987,건더기,1
988,맛나,1
989,차라리,1
990,제로,1
991,옥수수,1
992,불금,2
993,유인,1
994,았넹,1
995,맞넹,1
996,제발,2
997,밋있네,1
998,각양각색,1
999,주먹,1
1000,단편,1
1001,조각,1
1002,차례,1
1003,변경,5
1004,어보,1
1005,요런,1
1006,친정,3
1007,점점,1
1008,원숭이,2
1009,건데,1
1010,초코,1
1011,여부,1
1012,기약,1
1013,사발,1
1014,시골,1
1015,주신,3
1016,일일,1
1017,유혹,1
1018,디테일,1
1019,묵직,1
1020,얼른,1
1021,요플렛,1
1022,달구,1
1023,이사,1
1024,저녁식사,1
1025,피자,1
1026,시댁,1
1027,여름,6
1028,온도,1
1029,밑면,1
1030,우두,1
1031,부터,1
1032,지근,1
1033,요청,1
1034,사항,1
1035,신경,4
1036,화주,3
1037,잔향,1
1038,적하,1
1039,잔뜩,1
1040,포만,1
1041,커서,1
1042,전반,1
1043,떼돈,1
1044,버세,1
1045,연세,1
1046,갑인,1
1047,라스트,1
1048,등등,1
1049,대로,2
1050,남다름,1
1051,이면,1
1052,군용,1
1053,라이브,4
1054,방송,2
1055,설탕,1
1056,애도,1
1057,민속주,1
1058,쫀쫀,1
1059,단술,1
1060,다라,1
1061,쫀쫀해,1
1062,시진,1
1063,키스,1
1064,남자,1
1065,어버이날,2
1066,기준,1
1067,명성,1
1068,가능,1
1069,거기,1
1070,술탄,1
1071,무아,1
1072,말씀,1
1073,외할아버지,1
1074,심부름,1
1075,주전자,1
1076,마르,1
1077,모금,1
1078,손님,1
1079,대접,1
1080,사이트,1
1081,작년,1
1082,트름때문,1
1083,궁합,1
1084,톡톡,1
1085,주소,1
1086,직접,1
1087,무리,1
1088,하드,1
1089,었어,1
1090,보라,1
1091,얼마나,1
1092,함부로,1
1093,뚜껑,1
1094,잠구,1
1095,무한,1
1096,반복,1
1097,배합,1
1098,결정,1
1099,고대,1
1100,초이스,1
1101,미각,1
1102,같아욤,1
1103,만날,1
1104,사은,1
1105,언니,1
1106,방점,1
1107,대표,1
1108,응원,1
1109,병중,1
1110,여태,1
