,word,count
291,만큼,7
292,안주,5
293,모로,1
294,사람과,1
295,최대,1
296,단점,4
297,신세계,3
298,경험,2
299,비교,11
300,불가,1
301,탁주,12
302,아무,1
303,분수,2
304,계절,1
305,미리,4
306,오전,7
307,슈퍼,3
308,거나,2
309,냄새,5
310,거부,2
311,취해,3
312,남자친구,1
313,참치,1
314,별로,12
315,육고,1
316,서울,2
317,해도,2
318,티비,6
319,프로그램,1
320,검색,4
321,이후,2
322,지금,4
323,세상,4
324,핵심,1
325,누룩,5
326,수제,2
327,방식,1
328,발효,6
329,기간,6
330,단맛,20
331,말로,2
332,설명,5
333,고객,1
334,센터,1
335,안내,3
336,종류,4
337,가게,3
338,떡볶이,1
339,양산,2
340,사서,9
341,우려,1
342,냉기,1
343,아버님,7
344,애정,2
345,생신,7
346,저녁식사,1
347,소문,6
348,패키지,2
349,구성,2
350,최애,1
351,대한,2
352,편견,1
353,상차림,1
354,정합,1
355,보쌈,1
356,편입,1
357,응대,2
358,스윗,1
359,보지,4
360,대신,6
361,부직포,2
362,가방,2
363,손잡이,1
364,당장,1
365,쿨링,1
366,전혀,7
367,자체,1
368,놨어,1
369,주인,2
370,이유,4
371,여행,1
372,개꿀맛,1
373,드림,2
374,보시,3
375,반응,6
376,전주,2
377,나이스,1
378,물엿,1
379,첨가,2
380,고생,1
381,걱정,6
382,때문,11
383,이만,2
384,홀짝,8
385,금방,6
386,전하,1
387,상상,3
388,원래,10
389,이건,15
390,저녁,3
391,대접,6
392,보통,3
393,키스,4
394,다만,9
395,본적,1
396,그때,2
397,생일,11
398,어디,1
399,가미,2
400,와이프,2
401,일반,15
402,차이,5
403,할아버지,3
404,식구,1
405,알다,1
406,여자,9
407,마심,1
408,음식점,2
409,지근,1
410,대박,6
411,맥히,1
412,택배,13
413,도배,1
414,놨네,1
415,기사,1
416,재활용,1
417,혹시,1
418,상하,2
419,만족도,2
420,와인,19
421,요즘,7
422,접대,1
423,디자인,2
424,화이트,1
425,조만간,3
426,예비,1
427,시부모,3
428,강력,1
429,개봉,10
430,저절로,1
431,절반,1
432,가라,2
433,대통령,1
434,트럽,1
435,여름,6
436,런가,5
437,선도,1
438,매력,11
439,쇼핑,1
440,매라,1
441,변질,1
442,주의,7
443,무난,2
444,달러,1
445,빵빵,1
446,번은,2
447,아부지,1
448,병따개,2
449,부분,5
450,종이,3
451,베리,1
452,이스트,1
453,파세욤,1
454,축하,5
455,세고,4
456,수도,2
457,건데,1
458,그대로,2
459,순간,3
460,주임,2
461,선택,3
462,케이스,1
463,먼지,1
464,가득,5
465,주기,1
466,말리,1
467,정보,1
468,밀봉,1
469,오빠,1
470,센스,3
471,만점,1
472,먹음,1
473,사돈,1
474,난리,3
475,분위기,2
476,유트브,1
477,온도,3
478,매장,1
479,반신반의,2
480,상한,1
481,당황,2
482,풍브합니,1
483,나용,6
484,신랑,13
485,포로,1
486,하니,3
487,부담,12
488,유통기간,1
489,달이,1
490,건가,4
491,읍니,1
492,청주,1
493,출시,1
494,제발,2
495,끼리,1
496,정도,17
497,주네,3
498,육류,1
499,옛날,3
500,기존,4
501,오우야,1
502,색도,1
503,순이,2
504,추가,2
505,요러케,1
506,둥입니,1
507,살살,2
508,텁텁,3
509,물용,2
510,거기,1
511,직원,1
512,점수,1
513,복수,1
514,며칠,3
515,취하,7
516,생가,1
517,평소,6
518,동생,4
519,본인,1
520,스타일,3
521,청량,4
522,감히,1
523,언니네,2
524,보관,11
525,리뷰,2
526,전체,1
527,보라,2
528,맥주,3
529,지역,2
530,별반,2
531,점병,1
532,주류,2
533,플라스틱,1
534,용기,3
535,주입,1
536,치킨,1
537,요기,2
538,파스,1
539,마음,7
540,수납,1
541,어려움,1
542,소형,1
543,고요,4
544,생일상,1
545,놨는데,1
546,마시기,14
547,문의,3
548,답변,2
549,회사,2
550,소독제,1
551,의아,1
552,정돈,1
553,유효,1
554,인기,3
555,나중,4
556,폭발,1
557,세월,1
558,숙하,1
559,은근,2
560,백숙,1
561,용량,2
562,맞이,3
563,설선,1
564,물류,1
565,그게,2
566,요거트,3
567,음료수,3
568,쌔다,1
569,며느리,1
570,사위,2
571,와우,2
572,이벤트,3
573,결제,1
574,송장,2
575,대면,1
576,링맛,1
577,여기,5
578,파업,2
579,불편,1
580,함유량,1
581,의사,15
582,어르신,3
583,판매,4
584,별루,3
585,쌔긴,1
586,얼떨결,1
587,약간,8
588,누룽지,1
589,끝맛,4
590,아내,1
591,고가,1
592,사기,1
593,친정,4
594,단골,1
595,맑은,3
596,아저씨,1
597,상자,2
598,대서,1
599,주방,1
600,바닥,2
601,강화,1
602,마루,1
603,실수,2
604,수정,1
605,지남,1
606,시중,5
607,취이겠,2
608,중독,3
609,나무,2
610,곡주,2
611,불만족,1
612,최신,1
613,발송,2
614,더니,3
615,이면,1
616,제조,5
617,얘기,2
618,동안,2
619,공장,1
620,일부러,1
621,세트,1
622,한쪽,2
623,올해,2
624,은사,1
625,만족감,1
626,일찍,2
627,극찬,2
628,방금,1
629,버블,2
630,착착,1
631,대응,2
632,별칭,1
633,시지,1
634,혼자,6
635,무지,2
636,연락,5
637,재발,1
638,확인,1
639,지게,1
640,후론,1
641,이신,1
642,서요,1
643,출산,1
644,좀더,3
645,가가,3
646,밍밍,3
647,웨스,1
648,조선,1
649,머리,7
650,식사,2
651,대해,4
652,회랑,1
653,새해,2
654,출고,2
655,회수,1
656,해갈,1
657,이름,1
658,시대,3
659,기회,3
660,이상헌,1
661,어용,4
662,정신,1
663,무조건,2
664,외국,2
665,한국,4
666,텁텁하,5
667,연말,4
668,부침개,1
669,찰떡,1
670,명의,1
671,기도,1
672,아픔,1
673,부모,1
674,워낙,5
675,그릇,1
676,한가지,2
677,수십,1
678,햇습니,1
679,완벽,2
680,진보,1
681,내달,1
682,벌써,3
683,셧다,1
684,꿀맛,2
685,부탁,2
686,음미,3
687,존재,1
688,매입,4
689,크리스마스,2
690,사악,1
691,주보,1
692,코로나,1
693,사이즈,1
694,커서,1
695,여기저기,2
696,짜릿,1
697,체질,2
698,꿀꺽,2
699,대의,1
700,대상,1
701,서서히,1
702,공기,1
703,내야,1
704,일주일,2
705,안동,1
706,소주,1
707,문제,3
708,처리,4
709,르트,1
710,이상은,1
711,감탄,1
712,역쉬,1
713,요역,1
714,격식,1
715,우도,10
716,주막,10
717,동네,1
718,제이,1
719,도수,3
720,세지,1
721,대용,1
722,럭셔리,2
723,엇어,2
724,이요,1
725,여유,1
726,산이,7
727,사이다,6
728,포의,2
729,탄상,1
730,강항,1
731,반주,2
732,외국인,2
733,구들,3
734,막걸,1
735,메스,1
736,대표,1
737,비슷,1
738,전이,8
739,당분간,1
740,취급,1
741,표기,1
742,대가,3
743,태껏,1
744,오기,1
745,우리,2
746,부부,2
747,라면,1
748,프리미엄,4
749,카카오,1
750,삿어,1
751,요타,1
752,사제품,1
753,각자,1
754,트림,1
755,진심,3
756,후회,1
757,가겍부담,1
758,검제,1
759,받스네,1
760,장날,1
761,환경,1
762,비닐,1
763,쪼매,1
764,개봉시,1
765,겨우,1
766,진급,1
767,명품,8
768,프공,1
769,기념일,3
770,연속,1
771,장난,6
772,사이,2
773,다인,1
774,한식,3
775,어도,1
776,하나요,2
777,제주도,2
778,대란,1
779,급진,1
780,무족,2
781,절대,2
782,세욤,1
783,너머,1
784,식품,1
785,스팅,1
786,시작,2
787,주니,1
788,지다,1
789,말씀,1
790,냉장,2
791,인지,1
792,생선,1
793,으루,1
794,궁금증,1
795,서도,2
796,텁텁해,1
797,지연,1
798,조리,1
799,못봣,1
800,다가,1
801,참사,1
802,공구,1
803,통해,2
804,이해,1
805,요건,2
806,방송,3
807,구한,1
808,지나,1
809,천연,2
810,조카,1
811,긴지,1
812,재미,4
813,양념,1
814,조화,2
815,장단점,1
816,러리,1
817,라스베가스,1
818,모양,3
819,음료,3
820,지불,1
821,요구르트,2
822,보가,1
823,알코올,2
824,퇴근,1
825,구리,2
826,달콤,2
827,전부,1
828,물량,1
829,과도,1
830,화로,1
831,단연,4
832,열기,1
833,요청,1
834,일정,1
835,중간,1
836,주정,2
837,깊이,1
838,안단,1
839,처가,2
840,평이,3
841,양가,2
842,현대,1
843,요전,2
844,조합,1
845,굳이,1
846,양식,1
847,요리,2
848,역대,1
849,식후,1
850,입가,1
851,심용,1
852,소고,1
853,불구,1
854,주변,3
855,려고,1
856,우선,2
857,일자,2
858,표시,2
859,경남,1
860,빼기,1
861,그날,1
862,사면,1
863,상온,1
864,페트,1
865,뿜뿜입니,1
866,잘못,4
867,유명,2
868,전화,1
869,듭니,5
870,사실,1
871,비용,1
872,신기,1
873,무게,2
874,거지,1
875,할머니,2
876,일자리,1
877,대로,5
878,칭찬,4
879,일색,1
880,얼른,1
881,남친,1
882,즐거움,1
883,곳도,1
884,성비,1
885,사업,1
886,호평,1
887,배포,1
888,분명,1
889,젊음,1
890,스릴,1
891,드라이,2
892,스킬,1
893,마셧습니,2
894,입국,1
895,듬뿍,1
896,언니,1
897,답장,1
898,진술,1
899,특별,1
900,해지,2
901,순당,1
902,매니,2
903,아이,1
904,취향,3
905,디저트,1
906,거품,1
907,과정,1
908,쪼금,1
909,인걸,1
910,날짜,4
911,임박,1
912,또한,2
913,기절,1
914,장수,2
915,어차피,1
916,즐거웁기,1
917,주말,7
918,알딸딸,1
919,순수,1
920,클리어,1
921,별하나,2
922,서비스,1
923,수고,2
924,인위,1
925,투입,1
926,기네,1
927,요새,1
928,맛보기,1
929,전기,1
930,첨부,1
931,조일,1
932,일로,1
933,탄산수,1
934,최근,1
935,간의,1
936,넘버원,1
937,콤달콤,2
938,휴가,1
939,콜도,1
940,이모,1
941,품절,1
942,대체,1
943,칵테일,1
944,진찌,1
945,대중,1
946,문의사항,1
947,이주,1
948,맞춤,1
949,예욤,1
950,마셧네용,1
951,애가,1
952,하룻밤,1
953,시기,1
954,고기,1
955,자극,1
956,덕분,3
957,올림픽경기,1
958,더욱더,1
959,궁굼해,1
960,스트레스,1
961,죤맛탱입니,1
962,예능,1
963,프로,1
964,정작,1
965,누가,1
966,모금,1
967,뿜뿜,1
968,중복,1
969,수육,1
970,판타스틱,1
971,슬펏,1
972,초고,1
973,중이,3
974,최적,1
975,지난,1
976,송이,1
977,여성,2
978,업체,1
979,분실,1
980,병정,1
981,먹겠슴다,1
982,두껑,1
983,어가,1
984,이화랑,1
985,곰돌이,1
986,하자,1
987,양호,2
988,주기도,1
989,래서,1
990,도전,1
991,선호,1
992,타입,1
993,소자,1
994,마자,1
995,맛나,1
996,감칠맛,1
997,자연,2
998,최초,1
999,선전,1
1000,효종,1
1001,더위,1
1002,보기,2
1003,형님,1
1004,짱짱,1
1005,수록,2
1006,속도,2
1007,리도,1
1008,여태껏,1
1009,알콜,3
1010,고고,1
1011,마을,1
1012,입금,1
1013,전복,1
1014,버터,1
1015,구이,1
1016,발효식품,1
1017,전전긍긍,1
1018,쿠르트,2
1019,골프장,1
1020,초보,1
1021,폭주,1
1022,샤워,1
1023,가로,2
1024,공감,1
1025,디피,1
1026,싱글,1
1027,몰트,1
1028,단물,1
1029,밤맛,1
1030,마구,1
1031,마개,1
1032,방법,1
1033,특이,3
1034,금요일,1
1035,토요일,2
1036,사생활,1
1037,시즌,1
1038,김치,2
1039,치즈,1
1040,총각,1
1041,자고,1
1042,샤넬,2
1043,특징,1
1044,햐주세,1
1045,싱크대,1
1046,반복,2
1047,식욕,1
1048,차원,1
1049,만요,1
1050,편의점,1
1051,물맛,1
1052,데이,1
1053,토스,1
1054,대폭발,1
1055,대만,1
1056,농도,1
1057,어머님,2
1058,적임,1
1059,이야기,1
1060,하하,1
1061,컨텐츠,1
1062,잘먹엇습니,1
1063,곱창,1
1064,쓰레기,1
1065,다소,1
1066,아침,3
1067,출근,1
1068,직후,1
1069,갈비,1
1070,호로,1
1071,트리,1
1072,감동,3
1073,여태,1
1074,일품,1
1075,사랑,1
1076,이직,1
1077,아기,2
1078,글리,1
1079,한참,1
1080,열흘,1
1081,실온,1
1082,고려,1
1083,드심,2
1084,꽃병,1
1085,술병,1
1086,정해진,1
1087,손가락,1
1088,평상시,1
1089,기념,2
1090,과일,1
1091,마찬가지,1
1092,부드,1
1093,다먹엇어,1
1094,레드,1
1095,부드러움,2
1096,어버이,1
1097,샴팡,1
1098,경우,1
1099,제격,1
1100,하리,1
1101,안달,1
1102,핮니,1
1103,각각,1
1104,치가,1
1105,어우,1
1106,셜릅,1
1107,과음,1
1108,그닥,1
1109,스카,1
1110,매니아,1
1111,가도,1
1112,불허,1
1113,요지,1
1114,랍니,1
1115,입문,1
1116,이회,1
1117,텍스,1
1118,맜있,1
1119,땅바닥,1
1120,모해,1
1121,여지,1
1122,소식,1
1123,크게,1
1124,견주어,1
1125,어케,1
1126,텆텁하,1
1127,제입,1
1128,더욱,1
1129,청령,1
1130,한판,1
1131,갈증,1
1132,사항,1
