,word,count
309,명성,3
310,부직포,1
311,내일,2
312,약속,1
313,한식,3
314,이닝,1
315,감탄,2
316,로써,1
317,마을,1
318,제일,23
319,동봉,1
320,화근,1
321,포도,1
322,도수,8
323,편이,4
324,압박,1
325,사무실,4
326,가요,5
327,주변,20
328,집안,2
329,행사,3
330,시주,1
331,문해,4
332,어머님,2
333,여자,4
334,목넘김,26
335,예술,1
336,시간,10
337,명절,104
338,어르신,9
339,기념일,2
340,발포,1
341,내부,1
342,변인,1
343,모두,19
344,은근,2
345,매력,3
346,이틀,3
347,애용,9
348,최근,1
349,남자친구,8
350,청소,1
351,고생,3
352,드릴,4
353,설명,6
354,여신,1
355,인터넷,4
356,시댁,8
357,숙박업,1
358,고객,2
359,제공,1
360,넘버원,1
361,빨간색,2
362,갈릴,1
363,산도,5
364,어머니,5
365,보장,2
366,걸이,2
367,정성,3
368,런가,1
369,마음,11
370,상태,15
371,듭니,4
372,한가지,1
373,과정,5
374,문제,5
375,편차,1
376,개봉,7
377,우유,3
378,마치,3
379,저희,9
380,콤달콤,6
381,거지,1
382,발효,6
383,양조장,6
384,지고,4
385,마트,7
386,접근성,1
387,일반,12
388,게뇨,1
389,하니,13
390,화이트,2
391,홀딱,2
392,기적,8
393,싱싱,1
394,주의,5
395,회랑,1
396,반응,12
397,때문,8
398,갈리,2
399,오히려,1
400,고소,1
401,매니,1
402,아가,1
403,중독,12
404,참고,2
405,대대,2
406,후기,8
407,당장,2
408,수요일,1
409,금요일,3
410,일요일,1
411,전통,3
412,테이프,2
413,칭칭,1
414,고요,5
415,택배,11
416,업체,1
417,대부분,1
418,잡채,1
419,점심,1
420,대박,8
421,일단,5
422,머시,1
423,독특,1
424,현지,1
425,온라인,7
426,간혹,1
427,걱정,4
428,유지,1
429,파티,15
430,성격,1
431,절반,1
432,이유,5
433,번만,1
434,절대,2
435,울산,7
436,직접,6
437,사고,4
438,동시,1
439,셧다,1
440,구해,1
441,성분,2
442,사정,1
443,한편,1
444,아내,2
445,메스,3
446,인정,1
447,증말,1
448,슈퍼,1
449,가사,1
450,가득,4
451,격입니,1
452,구문,1
453,주네,1
454,조심,14
455,일본,2
456,거래처,4
457,잘먹갯습니,1
458,나중,3
459,여서,3
460,놨다,1
461,거의,5
462,사업,2
463,금방,3
464,익숙,1
465,해지,3
466,엄마,11
467,거만,1
468,상담,2
469,보라,2
470,냉장,3
471,상한,1
472,물건,2
473,남편,3
474,아해,1
475,여성,4
476,언제,7
477,자리,5
478,신랑,6
479,준비,9
480,인기,7
481,수제,3
482,남아,3
483,기회,2
484,십년,1
485,교포,1
486,위해,4
487,어찌,1
488,여자친구,2
489,전조,1
490,강하,1
491,좀비,1
492,아마,2
493,폐인,1
494,부드러움,1
495,공존,1
496,요즘,8
497,트림,2
498,와이프,1
499,입안,1
500,일리,1
501,기본,1
502,전역,2
503,네이버,2
504,필수품,1
505,사랑,3
506,세계,1
507,에르,1
508,주기,3
509,페리,2
510,자마자,4
511,남녀,2
512,노소,2
513,어디,2
514,아이템,1
515,과일,1
516,제로,1
517,드네,1
518,인내심,1
519,생신,4
520,일해,1
521,이사,1
522,기념,4
523,장수만,1
524,시아버지,3
525,어무니,1
526,짱짱,1
527,고양시,1
528,무리,1
529,충만,1
530,장인,6
531,공기,2
532,가까이,1
533,언니,3
534,샷했어,1
535,여유,1
536,병사,1
537,끝맛,3
538,다먹엇어,1
539,불량,2
540,당황,2
541,센터,1
542,얘기,3
543,기존,1
544,차별,1
545,금정산,1
546,정산,1
547,서민이,1
548,세트,13
549,사지,1
550,주점,1
551,해결,1
552,실속,3
553,전통주,3
554,금액,2
555,대의,1
556,생일,8
557,토요일,1
558,번은,2
559,어른,18
560,적도,1
561,려구,1
562,추가,4
563,용량,2
564,쇼핑,2
565,오지,1
566,용이,5
567,별도,1
568,쿠르트,3
569,한국,2
570,해외,1
571,살이,2
572,좀처럼,1
573,치치,1
574,주량,1
575,어용,3
576,초대,3
577,요지,2
578,뭐합,1
579,주위,1
580,중이,5
581,배달,4
582,일지,1
583,아무,1
584,정신,2
585,고고싱,1
586,시작,1
587,제주,1
588,어제,2
589,놨던,1
590,마지막,1
591,지라,1
592,얼른,1
593,맞이,4
594,주시,5
595,평이,2
596,대비,4
597,구나,1
598,차려,1
599,구정,4
600,유통기간,1
601,인걸,1
602,과도,1
603,분위기,6
604,개인,2
605,손녀,1
606,스퇄,1
607,매가,1
608,번인,1
609,빵빵,1
610,무난,1
611,골프장,2
612,병뚜껑,2
613,식초,1
614,한잔,19
615,신기,2
616,추석,4
617,샴페,1
618,마심,2
619,안목,1
620,오시,1
621,이전,1
622,시지,1
623,시어,1
624,오후,1
625,일찍이,1
626,진심,1
627,작품,1
628,이지,1
629,대로,2
630,저쪽,1
631,생일도,1
632,전하,1
633,취하,3
634,강추임,1
635,느무,1
636,대도,1
637,넘궁굼해,1
638,재수,1
639,흙맛,1
640,선뮐,1
641,취한,1
642,빠루,1
643,탄산음료,2
644,탄산쌔,1
645,가방,3
646,처리,1
647,동동주,1
648,판다,2
649,끼리,3
650,연락,2
651,성수,1
652,와디,1
653,전두엽,1
654,돌이,1
655,전파,1
656,잇몸,1
657,부탁,2
658,서비스,4
659,슝슝,1
660,이도,3
661,요쿠르트,1
662,차례상,2
663,감동,4
664,구가,1
665,주인,1
666,전달,1
667,다행,2
668,아부지,3
669,진작,1
670,주랑,1
671,균형,1
672,잡솨,1
673,금정,1
674,현대,1
675,백화점,1
676,그날,2
677,모조리,1
678,찰떡,1
679,하네욤,1
680,단지,1
681,지기,1
682,잡기,1
683,변비,1
684,위사,1
685,먹음,2
686,용수,1
687,제라,1
688,요요,1
689,지역,2
690,반한,1
691,세고,3
692,오리,1
693,리지,1
694,건데,1
695,빨랗,1
696,습니,1
697,심해,1
698,소요,1
699,선상,1
700,배출,1
701,대용,1
702,무조건,3
703,그때,1
704,여태,1
705,단연,1
706,다가,3
707,나무,1
708,머리,3
709,누가,1
710,술집,2
711,내기,2
712,과대,1
713,발생,1
714,연상,1
715,음미,3
716,스릴,1
717,누룩,3
718,시점,1
719,오프라인,1
720,시가,1
721,친정,2
722,손색,4
723,자기,2
724,극찬,2
725,혼자,2
726,어째,1
727,아아,1
728,자취,1
729,아들,1
730,하라,2
731,취기,1
732,두통,1
733,장도,1
734,교수,2
735,지난번,3
736,했어뇨,1
737,특별,1
738,크리스마스,5
739,김장,8
740,이벤트,3
741,보쌈,1
742,았었어,1
743,생기,1
744,안내,2
745,뚝뚝,1
746,연휴,8
747,품절,4
748,시부모,1
749,술술,3
750,달도,2
751,양가,1
752,차림,1
753,프리미엄,4
754,가로,1
755,밸런스,1
756,설날,6
757,완벽,6
758,일주일,1
759,약주,2
760,핑계,1
761,인내,1
762,가의,4
763,육아,1
764,달래,1
765,놀람,1
766,들보,1
767,구먀,1
768,대표,1
769,먹거리,1
770,신선,1
771,식구,3
772,병마,1
773,건가,1
774,보자기,1
775,사이즈,1
776,특이,1
777,부담,8
778,더욱,2
779,의미,1
780,쭈욱,2
781,내내,1
782,그게,1
783,또한,1
784,체고,1
785,가성,1
786,셋트,1
787,파전,1
788,칭송,1
789,해먹,1
790,주로,4
791,돟아,1
792,있쥬,1
793,설물,1
794,교환,1
795,신청,2
796,사기,1
797,겨울,3
798,발송,1
799,전날,1
800,솔이,1
801,뮬햇어,1
802,동안,1
803,브랜드,1
804,종착,1
805,조화로,1
806,끝판,1
807,이제,4
808,흐트러지,1
809,왤케,1
810,유맛,1
811,대가,1
812,소개,1
813,항고,1
814,그대로,1
815,만남,1
816,어서,3
817,외국인,2
818,갑자기,3
819,인사,3
820,거부,2
821,한자리,1
822,쾌변,1
823,아침,1
824,새해,5
825,적응,1
826,미도,1
827,차례,1
828,투명,1
829,빠방,1
830,요새,1
831,엇어,3
832,보시,5
833,경제,1
834,파탄,1
835,중복,1
836,빨대,1
837,엇다,1
838,여니,1
839,젊은이,1
840,필요,3
841,우수,1
842,차원,2
843,가기,1
844,동생,6
845,온건,1
846,핑크색,1
847,매년,6
848,시어머니,1
849,설전,1
850,술자리,1
851,폭발,1
852,뒤론,1
853,살살,1
854,낱개,1
855,올해,1
856,승승장구,1
857,소주,3
858,신선도,1
859,역사,1
860,해도,3
861,개입,1
862,얼굴,2
863,해독,1
864,드심,1
865,베리,1
866,첨부,1
867,제격,1
868,순삭,3
869,이만,1
870,냉이,1
871,올린다,1
872,선문,1
873,혼돈,1
874,개별,2
875,종이가방,1
876,보관,3
877,보지,2
878,경우,1
879,쇼핑봉튜,1
880,총알,2
881,맑은,1
882,부분,1
883,단골,2
884,거중,1
885,잘왓어,2
886,놨어,2
887,시진,1
888,기쁨,1
889,후배,1
890,창고,1
891,안정화,1
892,드럼,1
893,외할머니,1
894,성도,1
895,드립,2
896,다섯,1
897,검증,1
898,시일,1
899,세대,2
900,이요,1
901,흥이,1
902,치익,1
903,소리,1
904,시각,1
905,이이,1
906,개업,1
907,화가,1
908,하자,1
909,성의,1
910,보이,1
911,포기,1
912,술맛,4
913,요가,1
914,잔향,1
915,책자,1
916,산역,1
917,불호,1
918,어회,1
919,싱쾌,1
920,일도,1
921,실망,2
922,바디,1
923,포지션,1
924,간만,2
925,나위,2
926,짤짤,1
927,연말,14
928,별칭,1
929,통해,1
930,자해,1
931,병과,1
932,사도,1
933,바람,1
934,기와,1
935,치명,1
936,축하,3
937,필수,1
938,건강,1
939,엇습,1
940,디저트,1
941,주도,2
942,연속,1
943,신정,1
944,수령,1
945,오입,1
946,돌파,1
947,오예,1
948,분해,1
949,만족도,3
950,슴니,1
951,소고,1
952,지지,2
953,오바이트,1
954,일자,1
955,미리,3
956,날짜,2
957,커버,1
958,유명,1
959,대서,1
960,무엇,2
961,방울,1
962,요령,1
963,업그레이드,1
964,레스토랑,2
965,모야,2
966,스트레스,1
967,장수,2
968,자가,1
969,격리,1
970,데이,2
971,라인,1
972,일전,1
973,갈림,1
974,남자,2
975,역대,2
976,기준,2
977,빈틈,1
978,얼룩,1
979,어요,3
980,우선,1
981,현주,1
982,디자인,1
983,번쩍,1
984,일부러,2
985,더니,1
986,초보,1
987,적용,1
988,무진장,1
989,조치,1
990,품격,1
991,결혼식,1
992,답례,1
993,부산여행,1
994,오기,1
995,분홍,1
996,하양,1
997,분전,1
998,놀란,1
999,풀이,1
1000,폭주,1
1001,잔치,1
1002,인지도,1
1003,면서,1
1004,변경,1
1005,물씬,1
1006,리본,1
1007,나라,1
1008,시원,1
1009,니드,1
1010,음식점,1
1011,주인공,1
1012,선뭉,1
1013,조카,1
1014,마켓,1
1015,거기,1
1016,서도,1
1017,해진,1
1018,매하,1
1019,인지,1
1020,매제,1
1021,송년회,1
1022,온도,1
1023,답변,1
1024,오인,1
1025,종류,1
1026,이제야,1
1027,장모님,1
1028,리뷰,1
1029,사실,1
1030,램프,1
1031,그닥,2
1032,방문,1
1033,뿜뿜해,1
1034,양도,1
1035,지속,1
1036,삿어,1
1037,전도,1
1038,직원,1
1039,쿨링,1
1040,슬슬,1
1041,참사,1
1042,살듯,1
1043,힐링,1
1044,메이커,1
1045,삼촌,1
1046,대한민국,1
1047,요건,1
1048,맛닜아,1
1049,칭했,1
1050,박수,1
1051,페인,2
1052,방식,1
1053,와우,1
1054,잘먹엇어,2
1055,모로,1
1056,산다,1
1057,일이,1
1058,영업,1
1059,놀랫네,1
1060,달리,1
1061,텁텁함,1
1062,전과,1
1063,라이브,1
1064,순이,1
1065,홍보,1
1066,어쩜,1
1067,친절,1
1068,요청,1
1069,사항,1
1070,항사,1
1071,무배,1
1072,경기,1
1073,북부,1
1074,신하,1
1075,오빠,1
1076,수퍼,1
1077,내년,2
1078,개꿀,1
1079,참으로,3
1080,백시,1
1081,원상,1
1082,부들,1
1083,지난,2
1084,스프링,1
1085,본적,1
1086,땜시,1
1087,안해,1
1088,각종,1
1089,망년,1
1090,초고,1
1091,몇몇,1
1092,고정,1
1093,관념,1
1094,본가,1
1095,동네,1
1096,종일,1
1097,답니,2
1098,달구리,1
1099,술값,1
1100,불허,1
1101,송년,1
1102,우체국,1
1103,이동,1
1104,경로,1
1105,오류로,1
1106,대해,1
1107,잠시,1
1108,지난주,1
1109,식후,1
1110,불토,1
1111,직장,1
1112,동료,2
1113,얼마,1
1114,스마트,1
1115,스토어,1
1116,팔고,1
1117,멉었,1
1118,당첨,1
1119,키트,1
1120,유도,1
1121,축일,1
1122,무방,1
1123,제사,1
1124,수육,1
1125,과메기,1
1126,용서,1
1127,포장재,1
1128,천원,1
1129,소화도,1
1130,읍니,1
1131,가운,1
1132,맜있다,1
1133,크림,1
1134,이름,1
1135,무색,1
1136,열기,2
1137,가스,2
1138,안마,1
1139,셧는,1
1140,요물,1
1141,의도,1
1142,분수,1
1143,었네,1
1144,던데,1
1145,병정,1
1146,비니,1
1147,키치,1
1148,업종,1
1149,특성,1
1150,회사,1
1151,공유,1
1152,스럼,1
1153,드령,1
1154,거래,1
1155,환상,1
1156,값함,1
1157,비도,1
1158,기운,1
1159,급진맛,1
1160,필자,1
1161,치킨,1
1162,궁금,1
1163,결혼,1
1164,둥이,1
1165,양호,1
1166,항시,1
1167,군내,1
1168,여물,1
1169,찌꺼기,1
1170,우기,1
1171,유행,1
1172,에일,1
1173,맥주,1
1174,가구,1
1175,좀더,1
