,word,count
635,로켓,1
636,지난번,8
637,이내,1
638,유효,1
639,관계,1
640,병과,1
641,족발,2
642,밤새,2
643,문제,8
644,일어나서,1
645,병행,1
646,편의점,1
647,유통기간,1
648,한숨,1
649,다이어트,1
650,다다,1
651,음날,1
652,일정,1
653,서로,1
654,이란,1
655,일도,1
656,자가,1
657,감히,1
658,참고,1
659,다마,2
660,찰떡,3
661,굿굿,7
662,재일,1
663,모레,1
664,베리,3
665,굿굿굿,4
666,달짝,2
667,병마,1
668,라가,1
669,살균,2
670,다라,1
671,아이,1
672,찾기,1
673,위해,2
674,욧트,1
675,실수,1
676,양질,1
677,자마자,3
678,불금,2
679,남녀,1
680,해먹,2
681,보통,3
682,롯데,2
683,군데,1
684,뚜껑,2
685,마지막,1
686,찌꺼기,2
687,남드라구,1
688,거나,1
689,인조,1
690,일품,3
691,떫은맛,1
692,기존,3
693,헤롱헤롱,1
694,있슴돠,1
695,고기,1
696,어울림,1
697,언제,3
698,사목,1
699,평점,2
700,은근,1
701,취합,1
702,보규,1
703,나무,1
704,편입,2
705,진정,1
706,두부김치,2
707,음주,1
708,제입,5
709,벌써,8
710,어른,2
711,리지,1
712,즐거움,1
713,텁텁,5
714,마무리,1
715,마음,7
716,몰래,1
717,향기,1
718,외국인,1
719,한국인,1
720,포함,2
721,가운데,1
722,부침개,1
723,세번,3
724,이이,1
725,클리어,1
726,마법,1
727,추석,5
728,물건,2
729,엇습,1
730,갈수,1
731,평상시,1
732,메로나,1
733,아버지,6
734,에이스,1
735,아마,3
736,만족도,1
737,시골,4
738,다행,2
739,일절,2
740,알밤,2
741,막걸,3
742,난전,1
743,걸이,4
744,기본,3
745,청주,1
746,발효,3
747,미리,3
748,시원,1
749,야간,1
750,핬던,1
751,이상은,2
752,난후,3
753,아픔,2
754,굳이,1
755,건강,1
756,순삭,1
757,대포,14
758,블루,6
759,캐릭터,2
760,고양,1
761,정감,1
762,알콜,2
763,조화,1
764,실패,1
765,도전,2
766,몇번,2
767,동네,3
768,팔면,3
769,사라,1
770,매일,1
771,클리,1
772,훼손,1
773,자꾸,3
774,보장,1
775,믹걸리,1
776,생산,2
777,생산품,1
778,여운,1
779,투어,2
780,점도,2
781,도수,3
782,단지,1
783,날씨,3
784,제각각,2
785,방울,1
786,베스트,2
787,조장,1
788,저번,6
789,시부모,1
790,안동소주,1
791,예술,2
792,결의,1
793,복숭아,1
794,이구,1
795,맀어,1
796,기만,1
797,오름,1
798,슬슬,1
799,깜짝,1
800,진로,1
801,중독,4
802,감자,1
803,하나요,2
804,특성,2
805,세운,1
806,이동,1
807,홀짝,3
808,정기,1
809,쫀맛탱,1
810,전달,1
811,매력,3
812,뽁뽁,1
813,사이,1
814,움직임,1
815,반한,1
816,비도,3
817,아스,1
818,파담,1
819,고급,6
820,지다,1
821,효도,1
822,지평,3
823,취저,1
824,간혹,1
825,술병,1
826,체적,1
827,삼일,1
828,월요일,1
829,대용,1
830,관할,1
831,진맛,1
832,발송,1
833,모양,1
834,통술,2
835,정성,1
836,체고,1
837,칭칭,1
838,막걸뤼,1
839,쭉쭉,3
840,장마철,1
841,집중,1
842,공략,1
843,호기심,2
844,감자전,1
845,양주,2
846,초장,1
847,안상,1
848,맛이었슴다,1
849,어쩐지,1
850,쏜다,1
851,종일,1
852,입안,1
853,인기,3
854,플랙스,1
855,당일,1
856,주심,1
857,감칠맛,2
858,슈퍼,2
859,오지,1
860,지리,1
861,레릿,1
862,고고,1
863,배선,1
864,압도,1
865,단점,2
866,특색,3
867,누가,1
868,부탁,1
869,온갖,1
870,한편,1
871,최근,1
872,친정,1
873,권유,1
874,상회,1
875,워낙,2
876,링크,1
877,애정,1
878,외부,1
879,파시,1
880,문구,1
881,맘에듭,1
882,알딸딸,1
883,우리나라,1
884,각각,1
885,부자,5
886,배옹,1
887,시훤,1
888,패키지,5
889,햔번쯤,1
890,조치,1
891,시인,1
892,백련,1
893,최소,1
894,고흥,1
895,유자,1
896,일주일,1
897,난건,1
898,맙시,1
899,하렵,1
900,장점,2
901,호막,3
902,양조장,1
903,요거트,2
904,날짜,1
905,위화,1
906,엄지,2
907,백퍼,1
908,고민,3
909,훌륭,1
910,여자친구,2
911,유산균,2
912,때매,1
913,탁주,3
914,크래프트,1
915,이신,1
916,세계,1
917,퐁당,1
918,돟아룡,1
919,손가락,1
920,일리,1
921,지난,1
922,놀랏,1
923,굿잡,1
924,클럽,1
925,하우스,1
926,마사,1
927,쟁겨,1
928,계열,1
929,문후,1
930,숳릏,1
931,핑크색,1
932,무게,1
933,더비,1
934,리오,1
935,사실,1
936,칭구,1
937,넘엄,1
938,토탈,1
939,보신,1
940,동성,1
941,하니,1
942,아들,1
943,며느리,1
944,무우,1
945,여태,1
946,후회,2
947,막심,1
948,간격,1
949,브랜드,2
950,전주,2
951,홍보,1
952,경우,4
953,체질,1
954,특정,1
955,인원,1
956,국한,1
957,혹시,1
958,복통,1
959,유발,1
960,수도,2
961,육류,1
962,돼지고기,1
963,소고기,1
964,소화,1
965,답변,1
966,주시,1
967,대형,1
968,심해,1
969,골프장,1
970,주로,1
971,핑갈,2
972,설레설레,1
973,보구,1
974,달후,1
975,요것,1
976,장바구니,2
977,맛잏,1
978,몸속,1
979,표준,1
980,음료수,3
981,김치냉장고,1
982,위스키,1
983,와인,3
984,종점,1
985,확인,1
986,낙곱새,1
987,하자,1
988,감탄,1
989,프리,1
990,바이오,1
991,아침,2
992,총알,2
993,증류주,1
994,채채,1
995,나유,1
996,리도,1
997,키다,1
998,나은,1
999,인정이,1
1000,마심,1
1001,로만,1
1002,파이팅,2
1003,감소,1
1004,증가,1
1005,송도,1
1006,쥑입,1
1007,장모님,2
1008,평보,1
1009,저녁,2
1010,토닉,1
1011,워터,1
1012,속도,2
1013,됏습,1
1014,한강,1
1015,주조,1
1016,정망,1
1017,불호,2
1018,당황,1
1019,동생,1
1020,하네욯,1
1021,용량,1
1022,할인,1
1023,주랑,1
1024,매형,1
1025,깜빡,1
1026,게다가,1
1027,오전,1
1028,아쥬,1
1029,거리,1
1030,로서,1
1031,기재,1
1032,과음,2
1033,큰일,2
1034,지역별,2
1035,주류,4
1036,무척,2
1037,디자인,2
1038,올해,3
1039,아침햇살,1
1040,잠시,1
1041,민가,1
1042,작정,1
1043,테스트,1
1044,끼리,1
1045,자연,2
1046,광고,2
1047,스테,1
1048,비아,1
1049,과장,1
1050,맛은괜춘,1
1051,호랭호랭,1
1052,대나무,2
1053,막입,1
1054,싸랑,1
1055,는걸,2
1056,원숭이,2
1057,화학,1
1058,달기,1
1059,와우,2
1060,알쥬,1
1061,균형,1
1062,표정,1
1063,상비,1
1064,그동안,1
1065,겸사겸사,1
1066,안이,1
1067,물바다,1
1068,어디,1
1069,철로,1
1070,밀봉,1
1071,깜박,1
1072,전부,1
1073,하넹,1
1074,띵갔던,1
1075,담날,1
1076,간만,1
1077,감격,1
1078,거기,3
1079,착각,1
1080,난리,1
1081,빨간색,1
1082,설날,2
1083,자기,1
1084,먼저,1
1085,지금껏,1
1086,매니아,1
1087,축제,1
1088,한정,1
1089,가산,1
1090,햇습,1
1091,대박,1
1092,달구,1
1093,이제껏,1
1094,척햇,1
1095,되엇어,1
1096,순간,1
1097,기념,1
1098,사막,1
1099,오아시스,1
1100,안식구,1
1101,홍어,2
1102,양호,1
1103,연휴,2
1104,가제,1
1105,먹엇어,1
1106,권장,1
1107,맞이,1
1108,범띠해,1
1109,동동주,2
1110,도안,1
1111,미가,1
1112,한정식,1
1113,남해,1
1114,핬습,1
1115,지네,1
1116,전통,1
1117,서리,1
1118,곰배령,1
1119,라이,1
1120,시기,1
1121,라이브,2
1122,세트,1
1123,살걸,1
1124,얼마나,1
1125,텁텁하거,1
1126,여담,1
1127,집앞,1
1128,보험,1
1129,준비,1
1130,구비,1
1131,쟁겨두어,1
1132,취할,1
1133,부터,1
1134,절반,1
1135,보냉팩,1
1136,본연,1
1137,세지,1
1138,과메기,1
1139,번안,1
1140,배변,1
1141,활동,1
1142,매하,1
1143,부부,1
1144,호호,1
1145,동안,1
1146,정제,1
1147,사병,1
1148,한가지,1
1149,완벽,1
1150,전제,1
1151,거주,1
1152,맛잏어,1
1153,혜정,1
1154,일등,1
1155,아저씨,1
1156,경비실,1
1157,불만,1
1158,보시,1
1159,차별,2
1160,남동생,1
1161,왓어용,1
1162,짱짱,1
1163,이웃,1
1164,줄겸,1
1165,세월,1
1166,원샷,1
1167,가능,1
1168,많았늕,1
1169,신념,1
1170,이예,1
1171,무거워,1
1172,한식,1
1173,페어,1
1174,양은,1
1175,임인년,1
1176,한해,1
1177,당분간,1
1178,키트,1
1179,국산,1
1180,미치겄다,1
1181,존맛존맛,1
1182,쿠팡,1
1183,쪼금더싸구,1
1184,포인트,1
1185,더맛,1
1186,다대,2
1187,피자,1
1188,도저히,1
1189,고요,1
1190,텁텁한맛,1
1191,이산,1
1192,요쿠르트,1
1193,취한,1
1194,구영,1
1195,크리스마스,1
1196,병사,1
1197,면서,1
1198,마카,1
1199,콜키,1
1200,지로,1
1201,파라,1
1202,주종,1
1203,드릴,1
1204,만점,1
1205,그닥,1
1206,갑자기,1
1207,천연,1
1208,화제,1
1209,또오,1
1210,의미,1
1211,개성,1
1212,시점,1
1213,감상,1
1214,상표,1
1215,나니이,1
