,word,count
227,호사,1
228,구매,82
229,이건,12
230,갈릴,7
231,호랑이,9
232,구비,1
233,밋밋,1
234,달라,8
235,매우,10
236,개성,1
237,어쨌든,1
238,생필,1
239,마치,2
240,사골,2
241,국물,2
242,지난,3
243,어필,3
244,고요,13
245,만족도,3
246,와이프,2
247,문제,6
248,엄마,7
249,일주일,4
250,가족,18
251,무사도,1
252,꿀떡,8
253,시중,10
254,소하,1
255,두유,4
256,우리,2
257,주어,1
258,계속,10
259,명맥,1
260,주가,8
261,장인,1
262,어른,4
263,시판,1
264,진짜,68
265,애용,3
266,보답,1
267,먹기,14
268,미리,2
269,종종,4
270,상태,16
271,토욜,1
272,일욜,1
273,보기,6
274,메스,1
275,냉장고,7
276,차서,1
277,여러,20
278,홀랑,1
279,아내,1
280,파전,3
281,좀더,7
282,구들,3
283,막믈리,1
284,파티,4
285,매각,5
286,대전,1
287,화재,1
288,때문,2
289,왓어,1
290,국산,1
291,송이,6
292,껄쭉,3
293,모두,5
294,아이스,35
295,저자,1
296,당일,1
297,이틀,4
298,한식,1
299,양식,1
300,중식,1
301,아시,1
302,자꾸,2
303,타입,3
304,진해,21
305,취기,1
306,누륵,1
307,제대로,6
308,편일,1
309,지고,2
310,안달,2
311,밀도,5
312,냄새,9
313,트름,1
314,장수,1
315,생신,1
316,거리,4
317,지인,16
318,허니,2
319,처럼,1
320,쓰레기,2
321,화학물질,1
322,첨가,9
323,아아,1
324,뻑뻑,5
325,별로,26
326,쓴맛,3
327,옛날,5
328,런가,6
329,소주,7
330,하단,1
331,창의,1
332,참고,4
333,맛보기,1
334,맥주잔,1
335,찻잔,1
336,양조,2
337,얼마,1
338,인지,3
339,택배,13
340,내내,1
341,고생,2
342,연초,1
343,모에,1
344,사서,5
345,감동,5
346,남아,2
347,한주,1
348,변화,3
349,리뷰,9
350,감사,12
351,매장,3
352,마트,19
353,도전,4
354,단점,3
355,라면,3
356,그것,2
357,해료,1
358,요즘,7
359,계절,1
360,모임,5
361,인사,1
362,농축,2
363,달이,1
364,덕해,2
365,편이,14
366,워터,1
367,조절,1
368,가루,2
369,텁텁,2
370,텁텁하,4
371,대한민국,1
372,가성,3
373,확신,1
374,주류,3
375,마켓,4
376,배혜정,7
377,쇼핑몰,1
378,자마자,6
379,나눔,1
380,체적,1
381,차원,1
382,라님,1
383,쇼핑,1
384,요것,1
385,알딸딸,2
386,취할,3
387,추첨,1
388,기적,1
389,산소,2
390,곡주,6
391,주위,1
392,음식,11
393,단독,1
394,고독,1
395,은색,1
396,기존,3
397,일단,12
398,과음,1
399,탄산수,16
400,왕창,1
401,명절,3
402,올레,1
403,진득,5
404,맹물,1
405,강추,5
406,흡사,1
407,스프,2
408,독보,1
409,인생,8
410,걸쮹,1
411,다운,1
412,완성,1
413,파도,2
414,바람,4
415,제주도,1
416,방울,1
417,지도,1
418,날짜,3
419,생일,3
420,대요,4
421,스럽쥬,1
422,좋쥬,1
423,최악,1
424,주일,2
425,다시,4
426,후기,7
427,이상,6
428,최근,1
429,부모님,19
430,종류,13
431,안동,2
432,연말,3
433,제조,2
434,일로,1
435,실망,3
436,유명,1
437,해지,2
438,수육,3
439,점성,3
440,었습니,1
441,리도,1
442,적당,2
443,전혀,6
444,무게,1
445,백화점,5
446,최대,1
447,미숫가루,14
448,인터넷,11
449,싸구려,1
450,걸쭉,8
451,요플레,2
452,원래,4
453,퀄리티,3
454,저렴,3
455,버전,3
456,진국,1
457,장난,1
458,불호,3
459,보시,2
460,달콤,1
461,산도,1
462,어요,2
463,관련,1
464,무신경,1
465,확인,2
466,회신,1
467,업무,2
468,망치,1
469,콩국,3
470,덕분,7
471,입문,1
472,읍니,1
473,하이,2
474,중독,3
475,나루,4
476,대포,5
477,스타트,1
478,꿀꺽,5
479,잘못,3
480,마셧던,1
481,마심,1
482,신세계,4
483,삿있어,1
484,뭉근,1
485,두통,1
486,정기,3
487,어제,3
488,오늘,6
489,상상,2
490,편입,3
491,주도,3
492,화성,1
493,박스,10
494,은박,1
495,병과,1
496,신경,10
497,안전,3
498,총알,1
499,놀람,2
500,부탁,2
501,장도,4
502,스카,1
503,다스,1
504,티류,1
505,빌라,1
506,와인,4
507,스르르,1
508,기념일,1
509,사용,1
510,거나,2
511,가의,2
512,으뜸,1
513,한편,1
514,부드러움,3
515,조케,1
516,음료수,2
517,파니,1
518,주입,1
519,홀짝,5
520,물용,1
521,종이가방,1
522,술도가,1
523,희양산,1
524,대조,1
525,마쉿써,3
526,니나,1
527,듭니,7
528,쪼끔,1
529,혼자,2
530,절제,1
531,이름,2
532,사면,2
533,걸쭙,1
534,자극,1
535,합성,1
536,인위,3
537,정신,1
538,기본,2
539,역대,2
540,식당,2
541,드럼,1
542,온라인,4
543,골목,1
544,요건,1
545,절대,1
546,고려,2
547,보지,5
548,드랍,1
549,나용,1
550,고기,1
551,그때,4
552,주지,1
553,산물,1
554,또주뮨할거,1
555,금주,1
556,추가,7
557,번창,2
558,유튱기한,1
559,지난번,4
560,하서,1
561,로만,1
562,경험,4
563,로켓,1
564,마냥,1
565,두부,2
566,김치,3
567,찰떡,4
568,빡빡,1
569,느기,1
570,정통,1
571,당황,4
572,발효,7
573,려고,2
574,구분,1
575,화가,2
576,엉망,1
577,문의,3
578,날씨,7
579,스티로폼,5
580,짜증,1
581,사진,8
582,첨부,3
583,테이프,3
584,테이,1
585,뒤론,1
586,여자,2
587,별미,1
588,품질,2
589,산책,1
590,아이스박스,4
591,개봉,5
592,접함,1
593,아이,1
594,외부,3
595,분리,5
596,출시,1
597,제거,2
598,의미,1
599,이해,2
600,무난,1
601,냉동,1
602,슬러,1
603,코리아,1
604,보통,5
605,슴다,1
606,추석,3
607,연휴,1
608,어어,2
609,음료,2
610,헤비,1
611,막판,1
612,문하,3
613,신분,1
614,일괄,1
615,플로,1
616,함유,1
617,전통,4
618,서슬,1
619,푸른,1
620,시절,1
621,아래쪽,1
622,퍽퍽,1
623,요새,1
624,다행,1
625,가게,1
626,종이,3
627,난리,1
628,요구르트,6
629,후회,1
630,저녁,4
631,누군가,1
632,마지막,4
633,상온,1
634,생수,3
635,보완,1
636,증류,1
637,블루,1
638,고해,2
639,보신,1
640,구입,11
641,지네,1
642,훼손,1
643,파란색,1
644,낱개,1
645,비용,1
646,가방,1
647,뭔가,1
648,그게,2
649,특유,7
650,백이,1
651,술술,2
652,사실,2
653,이구,2
654,또한,1
655,매력,5
656,전이,5
657,평이,3
658,도구,1
659,트림,1
660,청량감,3
661,저희,7
662,아래,1
663,비중,1
664,위로,1
665,맑은,5
666,물이,2
667,현상,1
668,부자,5
669,담스,1
670,미지,3
671,근해,2
672,마사다,1
673,취함,1
674,맛있엇어,1
675,다소,4
676,아쉬움,3
677,개선,4
678,냉기,1
679,조만간,2
680,걸죽해,8
681,본적,1
682,여기,4
683,최신,1
684,선호,4
685,비율,1
686,각각,3
687,간격,1
688,나무,2
689,절반,1
690,가운데,1
691,훌륭,1
692,비아,1
693,이간,1
694,햇습니,1
695,기품,1
696,식사,2
697,대량,1
698,방해,1
699,미가,1
700,지역,4
701,특산,1
702,발견,1
703,나이스,1
704,통해,2
705,덕함,4
706,극치,1
707,비주,1
708,도지,1
709,이제,6
710,적응,1
711,여성,4
712,도로,1
713,의사,9
714,청사,1
715,아울렛,1
716,온갖,1
717,볶음,1
718,요리,3
719,전임,1
720,생으로,1
721,라이트,1
722,생크림,3
723,지금,2
724,며칠,1
725,뿌듯,1
726,프루티해,1
727,상큼,1
728,술집,6
729,슈가,1
730,도인,2
731,드랴,1
732,한지,3
733,아음,1
734,퍼센트,1
735,과도,1
736,인정,2
737,할머니,6
738,캠핑,1
739,혹시,3
740,헤헤,1
741,맞이,1
742,막사,2
743,조치,1
744,시인,1
745,백련,1
746,기억,4
747,공유,1
748,다대,1
749,거보,1
750,가타,1
751,할아버지,1
752,안이,1
753,출고,1
754,어머니,4
755,거르,2
756,기성품,1
757,만해,1
758,고민,2
759,매하,1
760,무거워,1
761,만원,1
762,헛걸음,1
763,취해,1
764,디자인,4
765,저번,3
766,기온,1
767,비닐,4
768,흥건,1
769,애정,1
770,무배,1
771,생기,1
772,깊이,2
773,벌써,1
774,최상,1
775,그날,2
776,유산균,1
777,여기저기,1
778,타지,1
779,머리,2
780,언제,1
781,최고급,1
782,발송,2
783,한마디,2
784,주변,2
785,토요일,1
786,주네,1
787,시일,1
788,대박,2
789,인조,1
790,가기,1
791,뒷맛,3
792,속도,2
793,튀김,1
794,점도,6
795,솜사탕,1
796,정석,1
797,한국판,1
798,분만,1
799,지역별,1
800,콩국수,1
801,훌떡훌떡,1
802,와우,2
803,효오,1
804,쌀맛,1
805,당장,2
806,주무,1
807,강력,1
808,어디,1
809,전부,1
810,불헌,1
811,워낙,2
812,거더,1
813,순삭,1
814,라벨,2
815,앖어,1
816,후루룩,1
817,쉐이크,4
818,구리,1
819,진심,1
820,이나,1
821,여행,1
822,모해,1
823,회하,1
824,병뚜껑,1
825,사이,1
826,세상,1
827,대체로,1
828,흐름,1
829,인척,1
830,해도,2
831,무척,2
832,이군,1
833,하진,1
834,저격,1
835,받앗슺,1
836,주랑,3
837,후식,1
838,왓구,1
839,달함,1
840,호상,1
841,도수만,1
842,유우,1
843,지게,1
844,시식,1
845,전입,1
846,바닥,1
847,감겨,1
848,하자,1
849,겨울,3
850,전국,1
851,지연,1
852,이슈,1
853,이유,1
854,쭈욱,2
855,특색,3
856,해요,1
857,아어,1
858,근래,1
859,최고점,1
860,분도,2
861,동의,1
862,샤브,1
863,무지,2
864,동네,1
865,살살,1
866,불허,1
867,별하나,1
868,오히려,2
869,도중,1
870,크래커,1
871,치즈,4
872,전과,1
873,보가,1
874,궁금,1
875,알코올,5
876,만만,1
877,고이,3
878,놨습니,2
879,음식점,1
880,두루,2
881,배달,2
882,엇어,1
883,회식,1
884,오렌지,1
885,주스,1
886,콜라,1
887,여럿,1
888,메리,1
889,크리스마스,1
890,소문,1
891,드드,1
892,실믄,1
893,영접,1
894,감격,1
895,설명,2
896,생략,1
897,바닐라,1
898,확정,1
899,잠시,1
900,한시름,1
901,형도,1
902,있엇어,1
903,진득해,1
904,명주,1
905,고급스릐워,1
906,아버님,2
907,가물,3
908,자연,2
909,순당,1
910,낫다,1
911,쿠폰,1
912,자리,3
913,구나,1
914,문자,1
915,거부,2
916,티비,1
917,스카치,1
918,칭칭,1
919,한나절,1
920,덕지덕지,1
921,어쩌란,1
922,주시,3
923,기기,2
924,과연,1
925,장날,1
926,아이스크림,1
927,남편,3
928,영상,1
929,플레인,2
930,마시시,1
931,수고,1
932,이벤트,1
933,반응,1
934,김장,1
935,생굴,1
936,꼴깍,1
937,나름,2
938,재활용,1
939,분리수거,1
940,조일이,1
941,이내,1
942,이전,1
943,의문,1
944,중이,3
945,연락,2
946,퇴근,2
947,어플,1
948,별도,2
949,규격,1
950,로컬,1
951,푸드,1
952,소비자,1
953,입장,1
954,얘기,2
955,나니,1
956,간만,1
957,표현,1
958,서도,1
959,계획,2
960,시지,1
961,남지,1
962,꿀맛,1
963,하여튼,1
964,상세,1
965,그닥,1
966,단것,1
967,오프라인,2
968,위해,2
969,우국,1
970,임시,1
971,착오,1
972,번호,1
973,잔당,1
974,진득함,1
975,촘촘,1
976,가면,1
977,오산,1
978,달기,2
979,손색,1
980,부과,1
981,이익,1
982,내용물,2
983,표기,2
984,왤케,1
985,보온,1
986,다가,2
987,모시,1
988,인걸,1
989,어우려져,1
990,유행,1
991,화이,1
992,경우,1
993,주란,1
994,거란,1
995,포도,1
996,예상,1
997,이만,1
998,장점,1
999,면서,1
1000,갈리,1
1001,그간,1
1002,자신,1
1003,시전,1
1004,일부,1
1005,이점,1
1006,고가,1
1007,최대한,1
1008,세대,1
1009,대다수,1
1010,감안,3
1011,편의점,1
1012,죽마,1
1013,유타,1
1014,본연,1
1015,크게,1
1016,짝꿍,1
1017,이지,1
1018,항시,1
1019,물량,1
1020,정돈,1
1021,안해,1
1022,단백질,1
1023,작고,1
1024,알갱이,1
1025,자인,1
1026,만점,1
1027,장지,1
1028,방금,1
1029,기운,1
1030,본가,2
1031,송시,1
1032,르것,1
1033,구스름,1
1034,해진,1
1035,복숭아,1
1036,자두,1
1037,가치,1
1038,가입,1
1039,주기,1
1040,쿠르트,1
1041,번은,1
1042,찹쌀,1
1043,동동주,3
1044,일행,1
1045,아저씨,1
1046,지시,1
1047,있는뎁,1
1048,금세,1
1049,무조건,1
1050,어서,1
1051,더락,1
1052,건더기,1
1053,맛나,1
1054,차라리,1
1055,제로,1
1056,옥수수,1
1057,불금,2
1058,유인,1
1059,았넹,1
1060,맞넹,1
1061,밋있네,1
1062,각양각색,1
1063,주먹,1
1064,단편,2
1065,조각,1
1066,마무리,1
1067,나위,1
1068,오묘,1
1069,차례,1
1070,변경,5
1071,어보,1
1072,요런,1
1073,자기,1
1074,주장,1
1075,포만,2
1076,만족감,1
1077,친정,3
1078,점점,1
1079,원숭이,2
1080,건데,1
1081,초코,1
1082,녀석,1
1083,여부,1
1084,기약,1
1085,사발,1
1086,주신,3
1087,일일,1
1088,유혹,1
1089,디테일,1
1090,묵직,1
1091,얼른,2
1092,요플렛,1
1093,달구,1
1094,이사,1
1095,저녁식사,1
1096,피자,1
1097,시댁,1
1098,여름,7
1099,온도,1
1100,밑면,1
1101,우두,1
1102,부터,1
1103,운반,1
1104,과정,1
1105,테이핑,1
1106,냉동식품,1
1107,녹지,1
1108,지근,1
1109,요청,1
1110,사항,1
1111,외관,1
1112,화주,3
1113,잔향,1
1114,적하,1
1115,잔뜩,1
1116,커서,1
1117,전반,1
1118,떼돈,1
1119,버세,1
1120,연세,1
1121,코스,1
1122,메인,1
1123,전후,1
1124,갑인,1
1125,라스트,1
1126,등등,1
1127,대로,2
1128,남다름,1
1129,이면,3
1130,군용,1
1131,라이브,4
1132,방송,2
1133,착각,1
1134,설탕,1
1135,애도,1
1136,민속주,1
1137,쫀쫀,1
1138,단술,1
1139,다라,1
1140,쫀쫀해,1
1141,흐물흐물,1
1142,시진,1
1143,키스,1
1144,남자,1
1145,어버이날,2
1146,기준,1
1147,명성,1
1148,가능,1
1149,거기,1
1150,술탄,1
1151,무아,1
1152,말씀,1
1153,외할아버지,1
1154,심부름,1
1155,주전자,1
1156,마르,1
1157,모금,1
1158,모습,1
1159,손님,1
1160,대접,1
1161,사이트,1
1162,작년,1
1163,트름때문,1
1164,궁합,1
1165,톡톡,1
1166,주소,1
1167,직접,1
1168,무리,1
1169,하드,1
1170,었어,1
1171,보라,1
1172,스티,1
1173,얼마나,1
1174,함부로,1
1175,뚜껑,1
1176,잠구,1
1177,무한,1
1178,반복,1
1179,건가,1
1180,샴겹살,1
1181,배합,1
1182,갈증,1
1183,결정,1
1184,고대,1
1185,초이스,1
1186,미각,1
1187,같아욤,1
1188,만날,1
1189,사은,1
1190,언니,1
1191,방점,1
1192,대표,1
1193,응원,1
1194,병중,1
1195,여태,1
