,word,count
948,웁니,1
949,미라,1
950,우유,1
951,노크,1
952,쌔네,1
953,전혀,2
954,누룩,4
955,좋쿠,1
956,이보,1
957,생해,1
958,나머지,1
959,더욱,1
960,샤넬,1
961,진국,3
962,라운딩,1
963,먀했어,1
964,매각,1
965,연말,2
966,매입,1
967,주정,1
968,발효,2
969,발호,1
970,과일,3
971,잘먹엇습니,1
972,가게,2
973,팔지,1
974,소개,1
975,려고,2
976,래야,1
977,안취,1
978,접대,2
979,용도,1
980,장인,1
981,놨다,1
982,자네,1
983,관장,1
984,상대,1
985,생산,1
986,간첩,1
987,수분,1
988,수육,2
989,안전,1
990,성능,1
991,주종,1
992,마무리,2
993,골프장,1
994,만원,1
995,쿠니,1
996,양호,2
997,명섭,2
998,삭제,1
999,아무,1
1000,전도사,1
1001,여자,1
1002,잔소리,1
1003,탁도,1
1004,전주,1
1005,음료수,1
1006,안해,2
1007,달콤,2
1008,축구,1
1009,관련,1
1010,무신경,1
1011,확인,1
1012,회신,1
1013,업무,2
1014,처리,2
1015,파티,1
1016,망치,1
1017,만족도,1
1018,자랑,1
1019,첨가,1
1020,었다,1
1021,공유,1
1022,전화,1
1023,방법,1
1024,병과,1
1025,해장,3
1026,연락,1
1027,충격,1
1028,타고,1
1029,아래,1
1030,천천이,1
1031,화롯불,1
1032,강력,2
1033,여행,1
1034,여럿,1
1035,거죽,1
1036,재료,1
1037,상세,1
1038,오빠,1
1039,촤롸,1
1040,맜있어,1
1041,대충,1
1042,토욜날,1
1043,생주,1
1044,마심,1
1045,지평,1
1046,그것,1
1047,매니아,1
1048,그다지,1
1049,반신,1
1050,반의,1
1051,맞이,1
1052,뭐합,1
1053,집사람,1
1054,맛닛어,1
1055,토닉,1
1056,대포,1
1057,저기,1
1058,미하,1
1059,었어,1
1060,롤스,2
1061,로이스,2
1062,라며,1
1063,농축액,1
1064,간이,1
1065,상해,1
1066,고객,1
1067,불만족,1
1068,낫다,1
1069,수의,1
1070,도수만,1
1071,세지,1
1072,사면,1
1073,식당,1
1074,파시,1
1075,부자,1
1076,의향,1
1077,갈기,1
1078,추석,6
1079,알규,1
1080,당시,1
1081,일정,1
1082,메모,1
1083,주조,1
1084,초딩,1
1085,상실,1
1086,특색,1
1087,비도,1
1088,생기,1
1089,판다,1
1090,중애,1
