review_stars,reveiw_buy_site,review_name,review_date,review_title,review_text
평점5,금정산성막걸리,mane****,23.05.29.,가성비 좋은 가장 애정하는 막걸리입니다.부산에 직접 가지 않고도 언제든 주문 가능하니 좋아요.,"가성비 좋은 가장 애정하는 막걸리입니다.
부산에 직접 가지 않고도 언제든 주문 가능하니 좋아요."
평점5,금정산성막걸리,1061****,23.05.29.,아주 좋습니다 맛있어요,아주 좋습니다 맛있어요
평점5,금정산성막걸리,kjyo****,23.05.28.,산성막걸리명성그대로타제품과는다른맛정말맛있 습니다,산성막걸리명성그대로타제품과는다른맛정말맛있 습니다
평점5,금정산성막걸리,pkd6****,23.05.28.,막걸리중에 최고압니다해창보다 낳아요,"막걸리중에 최고압니다
해창보다 낳아요"
평점4,금정산성막걸리,kjyo****,23.05.28.,너무맛있습니다산성만걸리명성그대로,너무맛있습니다산성만걸리명성그대로
평점5,금정산성막걸리,cj02****,23.05.28.,산미가 균형을 잡아주어 단맛이 많이 느껴지지않고 아주 술술 넘어갑니다.,산미가 균형을 잡아주어 단맛이 많이 느껴지지않고 아주 술술 넘어갑니다.
평점4,금정산성막걸리,kjyo****,23.05.28.,일반제품보다고급진맛이예요,일반제품보다고급진맛이예요
평점5,금정산성막걸리,bhj3****,23.05.28.,역쉬~~ 맛 최고에요~,역쉬~~ 맛 최고에요~
평점5,술마켓,8741****,23.05.27.,진하고 시큼한맛이 특징 자꾸 당깁니다,진하고 시큼한맛이 특징 자꾸 당깁니다
평점5,술마켓,8741****,23.05.27.,최곱니다 한가지 단점은 합성감미료,최곱니다 한가지 단점은 합성감미료
평점4,술마켓,bell****,23.05.27.,진하면서 청량감 만족,진하면서 청량감 만족
평점5,술마켓,jpar****,23.05.27.,주문할 때마다 한 병씩 꼭 포함시키는 제품입니다. 그만큼 매력이 있는 막걸리입니다,주문할 때마다 한 병씩 꼭 포함시키는 제품입니다. 그만큼 매력이 있는 막걸리입니다
평점5,금정산성막걸리,rjn8****,23.05.27.,배송 빠르고 맛있어요 ㅎㅎ,배송 빠르고 맛있어요 ㅎㅎ
평점5,술마켓,anne****,23.05.26.,역쉬 시킨 달지않은막걸리중 지존이에요 무난하게 먹을수있는 틐이한맛없는 이거로만 담번에는 많이 시킬래요 부산에서말고 택배로 마실수있어 행복합니다 배송도 빠르고,역쉬 시킨 달지않은막걸리중 지존이에요 무난하게 먹을수있는 틐이한맛없는 이거로만 담번에는 많이 시킬래요 부산에서말고 택배로 마실수있어 행복합니다 배송도 빠르고
평점5,금정산성막걸리,beau****,23.05.26.,"목넘김도 좋고, 유산균이 많을것 같은 느낌.","목넘김도 좋고, 유산균이 많을것 같은 느낌."
평점5,금정산성막걸리,krac****,23.05.26.,맛있어요 포장도 꼼꼼,맛있어요 포장도 꼼꼼
평점4,금정산성막걸리,seve****,23.05.26.,배송이 빨라요 맛도 있어요 하나 아쉬운건 아이스팩이 터져서 물이흥건해서 ㅎㅎ,배송이 빨라요 맛도 있어요 하나 아쉬운건 아이스팩이 터져서 물이흥건해서 ㅎㅎ
평점5,금정산성막걸리,miya****,23.05.25.,자주구매하고 선물도 한 제품입니다 믿고 맛있게 먹는 막걸리,"자주구매하고 선물도 한 제품입니다
믿고 맛있게 먹는 막걸리"
평점5,금정산성막걸리,synd****,23.05.25.,아빠가 좋아하셔서 떨어지기무섭게 항상 구매합니다~~^^,아빠가 좋아하셔서 떨어지기무섭게 항상 구매합니다~~^^
평점5,술픽,jbmb****,23.05.25.,빠르게 배송 도착했습니다,빠르게 배송 도착했습니다
평점5,술픽,tlat****,23.05.25.,막걸리중1위라고해요~~,막걸리중1위라고해요~~
평점5,술마켓,shou****,23.05.25.,꿀쩍 시큼 최고!ㅎ,꿀쩍 시큼 최고!ㅎ
평점5,술마켓,bbqp****,23.05.24.,워낙 유명한 막걸리라 기대가 됩니다.,워낙 유명한 막걸리라 기대가 됩니다.
평점5,술마켓,cabi****,23.05.24.,감사히 잘 쓰겠습니다.,감사히 잘 쓰겠습니다.
평점5,술마켓,be_b****,23.05.23.,다양한 전통주를 쉽게 구할 수 있어서 너무 좋아요,다양한 전통주를 쉽게 구할 수 있어서 너무 좋아요
평점5,술마켓,happ****,23.05.23.,다양한 맛의 전통주를 편리하게 구매했습니다.,다양한 맛의 전통주를 편리하게 구매했습니다.
평점5,술마켓,jinh****,23.05.23.,금정산성 막걸리 맛있어요,금정산성 막걸리 맛있어요
평점5,술마켓,wa24****,23.05.23.,만족하네요 번창하세요,만족하네요 번창하세요
평점5,술마켓,rans****,23.05.22.,대중적인 맛에 유사하게 하려는거 같은데 안달아도 좋으듯요. 부모님이 옛날 막걸리 맛 난다고 하네요!,대중적인 맛에 유사하게 하려는거 같은데 안달아도 좋으듯요. 부모님이 옛날 막걸리 맛 난다고 하네요!
평점5,금정산성막걸리,ycwa****,23.05.22.,"산성 막걸리가 처음에 8도로 나왔는데, 그후 마트등에서 6도짜리를 구입 할수있었습니다. 이번에 8도를 구입하여 파티를 잘 마무리 했습니다.","산성 막걸리가 처음에 8도로 나왔는데, 그후 마트등에서 6도짜리를 구입 할수있었습니다. 이번에 8도를 구입하여 파티를 잘 마무리 했습니다."
평점5,술마켓,seod****,23.05.22.,잘받았습니다. 맛있게 잘 마실게요^^,잘받았습니다. 맛있게 잘 마실게요^^
평점5,금정산성막걸리,este****,23.05.22.,정말 맛있어요! 배송도 빠르고 서울에서도 배송시켜 먹을 수 있어서 좋습니다!!,정말 맛있어요! 배송도 빠르고 서울에서도 배송시켜 먹을 수 있어서 좋습니다!!
평점5,술마켓,jaep****,23.05.21.,역시 금정산 막걸리네요.,역시 금정산 막걸리네요.
평점5,술마켓,theo****,23.05.21.,배송빠르고맛있고친절히 설명해서 좋아요,"배송빠르고
맛있고
친절히 설명해서 좋아요"
평점5,술마켓,shre****,23.05.21.,맛있어요. 오랜만에 종류별로 구매해서 맛있게 먹고 있어요~,맛있어요. 오랜만에 종류별로 구매해서 맛있게 먹고 있어요~
평점5,금정산성막걸리,qqd8****,23.05.21.,빠른배송?????,빠른배송?????
평점5,금정산성막걸리,kore****,23.05.20.,"역시 우리나라최고의 금정산성 막걸리입니다. 제입맛에 딱 입니다,주위 사람들에게 계속 먹어보라고 권유하고 있씁니다","역시 우리나라최고의 금정산성 막걸리입니다. 제입맛에 딱 입니다
,주위 사람들에게 계속 먹어보라고 권유하고 있씁니다"
평점5,금정산성막걸리,hans****,23.05.19.,정확하고 빠른배송 감사드립니다,정확하고 빠른배송 감사드립니다
평점4,술마켓,choc****,23.05.19.,새로운 막걸리를 시도해보고 싶었고 일반 시중 막걸리와 차이가 확연히 나는 것을 느꼈습니다.,새로운 막걸리를 시도해보고 싶었고 일반 시중 막걸리와 차이가 확연히 나는 것을 느꼈습니다.
평점5,금정산성막걸리,7sta****,23.05.19.,오랜만에 시켰습니다. 기대 됩니다. 요새 날이 더워 그런지 보냉용 아이스팩이 금방 녹은건 아쉽지만 막걸리 만큼은 기대 됩니다.,오랜만에 시켰습니다. 기대 됩니다. 요새 날이 더워 그런지 보냉용 아이스팩이 금방 녹은건 아쉽지만 막걸리 만큼은 기대 됩니다.
평점5,금정산성막걸리,seo7****,23.05.19.,막걸리 정말 맛있어요,막걸리 정말 맛있어요
평점5,금정산성막걸리,scho****,23.05.19.,언제나 맛나게 마시고 있습니다. 만족합니다.^^,언제나 맛나게 마시고 있습니다. 만족합니다.^^
평점5,금정산성막걸리,sija****,23.05.19.,잘 받았습니다. 배송 빠르고 맛나요 막걸리가 ㅎㅎ,"잘 받았습니다.
배송 빠르고 맛나요 막걸리가 ㅎㅎ"
평점5,술마켓,good****,23.05.18.,계속 팔아주세요~ 독보적인 맛!!!,계속 팔아주세요~ 독보적인 맛!!!
평점5,술마켓,lpu0****,23.05.18.,정말로 맛있었습니다. 최고에요,정말로 맛있었습니다. 최고에요
평점5,술마켓,cdow****,23.05.18.,기대가됩니다맛나게 먹을께요,"기대가됩니다
맛나게 먹을께요"
평점5,술픽,redt****,23.05.18.,매우 만족하는 술입니다.,매우 만족하는 술입니다.
평점5,금정산성막걸리,yash****,23.05.17.,뭐 막걸리는 이런 맛인데 달게만 만드는 타사에 익숙한 분들은 적응 못하실수도 있겠네요,뭐 막걸리는 이런 맛인데 달게만 만드는 타사에 익숙한 분들은 적응 못하실수도 있겠네요
평점4,술마켓,bell****,23.05.17.,여러 막걸리를 주문하여 먹어 보았습니다진한 맛 뒷킅이약간 신맛,"여러 막걸리를
주문하여 먹어 보았습니다
진한 맛 뒷킅이
약간 신맛"
평점5,금정산성막걸리,niga****,23.05.17.,넷플릭스보다가 샀는데 맛있네요,넷플릭스보다가 샀는데 맛있네요
평점5,술픽,eunn****,23.05.17.,익을수록. 더더욱. 맛있어요~~,익을수록. 더더욱. 맛있어요~~
평점5,술마켓,yjma****,23.05.17.,빠른배송 항상 만족 입니다,빠른배송 항상 만족 입니다
평점5,금정산성막걸리,baek****,23.05.17.,찐 막걸리!!!!!쟁여놓고 먹으려고요~~~아버지께서 이 막걸리만 찾으셔요~최고!!!!?,"찐 막걸리!!!!!
쟁여놓고 먹으려고요~~~
아버지께서 이 막걸리만 찾으셔요~
최고!!!!?"
평점5,금정산성막걸리,ming****,23.05.16.,달리 명인이겠어요? 늘 변함없는 그맛 최고의 막걸리입니다~~^,달리 명인이겠어요? 늘 변함없는 그맛 최고의 막걸리입니다~~^
평점5,금정산성막걸리,dydg****,23.05.16.,만족 스러워요~~~,만족 스러워요~~~
평점5,금정산성막걸리,hykw****,23.05.16.,껄쭉한 참막걸리 맛임니다...친구들이 너무 좋아했슴니다...,껄쭉한 참막걸리 맛임니다...친구들이 너무 좋아했슴니다...
평점5,술마켓,bitb****,23.05.15.,빠르게 오고 너무 좋ㅎ어뇨,빠르게 오고 너무 좋ㅎ어뇨
평점5,술픽,sh92****,23.05.14.,금정산성 막걸리 8도(유청길 명인 / 탁주*구수하고 막걸리하면 떠오르는 그 향과 시원한 박과형 과일향이 느껴짐.*첫맛에 느껴지는 자글한 탄산과 텁텁한 질감과 그리고 시큼핫 산미가,"금정산성 막걸리 8도(유청길 명인 / 탁주

*구수하고 막걸리하면 떠오르는 그 향과 시원한 박과형 과일향이 느껴짐.

*첫맛에 느껴지는 자글한 탄산과 텁텁한 질감과 그리고 시큼핫 산미가 느껴지고 마지막은 의외로 깔끔하다. 아스파탐이 첨가된 것 치고 단맛은 거의 느껴지지 않는다.

*예전에 비해 신맛이 약해진 느낌. 반면에 시원하고 막걸리 특유의 씁씁한 맛이 돋보임. 바디감도 적당함."
평점5,금정산성막걸리,dhcn****,23.05.14.,아주 금정산성 막걸리의 독특한 것이 느껴졌다 골뱅이와 두부하고도 잘 어울렸다,아주 금정산성 막걸리의 독특한 것이 느껴졌다 골뱅이와 두부하고도 잘 어울렸다
평점4,술마켓,blue****,23.05.14.,전에는 맛이 담백했는데 이번은 좀시큼하네요..ㅡㅡㄱ,"전에는 맛이 담백했는데 이번은 좀시큼하네요..
ㅡㅡㄱ"
평점5,술마켓,fukk****,23.05.14.,부산 금정산 막걸리 사랑합니다. 고향의 맛 ㅜ,부산 금정산 막걸리 사랑합니다. 고향의 맛 ㅜ
평점5,술마켓,cybe****,23.05.14.,배송 잘 빋았고 맛있게 잘 먹었습니다.,배송 잘 빋았고 맛있게 잘 먹었습니다.
평점4,금정산성막걸리,msot****,23.05.14.,달지않고 맛있어요 배송도 빠르고,달지않고 맛있어요 배송도 빠르고
평점5,금정산성막걸리,rake****,23.05.13.,지인이 한병준 막걸리먹고 너무 맛있어서택배시켰습니다약간 밀맛도 나면서 살짝 걸죽하고 아주 맛있네요많이 달지도 안구요,"지인이 한병준 막걸리먹고 너무 맛있어서
택배시켰습니다
약간 밀맛도 나면서 살짝 걸죽하고 아주 맛있네요
많이 달지도 안구요"
평점4,술마켓,oo57****,23.05.13.,이번에 주문중 가장 도수 쌔영,이번에 주문중 가장 도수 쌔영
평점5,술마켓,park****,23.05.13.,파손없이 잘받았습니다,파손없이 잘받았습니다
평점5,금정산성막걸리,kyt0****,23.05.13.,너무 잘 받았습니다,너무 잘 받았습니다
평점5,금정산성막걸리,lok0****,23.05.12.,역시.. 너무 맛있네요.. 잘 먹었습니가ㅠㅠ,역시.. 너무 맛있네요.. 잘 먹었습니가ㅠㅠ
평점5,금정산성막걸리,beau****,23.05.12.,몸에 좋은 유산균 많을것 같아요.,몸에 좋은 유산균 많을것 같아요.
평점5,술마켓,koko****,23.05.12.,배송 빠르고 막걸리도 맛나요~,배송 빠르고 막걸리도 맛나요~
평점5,금정산성막걸리,scho****,23.05.12.,아주아주 만족합니다. ^^,아주아주 만족합니다. ^^
평점3,술픽,1ams****,23.05.11.,예전에 신맛이 있어 청량감있고 좋았었는데 이번에 온것은 걸쭉하고 담백한 맛이네요,예전에 신맛이 있어 청량감있고 좋았었는데 이번에 온것은 걸쭉하고 담백한 맛이네요
평점5,술마켓,gudr****,23.05.11.,끝맛이 텁텁한 맛이 매력적이네요 잘먹었습니다 ㅎㅎ,끝맛이 텁텁한 맛이 매력적이네요 잘먹었습니다 ㅎㅎ
평점5,술마켓,hjs6****,23.05.11.,또 구매할 의향 있습니다. 만족합니다.,또 구매할 의향 있습니다. 만족합니다.
평점5,술마켓,neni****,23.05.10.,변치않는 걸죽함과 화사한 산미가 좋습니다!,변치않는 걸죽함과 화사한 산미가 좋습니다!
평점5,술픽,vinc****,23.05.10.,첫 구매입니다 평이 좋아 사봤는데 괜찮으면 재구매 예정입니다.,첫 구매입니다 평이 좋아 사봤는데 괜찮으면 재구매 예정입니다.
평점5,술픽,yall****,23.05.09.,잘마시고있습니다 너무 맛있어요,잘마시고있습니다 너무 맛있어요
평점5,술마켓,csro****,23.05.08.,해창이랑 금정산성 은 원래 좋아하던 술이라 맛나게 마셨고 감천막걸리는 묵직하고 달큰한 것이 좋은쌀에서 나온 단맛이 느껴졌고 잣막걸리 불랙은 은은한 잣의,"해창이랑 금정산성 은 원래 좋아하던 술이라 맛나게 마셨고 감천막걸리는 묵직하고 달큰한 것이 좋은쌀에서 나온 단맛이 느껴졌고 잣막걸리 불랙은 은은한 잣의 향과 미미한 잣의 고소함이 느껴지는 라이트한 느낌의 막걸리 였습니다~
아직 주문한걸 다 마시진 않았지만 한병한병 너무 기대가 됩니다.~^^~
이렇게 다양한 지역 막걸리가 있다는게 새삼 놀랐습니다~
포장도 넘 새심하게 꼼꼼히 해주셔서 완전 감동이었습니다~~
감사합니다.~ 다 마시고 또 주문할께요~"
평점5,술픽,mjfd****,23.05.08.,배송도 빠르고 포장도 잘 되어있네요,배송도 빠르고 포장도 잘 되어있네요
평점4,금정산성막걸리,moun****,23.05.07.,누룩 맛이 부산 금정산에서 마실때보다 조금 약 해요 근데 맛있어요,누룩 맛이 부산 금정산에서 마실때보다 조금 약 해요 근데 맛있어요
평점5,술마켓,lhjj****,23.05.07.,포장굿. 잘먹었어요~~,포장굿. 잘먹었어요~~
평점5,금정산성막걸리,s2gk****,23.05.06.,달지도 않고 요즘 최애하는 막걸리 입니다.,달지도 않고 요즘 최애하는 막걸리 입니다.
평점5,금정산성막걸리,qqyu****,23.05.06.,옛날 막걸리맛 그대로!!,옛날 막걸리맛 그대로!!
평점5,금정산성막걸리,garo****,23.05.06.,이 나라 최고의 막걸리죠. 요즘 막걸리는 너무 달아요. 단술...신맛과 떫은맛의 금정산성 막걸리가 진정한 전통 막걸리죠. ㅎ,"이 나라 최고의 막걸리죠. 요즘 막걸리는 너무 달아요. 단술...
신맛과 떫은맛의 금정산성 막걸리가 진정한 전통 막걸리죠. ㅎ"
평점5,금정산성막걸리,lso0****,23.05.05.,맛있어요 감사합니다,맛있어요 감사합니다
평점5,술마켓,dkal****,23.05.05.,단맛이 적고 신맛이 있고 투박한맛? 음식이랑 먹으면 괜찮아요,"단맛이 적고 신맛이 있고
투박한맛? 음식이랑 먹으면 괜찮아요"
평점5,술마켓,khr0****,23.05.04.,막걸리 너무 맛있게 잘 마셨습니다 :) 다양한 술을 구매할 수 있어서 좋아요,막걸리 너무 맛있게 잘 마셨습니다 :) 다양한 술을 구매할 수 있어서 좋아요
평점5,술마켓,leve****,23.05.04.,아직 마셔보진 않았으나 기대가 됩니다,아직 마셔보진 않았으나 기대가 됩니다
평점5,금정산성막걸리,ydug****,23.05.04.,아주 맛이 좋습니다.시골일 할때 논두렁에 앉아서 먹던 그막걸리 같았습니다.번창 하세요,"아주 맛이 좋습니다.
시골일 할때 논두렁에 앉아서 먹던 그막걸리 같았습니다.
번창 하세요"
평점5,금정산성막걸리,scho****,23.05.04.,언제나 한결같은 맛입니다. 만족합니다.^^,언제나 한결같은 맛입니다. 만족합니다.^^
평점5,술마켓,lee_****,23.05.03.,#부산금정산성막걸리유통기한 : 20230513먹은날 : 20230503comment단맛 1 신맛 4 탄산 1 바디감 38도청주로는 매력이 없고 첨부터 섞어 먹어야함신맛이 두드러짐,"#부산금정산성막걸리
유통기한 : 20230513
먹은날 : 20230503
comment
단맛 1 신맛 4 탄산 1 바디감 3
8도
청주로는 매력이 없고 첨부터 섞어 먹어야함
신맛이 두드러짐 좀 지나면 더 셔질것같음
6도 막걸리들 대비 8도라서 딱 2도만큼 진한듯
탄산은 거의 없다싶이함 먹을땐 묵직한데
신맛이 잘 어우러져있고 텁텁하지않고
은은한 곡향이 남음 요거트류의 젖산 신맛이 아니고
레몬류의 시트러스한 신맛이라 과하지 않음
인줄알았는데 온도가 올라갈수록 젖산류의 맛이 많이 남
나쁘다는건 아님 오히려 좋아짐
시원한거에 집착할 필요 없을듯 더운느낌
피니시는 곡향이 은은하게 있음 신맛이 남지 않음"
평점5,금정산성막걸리,kore****,23.05.03.,우리나라최고의 막걸리입니다. 진하고 풍부한 맛이 정말 맛있어요.,우리나라최고의 막걸리입니다. 진하고 풍부한 맛이 정말 맛있어요.
평점5,술마켓,long****,23.05.03.,제품 좋구요배송도 좋습니다.사업 번창하세요,"제품 좋구요
배송도 좋습니다.
사업 번창하세요"
평점5,술픽,dldn****,23.05.02.,8도는 부산에서도 파는데가 많지 않아서 먹기힘들었는데 배송되니 편하규 좋습니다!,8도는 부산에서도 파는데가 많지 않아서 먹기힘들었는데 배송되니 편하규 좋습니다!
평점3,술마켓,grap****,23.05.01.,1/3/5년 숙성이 궁금해서 막걸리와 같이 구매했는데1/3년은 재워둘거고 5년산은 오~ 좋네요..궁금하면 37050원 ㅋㅋ 추천 빡대대포 블루도 추천합니다 너무 달지 않고 산뜻하네,"1/3/5년 숙성이 궁금해서 막걸리와 같이 구매했는데
1/3년은 재워둘거고 5년산은 오~ 좋네요..궁금하면 37050원 ㅋㅋ 추천 빡
대대포 블루도 추천합니다 너무 달지 않고 산뜻하네요
금정산성은 너무 발효가 되서 온 듯해요 유통기한은 충분한데도 기포가 많고 마지막 아주 걸죽한..쩝
지인 추천이었는데 역시나 이 친구와는 취향이 아주 반대인듯..ㅋ 친하게 지내야겠어요 그래야 겹치지 않고 나눠 먹죠 …ㅋㅋㅋ"
평점5,술마켓,ping****,23.05.01.,다 마셔버려서 사진을 못찍었어요 ㅎ 단맛이 별로 없고 탄산이 있어서 맛있게 잘 마셨습니다 ^^,다 마셔버려서 사진을 못찍었어요 ㅎ 단맛이 별로 없고 탄산이 있어서 맛있게 잘 마셨습니다 ^^
평점5,술마켓,ngjo****,23.05.01.,이게 누룩의 맛인가요?약간의 산미가 처음엔 낯설었지만 익숙해지니 매력이 있네요.,"이게 누룩의 맛인가요?

약간의 산미가 처음엔 낯설었지만

익숙해지니 매력이 있네요."
평점5,금정산성막걸리,yaen****,23.05.01.,맛있어요 다음에 또 주문해서 마실거에요,맛있어요 다음에 또 주문해서 마실거에요
평점5,금정산성막걸리,tlsc****,23.05.01.,진하고 맛있어요~~~,진하고 맛있어요~~~
평점5,금정산성막걸리,nix3****,23.04.29.,맛있고최고에요감사합니다,맛있고최고에요감사합니다
평점5,금정산성막걸리,beau****,23.04.29.,"맛나고 , 목넘김 좋아요.","맛나고 , 목넘김 좋아요."
평점5,술마켓,chs1****,23.04.29.,하나하나 맛보는 중입니당~~,하나하나 맛보는 중입니당~~
평점5,금정산성막걸리,skyb****,23.04.28.,부산에서 먹던 생각이나네요 배송도 빠르고 만족합니다,부산에서 먹던 생각이나네요 배송도 빠르고 만족합니다
평점5,술마켓,ji26****,23.04.28.,달지않고 누룩향이 좋아요,달지않고 누룩향이 좋아요
평점5,술마켓,fkdd****,23.04.28.,자주 이용하고 있습니다. 포장 배송 매우 만족합니다.,자주 이용하고 있습니다. 포장 배송 매우 만족합니다.
평점5,금정산성막걸리,yes3****,23.04.28.,막걸리 특유의 향이 자꾸자꾸 마시게 하네요.,막걸리 특유의 향이 자꾸자꾸 마시게 하네요.
평점5,술마켓,bhye****,23.04.27.,첫주문이라 종류별로 여러개 주문했어요! 저기서 아는 맛은 대대포 하나라 대대포만 2개 주문했어요~! 베스트에 있는 막걸리랑 맛이 궁금한 막걸리를 시킨다고 시켰는데도 앞으로 몇번은,"첫주문이라 종류별로 여러개 주문했어요! 저기서 아는 맛은 대대포 하나라 대대포만 2개 주문했어요~!
베스트에 있는 막걸리랑 맛이 궁금한 막걸리를 시킨다고 시켰는데도 앞으로 몇번은 더 맛을 봐야 최애리스트를 작성할 수 있을듯해요! 다 마시고 또 주문하러 오겠습니다!"
평점4,술마켓,hydk****,23.04.27.,시큼 털털 옛날 막걸리맛이에요,시큼 털털 옛날 막걸리맛이에요
평점5,금정산성막걸리,scho****,23.04.27.,항상 시켜 먹는데 맛있어요^^,항상 시켜 먹는데 맛있어요^^
평점5,술픽,kth2****,23.04.27.,슈퍼에선 잘 안 팔아서...,슈퍼에선 잘 안 팔아서...
평점5,술마켓,ad20****,23.04.27.,a만족합니다.^^3,a만족합니다.^^3
평점5,금정산성막걸리,mty1****,23.04.26.,배송도 빠르고 잘 받았습니다,배송도 빠르고 잘 받았습니다
