review_stars,reveiw_buy_site,review_name,review_date,review_title,review_text
평점5,배혜정도가,kjy7****,23.06.05.,배송도빠르게 꼼꼼하게 잘왔어요,배송도빠르게 꼼꼼하게 잘왔어요
평점5,술마켓,neoj****,23.06.05.,기다리던 만큼 이름값 하네요,기다리던 만큼 이름값 하네요
평점5,술마켓,ym23****,23.06.04.,너무맛있어요 막걸리좋아해서 지역가는곳마다 꼭 그지역막걸리사서먹는데 호랑이막걸리가 최고인거같아요!! 지인이랑같이나눠먹을려고 샀는데 더주문해야할꺼같아요~~,너무맛있어요 막걸리좋아해서 지역가는곳마다 꼭 그지역막걸리사서먹는데 호랑이막걸리가 최고인거같아요!! 지인이랑같이나눠먹을려고 샀는데 더주문해야할꺼같아요~~
평점5,술마켓,skfk****,23.06.04.,호랑이막걸리 시원하게먹으면좋아요,호랑이막걸리 시원하게먹으면좋아요
평점5,배혜정도가,rmsl****,23.06.03.,유통기한이 그리 길진 않지만 맛있어서 주문해봤어요~,유통기한이 그리 길진 않지만 맛있어서 주문해봤어요~
평점5,술마켓,high****,23.06.03.,좋은제품 저렴하게 구매했네요.포장 짱짱하게 배송이 잘 왔네요.잘 맞실게요.,"좋은제품 저렴하게 구매했네요.
포장 짱짱하게 배송이 잘 왔네요.
잘 맞실게요."
평점5,술마켓,wldu****,23.06.02.,처음 개봉했을땐 탄산이 좀 쎈가해서 개인적인 입맛에는 별로였는데 두잔째 탄산이 좀 날아간다음 먹으니 적당히 달달하니 괜찮았어요,처음 개봉했을땐 탄산이 좀 쎈가해서 개인적인 입맛에는 별로였는데 두잔째 탄산이 좀 날아간다음 먹으니 적당히 달달하니 괜찮았어요
평점5,술마켓,kij9****,23.06.02.,술마켓에서 다른 술 살때마다 꼭 사는 술입니다. 두번 드세요.,술마켓에서 다른 술 살때마다 꼭 사는 술입니다. 두번 드세요.
평점5,술마켓,apra****,23.06.02.,좋아요 이쁘고 빠른배송 만족스럽네요,좋아요 이쁘고 빠른배송 만족스럽네요
평점5,배혜정도가,danm****,23.06.02.,사이다랑 타먹으면 정말 맛있습니다 ^^,사이다랑 타먹으면 정말 맛있습니다 ^^
평점5,술마켓,kij9****,23.06.02.,매번 시킬때마다 가성비에 설렙니다.,매번 시킬때마다 가성비에 설렙니다.
평점5,술마켓,kij9****,23.06.02.,매번 먹을때마다 가성비에 감동합닏.,매번 먹을때마다 가성비에 감동합닏.
평점4,술마켓,jule****,23.06.02.,맛있습니다. 가격이 조금만 저렴하면 늘 마실 것 같습니다.,맛있습니다. 가격이 조금만 저렴하면 늘 마실 것 같습니다.
평점5,배혜정도가,suja****,23.06.01.,밖에서 먹어보고 맛있어서 주문했는데 6병은 좀 많네요ㅠ,밖에서 먹어보고 맛있어서 주문했는데 6병은 좀 많네요ㅠ
평점5,배혜정도가,sooo****,23.06.01.,뒤끝이 깔끔하니 맛있어요,뒤끝이 깔끔하니 맛있어요
평점5,배혜정도가,johs****,23.06.01.,역시 최고 짱짱맨 막걸리,역시 최고 짱짱맨 막걸리
평점5,술마켓,hwan****,23.06.01.,good good!,good good!
평점5,배혜정도가,leed****,23.05.31.,"가게에서 먹어보고 너무 맛있어서 4병까지 마셨는데 가게에 재고가 없어서 더 못마셨어요, 그 자리에서 검색 후 바로!! 구매했습니다 탄산도 덜해서 더부룩하거나 트름 나오지 않고 무엇","가게에서 먹어보고 너무 맛있어서 4병까지 마셨는데 가게에 재고가 없어서 더 못마셨어요, 그 자리에서 검색 후 바로!! 구매했습니다 탄산도 덜해서 더부룩하거나 트름 나오지 않고 무엇보다도 다음날 머리가 안아프더라구요!!"
평점5,배혜정도가,tjeh****,23.05.31.,너무맛잇어요 마니파세요,너무맛잇어요 마니파세요
평점5,술마켓,null****,23.05.30.,합성 감미료 아스파탐이 없어서 좋습니다.약간 단맛이 있지만 느린마을막걸리보다는 덜 답니다.,"합성 감미료 아스파탐이 없어서 좋습니다.
약간 단맛이 있지만 느린마을막걸리보다는 덜 답니다."
평점5,술마켓,jaep****,23.05.30.,맛있고 좋네요. 또 구매할께요.,맛있고 좋네요. 또 구매할께요.
평점5,술마켓,gyro****,23.05.30.,호랑이 생막걸리 첨 먹어보았는데 최애 막걸리가 될듯한 맛입니다. 너무 맛나게 먹었어요~,호랑이 생막걸리 첨 먹어보았는데 최애 막걸리가 될듯한 맛입니다. 너무 맛나게 먹었어요~
평점5,배혜정도가,4z5*****,23.05.30.,매번 잘 먹습니다. 감사합니다,매번 잘 먹습니다. 감사합니다
평점5,배혜정도가,end7****,23.05.30.,맛이 끝내줍니다 ???,맛이 끝내줍니다 ???
평점5,술마켓,shes****,23.05.30.,빠른배송 좋아요빠른배송 좋아요,빠른배송 좋아요빠른배송 좋아요
평점5,배혜정도가,koo7****,23.05.29.,모임에 가져가고 다 같이 정신없이 마시느라 사진을 못 찍었네요ㅠㅠ진짜 맛있습니다. 다들 극찬하던 맛이라 다음에 막걸리 시켜먹을 일 있으면 여기서 시켜먹으려구요,"모임에 가져가고 다 같이 정신없이 마시느라 사진을 못 찍었네요ㅠㅠ

진짜 맛있습니다. 다들 극찬하던 맛이라 다음에 막걸리 시켜먹을 일 있으면 여기서 시켜먹으려구요"
평점5,술마켓,ksk0****,23.05.29.,포장도 꼼꼼히 오고 빠른배송에 맛도 맛있었어요!!,포장도 꼼꼼히 오고 빠른배송에 맛도 맛있었어요!!
평점5,배혜정도가,sooo****,23.05.29.,뒤끝이 깔끔하고 맛있어요,뒤끝이 깔끔하고 맛있어요
평점4,술마켓,mech****,23.05.29.,가끔 시원하게 벌컥 벌컥 마실 술이 필요할때 주문하는 술.,가끔 시원하게 벌컥 벌컥 마실 술이 필요할때 주문하는 술.
평점4,배혜정도가,miha****,23.05.28.,합성 첨가물질이 없어 좋네요. 맛도 중간정도는 하는듯,합성 첨가물질이 없어 좋네요. 맛도 중간정도는 하는듯
평점5,배혜정도가,donw****,23.05.28.,매번 맛있어요. 또 사야 게쿄어요ㅔ,매번 맛있어요. 또 사야 게쿄어요ㅔ
평점4,술마켓,bell****,23.05.27.,먹어보지 않았지만같은 뿌리에서 나온 느린마을 국순당과는어떤 차이가 있을지 긍금하다먹어본 우국생주는 실망이었는데,"먹어보지 않았지만
같은 뿌리에서 나온 느린마을 국순당과는
어떤 차이가 있을지 긍금하다
먹어본 우국생주는 실망이었는데"
평점5,술마켓,nats****,23.05.27.,선물용으로 너무 좋아요 추천,선물용으로 너무 좋아요 추천
평점5,술마켓,whff****,23.05.27.,배송도 빠르고 맛있네요!!,배송도 빠르고 맛있네요!!
평점5,배혜정도가,yush****,23.05.27.,막걸리중에 젤 마싯어요,막걸리중에 젤 마싯어요
평점5,배혜정도가,ymr5****,23.05.27.,남편히 굉장히 맛있다네요목넘김 부드럽네요,"남편히 굉장히 맛있다네요
목넘김 부드럽네요"
평점5,배혜정도가,gook****,23.05.26.,3번째 구매입니다. 맛있어요.내일 캠핑가서 마실라구요.,3번째 구매입니다. 맛있어요.내일 캠핑가서 마실라구요.
평점5,술마켓,8510****,23.05.26.,깔끔하고 달달하고 맛있네요,깔끔하고 달달하고 맛있네요
평점5,배혜정도가,ldhj****,23.05.25.,막걸리가 맛있어서 술술이네요~굿입니다!!,"막걸리가 맛있어서 술술이네요~
굿입니다!!"
평점4,배혜정도가,mrbi****,23.05.25.,맛있어서 자주 시켜 먹어요.,맛있어서 자주 시켜 먹어요.
평점5,술마켓,a325****,23.05.25.,맛걸리중에 최고입니다~~,맛걸리중에 최고입니다~~
평점5,술마켓,fps1****,23.05.24.,포장도 잘 되어서 왔고 호랑이 막걸리는 뭐 믿고 먹죠!!!,포장도 잘 되어서 왔고 호랑이 막걸리는 뭐 믿고 먹죠!!!
평점5,배혜정도가,nana****,23.05.24.,배송꼼꼼하고 안전하게 잘 왔어요,배송꼼꼼하고 안전하게 잘 왔어요
평점5,우리술상회,wayn****,23.05.24.,너무 달지 않고 맛있습니다,너무 달지 않고 맛있습니다
평점5,술마켓,happ****,23.05.23.,다양한 맛의 전통주를 편리하게 구매했습니다.,다양한 맛의 전통주를 편리하게 구매했습니다.
평점5,배혜정도가,dldn****,23.05.23.,"맛있어요, 장수보다 덜 단거 같아요","맛있어요, 장수보다 덜 단거 같아요"
평점5,술마켓,geun****,23.05.23.,아직마시기전 기대되요,아직마시기전 기대되요
평점5,배혜정도가,supe****,23.05.22.,장인어른 보내드렸는데 맛있다고 하시네요!,장인어른 보내드렸는데 맛있다고 하시네요!
평점5,술마켓,seod****,23.05.22.,잘받았습니다. 맛있게 잘 마실게요^^,잘받았습니다. 맛있게 잘 마실게요^^
평점5,술마켓,bebe****,23.05.22.,배송 빠르고 파손없이 잘 받았어요.,배송 빠르고 파손없이 잘 받았어요.
평점5,술마켓,styl****,23.05.22.,빠르게 안전하게 도착했습니다.,빠르게 안전하게 도착했습니다.
평점5,술마켓,bebe****,23.05.22.,맛있어요. 배송 빠르고 파손없이 잘 받았어요.,맛있어요. 배송 빠르고 파손없이 잘 받았어요.
평점4,배혜정도가,beos****,23.05.22.,ㅓ어어ㅓ어어ㅏ아나나ㅏ나,ㅓ어어ㅓ어어ㅏ아나나ㅏ나
평점5,술마켓,emch****,23.05.21.,아주 맛있어요~ 여러 종류로 구매 했는데 이번에 구매한거 대 성공 입니다. 앞으로 단골 찜 입니다^^,아주 맛있어요~ 여러 종류로 구매 했는데 이번에 구매한거 대 성공 입니다. 앞으로 단골 찜 입니다^^
평점5,배혜정도가,wkde****,23.05.19.,컬리티가 좋고 마시기에 부담없습니다.,컬리티가 좋고 마시기에 부담없습니다.
평점5,술마켓,nats****,23.05.19.,선물용으로 진짜 좋아요,선물용으로 진짜 좋아요
평점4,술마켓,leeg****,23.05.19.,모든 부문에서 만족.!,모든 부문에서 만족.!
평점5,배혜정도가,na47****,23.05.18.,호랑이는 처음시켜먹었는데 맛나네요,호랑이는 처음시켜먹었는데 맛나네요
평점5,술마켓,soyo****,23.05.17.,달달하고 탄산감도 있고 젤 맛있네요,달달하고 탄산감도 있고 젤 맛있네요
평점4,술마켓,gusw****,23.05.17.,탄산이 조금 더 있으면 딱 좋겠네요,탄산이 조금 더 있으면 딱 좋겠네요
평점5,우리술상회,best****,23.05.17.,호랑이막걸리 부드럽고 약간의탄산 아주 기냥 꿀떡꿀떡 넘어가네옹ㅋㅋㅋ 존맛탱,호랑이막걸리 부드럽고 약간의탄산 아주 기냥 꿀떡꿀떡 넘어가네옹ㅋㅋㅋ 존맛탱
평점5,술마켓,aaas****,23.05.17.,호랑이막걸리는 뭐 그냥 막걸리 좋아하는사람에겐 무난함,호랑이막걸리는 뭐 그냥 막걸리 좋아하는사람에겐 무난함
평점5,술마켓,aaas****,23.05.17.,무난한맛입니다 ㅎㅎㅎ,무난한맛입니다 ㅎㅎㅎ
평점5,배혜정도가,qkdc****,23.05.17.,방금 막걸리 도착했어요ㅋㅋㅋ예정시간보다 더빨리도착해서 좋아요ㅋㅋㅋ 바로 먹을게 아니라 금요일에 놀러가서 마실꺼라서 냉장고에 바로 넣어놨어요ㅋㅋ 라벨에 호랑이 귀염뽀짝이에요ㅋㅋ 잘먹,방금 막걸리 도착했어요ㅋㅋㅋ예정시간보다 더빨리도착해서 좋아요ㅋㅋㅋ 바로 먹을게 아니라 금요일에 놀러가서 마실꺼라서 냉장고에 바로 넣어놨어요ㅋㅋ 라벨에 호랑이 귀염뽀짝이에요ㅋㅋ 잘먹겠습니다ㅋㅋ
평점5,배혜정도가,miri****,23.05.16.,먹어본 막걸리 중에 제일 깔끔하고 맛있어요 !!또 사먹을 의향 200프로 입미당 >_<,"먹어본 막걸리 중에 제일 깔끔하고 맛있어요 !!
또 사먹을 의향 200프로 입미당 >_<"
평점5,배혜정도가,augu****,23.05.15.,달콤하고 탁하지도 않고 딱 좋은거 같아요,달콤하고 탁하지도 않고 딱 좋은거 같아요
평점5,우리술상회,feed****,23.05.15.,늘 구매하는 상품입니다,늘 구매하는 상품입니다
평점5,배혜정도가,soyy****,23.05.15.,역시 맛있는 배혜정도가,역시 맛있는 배혜정도가
평점5,배혜정도가,como****,23.05.14.,처음에는 식당에서 마시는 느낌의 맛이었는데 이제는 적응이 되서 그런가 다른 막걸리로 마셔봐야겠어요~ 이젠 저에겐 가벼운 막걸리정도?,처음에는 식당에서 마시는 느낌의 맛이었는데 이제는 적응이 되서 그런가 다른 막걸리로 마셔봐야겠어요~ 이젠 저에겐 가벼운 막걸리정도?
평점5,술마켓,varu****,23.05.13.,새콤달콤 요구르트같이 맛있어서 디저트같이 잘 먹어요,새콤달콤 요구르트같이 맛있어서 디저트같이 잘 먹어요
평점5,술마켓,oner****,23.05.13.,감사합니다 잘먹겠습니다,감사합니다 잘먹겠습니다
평점5,술마켓,maru****,23.05.12.,호랑이 막걸리가 맛있다고해서 시켰는데 다음주 시음 예정,호랑이 막걸리가 맛있다고해서 시켰는데 다음주 시음 예정
평점5,술마켓,aqui****,23.05.12.,아주 만족합니다 재구매 의사 있습니다,아주 만족합니다 재구매 의사 있습니다
평점5,배혜정도가,zpdl****,23.05.10.,맛나요 추천받아서 사먹었습니다입소문이 역시 중요,"맛나요 추천받아서 사먹었습니다
입소문이 역시 중요"
평점5,술마켓,ziko****,23.05.10.,배송도 빠르고 맛있습니다.,배송도 빠르고 맛있습니다.
평점5,술마켓,love****,23.05.09.,요즘 막걸리에 빠져있는 중. 드라마 보는데 가평 잣 막걸리가 나오네요. 그래서 주문했습니다.아직 먹어보지는 않아서 맛 평가는 담에...,요즘 막걸리에 빠져있는 중. 드라마 보는데 가평 잣 막걸리가 나오네요. 그래서 주문했습니다.아직 먹어보지는 않아서 맛 평가는 담에...
평점5,술마켓,cha7****,23.05.09.,포장도 꼼꼼하고 맛있어서 또 구매했어요~,포장도 꼼꼼하고 맛있어서 또 구매했어요~
평점5,술마켓,90li****,23.05.09.,단 게 당길 땐 무조갼 호랑이 막걸리죠,단 게 당길 땐 무조갼 호랑이 막걸리죠
평점5,배혜정도가,johs****,23.05.09.,부모님이 가장 좋아하시는 막걸리,부모님이 가장 좋아하시는 막걸리
평점5,술마켓,ysc4****,23.05.09.,맛이특이하고입맛에딱입니다,맛이특이하고입맛에딱입니다
평점5,배혜정도가,purp****,23.05.09.,진짜 달달하이 맛있아요,진짜 달달하이 맛있아요
평점5,술마켓,hera****,23.05.09.,맛있어요. 상큼하고 . 다음날 두통없어요,맛있어요. 상큼하고 . 다음날 두통없어요
평점5,배혜정도가,mild****,23.05.08.,"전통주 매장에서 마셔보고 너무 맛있어서 친구에게 선물했습니다. 술잘알 친구도 맛있다며 너무 만족한 막걸리예요! 달달하지만 지나치게 달지 않아 막걸리 맛을 해하지도 않고, 생 막걸리","전통주 매장에서 마셔보고 너무 맛있어서 친구에게 선물했습니다. 술잘알 친구도 맛있다며 너무 만족한 막걸리예요! 달달하지만 지나치게 달지 않아 막걸리 맛을 해하지도 않고, 생 막걸리라 탄산도 비교적 강한 편이라 크게 거부감 없이 잘 마실 수 있는 것 같아요. 맨 처음 먹었을 때는 '안주가 필요없겠다'라는 생각이 들었어요. 탄산 때문에 쉽게 배가 불러서 가벼운 안주로도 충분한 것 같아요! 다음에 또 주문해서 마셔보려구요. :)"
평점5,우리술상회,ku60****,23.05.05.,허허.. 너무 맛잇게 급하게 먹어서 사진이읍네요..술을 아주 마니 다양하게 삿는데.. 아버님들께서 아주 끊임없이 드셧고 결국 하나도 안남앗어요……ㅋ 가장,"허허.. 너무 맛잇게 급하게 먹어서 사진이읍네요..
술을 아주 마니 다양하게 삿는데.. 아버님들께서 아주 끊임없이 드셧고 결국 하나도 안남앗어요……ㅋ 가장 반응 좋앗던건 매실 원주! 그리고 복분자주 엿습니아~~~~ 최고 ! 포장도 넘 꼼똠하구 술잔도 오구요! 담에도 또시킿겁니다"
평점5,배혜정도가,kons****,23.05.05.,"시간이 지날수록 맛의 차이가 나네요.수령 후, 1주일 정도 지나니 첫날보다맛이 더욱 좋은 듯,,,,","시간이 지날수록 맛의 차이가 나네요.
수령 후, 1주일 정도 지나니 첫날보다
맛이 더욱 좋은 듯,,,,"
평점4,술마켓,nabg****,23.05.05.,집에 앉아서 다양한 막걸리를 마실수 있어 좋네요,집에 앉아서 다양한 막걸리를 마실수 있어 좋네요
평점5,술마켓,didd****,23.05.05.,배송이 빠르고 상품이 좋아요,배송이 빠르고 상품이 좋아요
평점5,술마켓,cybe****,23.05.05.,포장이 잘되어 있어 좋네요^^,포장이 잘되어 있어 좋네요^^
평점5,술마켓,cje2****,23.05.05.,배송도 잘왔고 아주 좋네요,배송도 잘왔고 아주 좋네요
평점5,술마켓,0103****,23.05.05.,빨리 오고 맛있어요,빨리 오고 맛있어요
평점5,술마켓,frog****,23.05.04.,달지 않은 막걸리 없나요,달지 않은 막걸리 없나요
평점4,배혜정도가,nacf****,23.05.04.,빠른 배송 6병,"빠른 배송
6병"
평점5,술마켓,wnal****,23.05.04.,막걸리만 드시는 부모님께서 이막걸리가 제일 맛있다하셔서가끔씩 보내드려요~,"막걸리만 드시는 부모님께서
이막걸리가 제일 맛있다하셔서
가끔씩 보내드려요~"
평점5,술마켓,pmy3****,23.05.04.,앞으로 막걸리나 우리술은 여기서 주문해서 먹어야겠네요 꼼꼼한 포장과 빠른 배송 감사합니다.,앞으로 막걸리나 우리술은 여기서 주문해서 먹어야겠네요 꼼꼼한 포장과 빠른 배송 감사합니다.
평점5,배혜정도가,52am****,23.05.03.,빠른배송 감사합니다.다만아쉬운점은 아이스팩이 다녹아서 왔네요.. 약간미직지근해서 받자마자 냉장고에넣긴했는데 괜찮겠지요 어버이날 마실예정이라 아직마셔보진 못했지만 후기가 좋아 아주기,빠른배송 감사합니다.다만아쉬운점은 아이스팩이 다녹아서 왔네요.. 약간미직지근해서 받자마자 냉장고에넣긴했는데 괜찮겠지요 어버이날 마실예정이라 아직마셔보진 못했지만 후기가 좋아 아주기대가 큼니다ㅎㅎ
평점5,배혜정도가,apfj****,23.05.03.,맛좋아서 막걸리믄 이것만먹어용,맛좋아서 막걸리믄 이것만먹어용
평점5,배혜정도가,un05****,23.05.03.,배송빠르구싸게잘삿어요,배송빠르구싸게잘삿어요
평점5,술마켓,kimj****,23.05.02.,호랭이 막걸리.. 여성들 입맛에 딱인것 같아요적당히 달달하니.. 포장도 꼼꼼히 좋아요^^,"호랭이 막걸리.. 여성들 입맛에 딱인것 같아요
적당히 달달하니.. 포장도 꼼꼼히 좋아요^^"
평점5,우리술상회,dnjs****,23.05.02.,전에 먹으면 존맛입니닷,전에 먹으면 존맛입니닷
평점5,술마켓,ngjo****,23.05.01.,맛이 깔끔하고 좋았어요.아내는 이게 가장 맛난다고 합니다.,"맛이 깔끔하고 좋았어요.

아내는 이게 가장 맛난다고 합니다."
평점5,술마켓,dnjs****,23.05.01.,맛있습니다 추천드려요,맛있습니다 추천드려요
평점5,배혜정도가,gut1****,23.05.01.,맛있어요 빠른배송 감사합니다 잘먹을께용,맛있어요 빠른배송 감사합니다 잘먹을께용
평점5,술마켓,juny****,23.05.01.,적당히 달달하고 적당한 산미 적당한 탄산. 딱 적당하다는 느낌이 좋은 술이었습니다,적당히 달달하고 적당한 산미 적당한 탄산. 딱 적당하다는 느낌이 좋은 술이었습니다
평점5,술마켓,1018****,23.04.30.,가볍고 끝맛은 상큼한데 많이 달지 않아서 부담스럽지 않고 좋아요~ 재구매각입니다. 술마켓에서 맛있는 막걸리 다양하게 접해볼 수 있어서 너무 좋네요,가볍고 끝맛은 상큼한데 많이 달지 않아서 부담스럽지 않고 좋아요~ 재구매각입니다. 술마켓에서 맛있는 막걸리 다양하게 접해볼 수 있어서 너무 좋네요
평점5,술마켓,sorr****,23.04.30.,탄산감이 있고 약간 요규르트 같은 느낌도 있네요 맛있어요,탄산감이 있고 약간 요규르트 같은 느낌도 있네요 맛있어요
평점5,배혜정도가,v121****,23.04.30.,맛있어요~ 배송도 빠르고 깔끔한 맛이 너무 좋네요,맛있어요~ 배송도 빠르고 깔끔한 맛이 너무 좋네요
평점5,배혜정도가,mrbi****,23.04.30.,포장도 꼼꼼하게 해주시고 맛도 좋아요~!!,포장도 꼼꼼하게 해주시고 맛도 좋아요~!!
평점5,술마켓,flyj****,23.04.30.,뒷맛이 깔끔해서 좋아요!,뒷맛이 깔끔해서 좋아요!
평점5,배혜정도가,hh78****,23.04.29.,과도하지 않은 단맛과 깔끔한 뒤끝이 아주 맛있습니다.,과도하지 않은 단맛과 깔끔한 뒤끝이 아주 맛있습니다.
평점5,배혜정도가,nyxz****,23.04.29.,적당한 가격에 맛있습니다.,적당한 가격에 맛있습니다.
평점3,술마켓,kyub****,23.04.29.,그냥 그런 막걸리었습니다,그냥 그런 막걸리었습니다
평점5,술마켓,ksms****,23.04.29.,약간의 단맛 좋습니다,약간의 단맛 좋습니다
평점5,배혜정도가,heaj****,23.04.28.,맛이 시중에서 파는 막걸리와 차이가 있습니다 깔끔하고 뒷맛도 너무나 좋아요지인분들께 추천하게 되네요^^,"맛이 시중에서 파는 막걸리와 차이가 있습니다 깔끔하고 뒷맛도 너무나 좋아요
지인분들께 추천하게 되네요^^"
평점5,술마켓,qpzm****,23.04.28.,깔끔하고 맛있어요 재구매할게요,깔끔하고 맛있어요 재구매할게요
평점5,우리술상회,khs2****,23.04.28.,좋아요 좋아요 좋습니더ㆍ,좋아요 좋아요 좋습니더ㆍ
평점5,술마켓,smcp****,23.04.27.,꼼꼼하게 포장되어 잘 왔습니다.,꼼꼼하게 포장되어 잘 왔습니다.
평점5,배혜정도가,suju****,23.04.27.,다 마시고 또 주문하려고 왔다가 리뷰 씁니다달달하니 가볍게 마시기에 너무 좋고 맛있어요ㅠㅠ추천 정말 많이 해서 제 주변사람들은 다 주문해서 먹었어요.그리고 다음날 화장실 정말 잘가,"다 마시고 또 주문하려고 왔다가 리뷰 씁니다
달달하니 가볍게 마시기에 너무 좋고 맛있어요ㅠㅠ
추천 정말 많이 해서 제 주변사람들은 다 주문해서 먹었어요.그리고 다음날 화장실 정말 잘가요 ㅋㅋ"
평점5,술마켓,prtk****,23.04.27.,좋아요 잘쓰겠습니다,좋아요 잘쓰겠습니다
평점2,배혜정도가,guar****,23.04.26.,"폭풍설사 저도 맛봤습니다. 장이 조금만 약해도 발생하려나요? 막걸리에 맛은 좀 가볍고, 산도가 좀더 있다고 봐야할거 같네요. 당시에 변비라서 새벽에 두어번ㅠㅠ 다녀왔는데, 장청소","폭풍설사 저도 맛봤습니다. 장이 조금만 약해도 발생하려나요? 막걸리에 맛은 좀 가볍고, 산도가 좀더 있다고 봐야할거 같네요. 당시에 변비라서 새벽에 두어번ㅠㅠ 다녀왔는데, 장청소에는 도움이 되었지만, 남은 네병은 평일엔 못 마실듯 싶네요. 다음이 두러워서ㅠㅠ 다른 막걸리와의 비교는 일회성으론 힘들지만, 먹어볼만한 맛입니다. 다만 후폭풍이 막걸리 먹고, 처음인지라... 맛으론 괜찮은데 나름 갠적으로 말이죠."
평점5,술마켓,ajh3****,23.04.26.,깔끔하고 맛있네요.,깔끔하고 맛있네요.
평점5,술마켓,ji_m****,23.04.25.,한번에 대량구매..너무 맛을거갘아요.. 기대됨,"한번에 대량구매..
너무 맛을거갘아요.. 기대됨"
평점5,술마켓,ttlj****,23.04.25.,깔끔하고 잡맛 안나고 맛있었어요!!,깔끔하고 잡맛 안나고 맛있었어요!!
평점5,배혜정도가,2h_g****,23.04.24.,전 딱 좋아요! 후기 보면 걸쭉하다는 말도 있던데 별로 걸쭉한지는 잘 모르겠고 뭔가 깨끗한 물로 만든 것 같다는 느낌이 듭니다. 이름이 예뻐서 사봤는데 시중의 일반 막걸리는 이제,전 딱 좋아요! 후기 보면 걸쭉하다는 말도 있던데 별로 걸쭉한지는 잘 모르겠고 뭔가 깨끗한 물로 만든 것 같다는 느낌이 듭니다. 이름이 예뻐서 사봤는데 시중의 일반 막걸리는 이제 못 마실 것 같아요. 들고 다니는 것도 무겁고~ㅎㅎ 아! 선물용 포장이 있었으면 좋겠어요. 그리고 마개를 플라스틱으로 만들어 주셨으면 좋겠네요. 암튼 다 마시고 또 구매할게요~!!
평점5,술마켓,kay0****,23.04.24.,탄산감이 적당하고 진한맛 대신 부드러운 맛이 강해요,탄산감이 적당하고 진한맛 대신 부드러운 맛이 강해요
평점5,술마켓,yoon****,23.04.24.,호랑이 막걸리는 언제나 믿고 먹습니다!제일 맛있어요,"호랑이 막걸리는 언제나 믿고 먹습니다!
제일 맛있어요"
