review_stars,reveiw_buy_site,review_name,review_date,review_title,review_text
평점5,담은 Damun,9402****,23.01.14.,패키지도 너무 고급스럽고맛도 너무 맛있어요??,"패키지도 너무 고급스럽고
맛도 너무 맛있어요??"
평점5,담은 Damun,4208****,23.01.13.,와~ 정말 부드럽고 밀도도 쫀쫀하고 맛있어요. 탄산이 적어서 좋습니다,와~ 정말 부드럽고 밀도도 쫀쫀하고 맛있어요. 탄산이 적어서 좋습니다
평점5,담은 Damun,goak****,23.01.13.,늘 이맛은 잊을수가 없다. . .감동 그자체,늘 이맛은 잊을수가 없다. . .감동 그자체
평점5,담은 Damun,sj84****,23.01.13.,병이 고급 색깔 우유,병이 고급 색깔 우유
평점5,담은 Damun,wkdx****,23.01.13.,막걸리는 담음 입니다 최곱니다 3번째 주문,막걸리는 담음 입니다 최곱니다 3번째 주문
평점5,담은 Damun,m_jw****,23.01.12.,제가 제일 좋아하는 막걸리 ㅋ,제가 제일 좋아하는 막걸리 ㅋ
평점5,담은 Damun,tndu****,23.01.12.,처음 먹어봤는데 맛있네요,처음 먹어봤는데 맛있네요
평점5,담은 Damun,ejin****,23.01.11.,맛은 물론이고 포장도 너무 잘 되서 왔어요,맛은 물론이고 포장도 너무 잘 되서 왔어요
평점5,담은 Damun,ssdh****,23.01.10.,막걸리는 잘안마시는데 이건 마셔요 마실때 부담이 없고 넘김이 부드러워서 좋아요,막걸리는 잘안마시는데 이건 마셔요 마실때 부담이 없고 넘김이 부드러워서 좋아요
평점5,담은 Damun,yhj_****,23.01.10.,포장이 예쁘네요 잘마실게요,포장이 예쁘네요 잘마실게요
평점5,담은 Damun,coco****,23.01.09.,세젤맛 막걸리너무 맛있어요,"세젤맛 막걸리
너무 맛있어요"
평점5,담은 Damun,jjji****,23.01.09.,우유 요거트같이 맛있는!!,우유 요거트같이 맛있는!!
평점5,담은 Damun,qkqr****,23.01.08.,우유라는 착각이 들 만큼 부드럽고 맛있어요,우유라는 착각이 들 만큼 부드럽고 맛있어요
평점5,담은 Damun,laro****,23.01.08.,선물로 주문했는데 포장도 꼼꼼히 오고 배송도 빠르네요^^,선물로 주문했는데 포장도 꼼꼼히 오고 배송도 빠르네요^^
평점5,담은 Damun,slsk****,23.01.06.,친구 집들이 선물 겸 마시려구 삿어요기대 중이에요,"친구 집들이 선물 겸 마시려구 삿어요
기대 중이에요"
평점5,담은 Damun,ehds****,23.01.05.,부모님 선물로 드린건데 포장부터 너무 예쁘게 와서 기분 좋았어요! 숙취도 없고 깔끔하고 맛있었다고 하시네요 ㅎㅎ 다음에도 또 구매할 의사 있습니다!,부모님 선물로 드린건데 포장부터 너무 예쁘게 와서 기분 좋았어요! 숙취도 없고 깔끔하고 맛있었다고 하시네요 ㅎㅎ 다음에도 또 구매할 의사 있습니다!
평점5,담은 Damun,hyun****,23.01.05.,맛도리 ㅎㄷㄷ 병도 예뻐요 요즘 갬성인 막걸리 최고예요,맛도리 ㅎㄷㄷ 병도 예뻐요 요즘 갬성인 막걸리 최고예요
평점5,담은 Damun,jisu****,23.01.05.,우유처럼 부드럽고 맛있어요,우유처럼 부드럽고 맛있어요
평점5,담은 Damun,hotd****,23.01.05.,신속히 잘 받았읍니다.,신속히 잘 받았읍니다.
평점5,담은 Damun,zaba****,23.01.04.,세번째 마셔보는 담은 막걸리 입니다. 넘나도 맛나요! 쉽게 마트에서도 구입할수 있음 좋겠네요.,세번째 마셔보는 담은 막걸리 입니다. 넘나도 맛나요! 쉽게 마트에서도 구입할수 있음 좋겠네요.
평점5,담은 Damun,1rre****,23.01.04.,색다르게 부드러운 막걸리,색다르게 부드러운 막걸리
평점5,담은 Damun,grog****,23.01.04.,잘 먹겠습니다ㅎㅎㅎ,잘 먹겠습니다ㅎㅎㅎ
평점5,담은 Damun,toto****,23.01.03.,듣던데로 맛있네요. 계속 생각날거같아요,듣던데로 맛있네요. 계속 생각날거같아요
평점5,담은 Damun,may3****,23.01.03.,맛잇네요 도수는잇어요,맛잇네요 도수는잇어요
평점5,담은 Damun,rico****,23.01.02.,선물용으로 구매 맛 좋다고 합니다.이마트에서도 팔던건 함정 ㅎㅎ,"선물용으로 구매 맛 좋다고 합니다.
이마트에서도 팔던건 함정 ㅎㅎ"
평점5,담은 Damun,jshb****,23.01.02.,두번째 구매해서 마시는데 정말 깔끔하고 진하니 맛있습니다 몇번은 더 구매 할꺼 같아요,두번째 구매해서 마시는데 정말 깔끔하고 진하니 맛있습니다 몇번은 더 구매 할꺼 같아요
평점5,담은 Damun,deha****,23.01.02.,매번 먹을때마다 맛있게 먹고있어요,매번 먹을때마다 맛있게 먹고있어요
평점5,담은 Damun,sell****,23.01.01.,안전하게 도착했어요 기대중,안전하게 도착했어요 기대중
평점5,담은 Damun,seok****,23.01.01.,맛있스니다 부드럽구요,맛있스니다 부드럽구요
평점5,담은 Damun,coje****,22.12.31.,진짜 고소하니 맛있어요막걸리 특유의 냄새 안 남 !!,"진짜 고소하니 맛있어요
막걸리 특유의 냄새 안 남 !!"
평점4,담은 Damun,ojw0****,22.12.30.,추천받고 구매해봤어요. 정말 우유 같아요. 신맛이 적고 탄산도 강하지 않아서 좋았어요. 패키징이 예뻐서 선물용으로도 좋을 것 같아요.,추천받고 구매해봤어요. 정말 우유 같아요. 신맛이 적고 탄산도 강하지 않아서 좋았어요. 패키징이 예뻐서 선물용으로도 좋을 것 같아요.
평점1,담은 Damun,dmlg****,22.12.30.,너무 밍밍하고 우유같아서 제 입맛엔 별로예요,너무 밍밍하고 우유같아서 제 입맛엔 별로예요
평점5,담은 Damun,ppi8****,22.12.28.,몇년전에 먹어보고 간만에 먹었는데 역시 너무 맛있었습니다! 앉은 자리에서 둘이서 3병을 다 먹어버렸네요ㅋㅋ 2022 마지막날을 위해 재구매하러 갑니다. 자주 올게요!,몇년전에 먹어보고 간만에 먹었는데 역시 너무 맛있었습니다! 앉은 자리에서 둘이서 3병을 다 먹어버렸네요ㅋㅋ 2022 마지막날을 위해 재구매하러 갑니다. 자주 올게요!
평점5,담은 Damun,jshb****,22.12.28.,느린마을 막걸리를 제일 좋아하는데 오늘 담은 막걸리 마셔보고 순위가 바뀌었습니다 ㅎㅎ 부드럽고 진한 맛이 일품입니다,느린마을 막걸리를 제일 좋아하는데 오늘 담은 막걸리 마셔보고 순위가 바뀌었습니다 ㅎㅎ 부드럽고 진한 맛이 일품입니다
평점5,담은 Damun,1dwo****,22.12.27.,우유같이 부드러워서 의미있는 날에 마시면 좋네요!,우유같이 부드러워서 의미있는 날에 마시면 좋네요!
평점5,담은 Damun,kjp9****,22.12.27.,선물로 드렸었는데 ㅎㅎ 잘드시나 보더라구요 감사합니다.,선물로 드렸었는데 ㅎㅎ 잘드시나 보더라구요 감사합니다.
평점5,담은 Damun,rych****,22.12.26.,"막걸리를 싫어하는 사람은 드시지말기를 ㅎㅎ저는 막걸리를 싫어하는데 다른사람들 리뷰에 ‘우유같다, 달콤하다’ 등의 내용이 있어서 지금까지의 막걸리와는 아예 다른","막걸리를 싫어하는 사람은 드시지말기를 ㅎㅎ
저는 막걸리를 싫어하는데 다른사람들 리뷰에 ‘우유같다, 달콤하다’ 등의 내용이 있어서 지금까지의 막걸리와는 아예 다른 결의, 또다른 차원의 막걸리인가 보다 하고 주문해서 먹어봤는데요. 그냥 다른 막걸리보다 탄산적고 조금 순한 막걸리네요. 막걸리 특유의 그 향은 똑같습니다. 그 특유의 향을 싫어하는 우리같은 사람들은 그냥 맥주나 버번 먹으러 갑시다^^"
평점5,술담화 전통주 쇼핑몰,todz****,22.12.26.,"포장도 엄청 꼼꼼한데 열어보니 고급스러워요. 다른 막걸리는 톡쏘고 머리아픈게 있는데, 이 막걸리는 되게 부드럽네요. 처음부터 목으로 넘어갈때까지 기분좋게 느껴져요. 다음에는 담은꺼","포장도 엄청 꼼꼼한데 열어보니 고급스러워요. 다른 막걸리는 톡쏘고 머리아픈게 있는데, 이 막걸리는 되게 부드럽네요. 처음부터 목으로 넘어갈때까지 기분좋게 느껴져요. 다음에는 담은꺼 다른 막걸리도 사보려구요. 진짜 최고예요"
평점5,담은 Damun,j_jo****,22.12.26.,혹시.. 예전이랑 맛이 바뀐건가요?? 작년에 처음 먹었을 땐 단맛이 강해서 정말 맛있게 먹었는데 이번에 먹었더니 신맛이 많이 났어요 ㅠㅠ 원래 이랬나요..?,혹시.. 예전이랑 맛이 바뀐건가요?? 작년에 처음 먹었을 땐 단맛이 강해서 정말 맛있게 먹었는데 이번에 먹었더니 신맛이 많이 났어요 ㅠㅠ 원래 이랬나요..?
평점5,담은 Damun,ne43****,22.12.25.,술을 잘 못마셔서 술맛을 잘 모르는데 진짜 맛있어요. 탄산 거의 없이 요거트 맛 나고 진해서 바로 앉은 자리에서 2병 땄네요,술을 잘 못마셔서 술맛을 잘 모르는데 진짜 맛있어요. 탄산 거의 없이 요거트 맛 나고 진해서 바로 앉은 자리에서 2병 땄네요
평점5,담은 Damun,pjhs****,22.12.25.,예전에 한번 먹었다가 맛있어서 별도 구매해봤어요! 여전히 맛있네요:),예전에 한번 먹었다가 맛있어서 별도 구매해봤어요! 여전히 맛있네요:)
평점5,담은 Damun,ihi9****,22.12.25.,믿고 마시던 술입니다. 배송도 정말 빠르네요.,믿고 마시던 술입니다. 배송도 정말 빠르네요.
평점5,담은 Damun,mibb****,22.12.24.,포장부터 정성스러 기분좋아요,포장부터 정성스러 기분좋아요
평점5,담은 Damun,li07****,22.12.24.,예전에 맛있게 먹었던 기억이 있어서 또 구매했어요~ 맛있게 잘 먹을게요!!!,예전에 맛있게 먹었던 기억이 있어서 또 구매했어요~ 맛있게 잘 먹을게요!!!
평점3,담은 Damun,duda****,22.12.23.,막걸리특유의맛이나네요 별로,막걸리특유의맛이나네요 별로
평점5,담은 Damun,wlsw****,22.12.21.,부드럽고 맛있어요! 자주 시킬 거 같아요.,부드럽고 맛있어요! 자주 시킬 거 같아요.
평점5,담은 Damun,nses****,22.12.20.,술집에서 시켜먹고 맛있어서 찾아서 시켰어요 크리스마스때 먹을거예요!!,술집에서 시켜먹고 맛있어서 찾아서 시켰어요 크리스마스때 먹을거예요!!
평점5,담은 Damun,alca****,22.12.20.,"재구매입니다.제품 문제 없이 배송 빠르게 잘 받았습니다.맛있게 마신 막걸리, 이번엔 가족들과 같이 마셨는데 맛있다고 합니다.","재구매입니다.
제품 문제 없이 배송 빠르게 잘 받았습니다.
맛있게 마신 막걸리, 이번엔 가족들과 같이 마셨는데 맛있다고 합니다."
평점5,담은 Damun,yoon****,22.12.20.,진짜 믿고시키는 막걸리 추전합니다,진짜 믿고시키는 막걸리 추전합니다
평점5,친환경먹거리다팜,ciko****,22.12.20.,맛있었어요 또구매할게요,맛있었어요 또구매할게요
평점5,담은 Damun,azim****,22.12.20.,신속하고 빠르게 배송해주셔서 감사합니다.,신속하고 빠르게 배송해주셔서 감사합니다.
평점5,담은 Damun,yong****,22.12.19.,포장부터 고급지고 맛이야 뭐 말해뭐합니까 졸맛탱,포장부터 고급지고 맛이야 뭐 말해뭐합니까 졸맛탱
평점5,담은 Damun,tjwn****,22.12.19.,진하고 부드러워요 맛있어요,진하고 부드러워요 맛있어요
평점5,담은 Damun,gofl****,22.12.18.,너무 부드럽고 술 못마시는 친구도 즐길수 있어요~ 우유같은 목넘김!,너무 부드럽고 술 못마시는 친구도 즐길수 있어요~ 우유같은 목넘김!
평점5,술담화 전통주 쇼핑몰,xoru****,22.12.18.,와 정말 기대이상입니다. 너무 맛있네요 인생 막걸리,와 정말 기대이상입니다. 너무 맛있네요 인생 막걸리
평점5,담은 Damun,ysj0****,22.12.18.,아직 맛은못봤지만 입에 맞으면 또 구매할게여~,아직 맛은못봤지만 입에 맞으면 또 구매할게여~
평점5,담은 Damun,jjur****,22.12.18.,하얀 우유처럼 부드럽고 맛있어요~,하얀 우유처럼 부드럽고 맛있어요~
평점5,담은 Damun,hshn****,22.12.18.,맛있어서 재주문 했어요,맛있어서 재주문 했어요
평점5,담은 Damun,shun****,22.12.15.,포장도 꼼꼼하게 잘 왔고 빛깔도 뽀얀게 최고예요 목넘김도 부드럽고 담에 또 시켜먹을거같아요,포장도 꼼꼼하게 잘 왔고 빛깔도 뽀얀게 최고예요 목넘김도 부드럽고 담에 또 시켜먹을거같아요
평점5,담은 Damun,mido****,22.12.15.,빠르게 잘받았구요 맛도 좋아요,빠르게 잘받았구요 맛도 좋아요
평점5,담은 Damun,dsmc****,22.12.15.,인생 막걸리~~ 너무 맛나요!,인생 막걸리~~ 너무 맛나요!
평점5,술담화 전통주 쇼핑몰,gggt****,22.12.14.,우유막걸리느낌 엄청 맛있네요,우유막걸리느낌 엄청 맛있네요
평점5,담은 Damun,movi****,22.12.14.,부드럽고 포장도 고급스러워오,부드럽고 포장도 고급스러워오
평점5,담은 Damun,kkom****,22.12.14.,맛있게 잘 마셨어요,맛있게 잘 마셨어요
평점3,담은 Damun,rhlg****,22.12.13.,제가 초반에 시켜서 마셔보고 이번에 타인이 시켜서 먹어본 것까지 총 3번 째인데 제가 기대를 너무 많이 한 탓일까요? 이번에 온 막걸리는 약간 싱거운 느낌이 크네요.. 이런 맛이라,제가 초반에 시켜서 마셔보고 이번에 타인이 시켜서 먹어본 것까지 총 3번 째인데 제가 기대를 너무 많이 한 탓일까요? 이번에 온 막걸리는 약간 싱거운 느낌이 크네요.. 이런 맛이라면 제가 주변 사람들에게 추천하기 어려웠을 것 같습니다.
평점5,담은 Damun,jhl1****,22.12.13.,완전 부드럽고 진한 맛!,완전 부드럽고 진한 맛!
평점5,담은 Damun,kye5****,22.12.12.,프리미엄 막걸리답게 부드럽고 맛있어요!,프리미엄 막걸리답게 부드럽고 맛있어요!
평점5,담은 Damun,bkc7****,22.12.12.,막걸리 진짜좋아하는데 많이달지않아서 좋아요,막걸리 진짜좋아하는데 많이달지않아서 좋아요
평점5,담은 Damun,q421****,22.12.11.,맛있어서 또 주문해요.. 가격만 좀 조정도면 더자주 구매할것같아용♡♡^^,맛있어서 또 주문해요.. 가격만 좀 조정도면 더자주 구매할것같아용♡♡^^
평점5,담은 Damun,gusg****,22.12.10.,"가족들이 다 막걸리 좋아해서 시켜봤는데기존에 먹던 막걸리랑 다르게 색이 우유같이 진하고 탄산감이 적음, 목넘김이 가볍지만 뒤에 맛이 남음.처음 접하는 거라 신기한 맛이다 하고 먹음","가족들이 다 막걸리 좋아해서 시켜봤는데
기존에 먹던 막걸리랑 다르게 색이 우유같이 진하고 탄산감이 적음, 목넘김이 가볍지만 뒤에 맛이 남음.
처음 접하는 거라 신기한 맛이다 하고 먹음
중독적이라기 보다는 그냥 괜찮네 하면서 먹게 됨"
평점5,담은 Damun,swee****,22.12.10.,선물용으로 구입했는데 너무 좋아해서 만족스러웠습니다. 포장이 선물하기 딱 좋아요,선물용으로 구입했는데 너무 좋아해서 만족스러웠습니다. 포장이 선물하기 딱 좋아요
평점5,담은 Damun,alca****,22.12.10.,제품 잘 받았습니다.배송도 빠르고 배송중에 문제 없이 잘 받았습니다.가족들도 맛있어합니다.잘 마사겠습니다.,"제품 잘 받았습니다.
배송도 빠르고 배송중에 문제 없이 잘 받았습니다.
가족들도 맛있어합니다.
잘 마사겠습니다."
평점5,담은 Damun,koho****,22.12.08.,언제나 최고 복순도가나 해창도 좋지만 담은이 제일 무난한 것 같아요,"언제나 최고

복순도가나 해창도 좋지만 담은이 제일 무난한 것 같아요"
평점5,담은 Damun,leek****,22.12.08.,진짜 맛있어요 목넘김 너무 부드럽고 먹어본 막걸리 중에 일뜽..,진짜 맛있어요 목넘김 너무 부드럽고 먹어본 막걸리 중에 일뜽..
평점3,담은 Damun,gyun****,22.12.06.,구름막걸리 추천받아 주문해봤어요. 느린마을꺼만 먹다가 맛이 궁금해서~ 내 스탈은 아닌걸로^^ 하하헣ㅎㅎ 노무 비싸당..,구름막걸리 추천받아 주문해봤어요. 느린마을꺼만 먹다가 맛이 궁금해서~ 내 스탈은 아닌걸로^^ 하하헣ㅎㅎ 노무 비싸당..
평점5,담은 Damun,sie4****,22.12.05.,포장도 예쁘게 오고 ㅎㅎ맛도 부드럽고 맛있어요,포장도 예쁘게 오고 ㅎㅎ맛도 부드럽고 맛있어요
평점5,담은 Damun,play****,22.12.05.,추가주문했습니다 . 잘먹겠습니다,추가주문했습니다 . 잘먹겠습니다
평점5,친환경먹거리다팜,skfw****,22.12.04.,아부지께 선물드렸는데 좋아하시네요ㅎㅎ,아부지께 선물드렸는데 좋아하시네요ㅎㅎ
평점5,담은 Damun,baby****,22.12.04.,부드럽고맛있네요잘먹었습니다,부드럽고맛있네요잘먹었습니다
평점5,담은 Damun,jimi****,22.12.04.,맛이 진하고 목넘김이 부드러워서 맛있게 마셨어요!! 숙취도 없었어요,맛이 진하고 목넘김이 부드러워서 맛있게 마셨어요!! 숙취도 없었어요
평점5,담은 Damun,mina****,22.12.03.,추천받아 구매했었는데 너무 맛있어요,추천받아 구매했었는데 너무 맛있어요
평점5,담은 Damun,mina****,22.12.03.,너무 맛있어서 또 구매했어요,너무 맛있어서 또 구매했어요
평점5,담은 Damun,kimd****,22.12.02.,진짜 제가 원래 막걸리를 즐겨하는 편이 아닌데 우연히 이 막걸리를 접하고 나서 너무 맛있어서 처음으로 제가 제 돈으로 사서 마신 막걸리에요 ?♥?,진짜 제가 원래 막걸리를 즐겨하는 편이 아닌데 우연히 이 막걸리를 접하고 나서 너무 맛있어서 처음으로 제가 제 돈으로 사서 마신 막걸리에요 ?♥?
평점5,담은 Damun,pink****,22.12.01.,해찬이 덕에 시켜보았는데요.?.? 막걸리 중에 제일 깔끔하고 담백한 것 같아요 맛있습니당,해찬이 덕에 시켜보았는데요.?.? 막걸리 중에 제일 깔끔하고 담백한 것 같아요 맛있습니당
평점5,담은 Damun,wkdx****,22.12.01.,담은 막걸리 최곱니다 ㅎㅎ,담은 막걸리 최곱니다 ㅎㅎ
평점5,담은 Damun,kire****,22.11.30.,추천을 받고 구매해보았어요 막걸리를 그렇게 좋아하는 편은 아니라 많이 마셔본 것은 아니지만 정말 그간 먹어봤던 막걸리들과는 확연히 다른 맛!! 탄산감이 적어서 좋았어요 ㅎㅎ,추천을 받고 구매해보았어요 막걸리를 그렇게 좋아하는 편은 아니라 많이 마셔본 것은 아니지만 정말 그간 먹어봤던 막걸리들과는 확연히 다른 맛!! 탄산감이 적어서 좋았어요 ㅎㅎ
평점5,담은 Damun,hams****,22.11.30.,늘 믿고 마시는 부드러운 구름 막걸리!! 정말 맛있어요!!,늘 믿고 마시는 부드러운 구름 막걸리!! 정말 맛있어요!!
평점5,술담화 전통주 쇼핑몰,nsj4****,22.11.29.,포장도 꼼꼼하게 잘 되서 왔고 프리미엄 막걸리답네요,포장도 꼼꼼하게 잘 되서 왔고 프리미엄 막걸리답네요
평점5,담은 Damun,hy11****,22.11.29.,추천받아서 마셔봤는데 좋아요,추천받아서 마셔봤는데 좋아요
평점5,담은 Damun,miwa****,22.11.29.,막걸리 좋아하시는 지인께 선물했는데 너무 좋아하셔서 덩달아 기쁩니다. 또 주문하러 올게요.,막걸리 좋아하시는 지인께 선물했는데 너무 좋아하셔서 덩달아 기쁩니다. 또 주문하러 올게요.
평점5,담은 Damun,soo9****,22.11.28.,넘 맛있네요. 근데 특징이 좀 더 명확하면 좋을 것 같아요. 좀 더 걸쭉해지면 훨씬 더 맛있을거 같아요. 막걸리를 이 가격 주고 사먹는 사람이라면 좀 더 비싸도 더 걸쭉하고 맛있는,"넘 맛있네요. 근데 특징이 좀 더 명확하면 좋을 것 같아요. 좀 더 걸쭉해지면 훨씬 더 맛있을거 같아요. 막걸리를 이 가격 주고 사먹는 사람이라면 좀 더 비싸도 더 걸쭉하고 맛있는걸 원할거 같아요.
그래도 맛있습니다."
평점5,담은 Damun,tjrt****,22.11.27.,막걸리가 이가격인게 이해가 안됬는데 지인의 추천으로 마셔봤는데 완전 혜자입니다. 드셔보세요!,막걸리가 이가격인게 이해가 안됬는데 지인의 추천으로 마셔봤는데 완전 혜자입니다. 드셔보세요!
평점5,담은 Damun,hope****,22.11.27.,정말 맛있어요 저의 최애픽입니다^^부드럽고 적당히 달고 적극추천합니다!!,"정말 맛있어요 저의 최애픽입니다^^
부드럽고 적당히 달고 적극추천합니다!!"
평점4,담은 Damun,jac1****,22.11.26.,포장도 예쁘고 좋은데 호불호가 많이 갈릴 맛이에요~,포장도 예쁘고 좋은데 호불호가 많이 갈릴 맛이에요~
평점5,담은 Damun,yubh****,22.11.26.,맛있어서 왜 프리미엄인지 알겠네요,맛있어서 왜 프리미엄인지 알겠네요
평점5,담은 Damun,rkdw****,22.11.24.,요거트 맛 우유맛 처럼 부드러워요,요거트 맛 우유맛 처럼 부드러워요
평점5,담은 Damun,epsl****,22.11.24.,전에사서먹었는데 맛나서 또 사요,전에사서먹었는데 맛나서 또 사요
평점5,담은 Damun,juze****,22.11.24.,부드러운 막걸리중엔 담은이 최고인것 같습니다. 아주 훌륭한 술입니다,부드러운 막걸리중엔 담은이 최고인것 같습니다. 아주 훌륭한 술입니다
평점5,담은 Damun,bong****,22.11.23.,막걸리 싫어하는 사람들이 느끼는 막걸리 특유의 텁텁함?이 적고 부드러워서 막걸리 싫어파도 한잔 이상은 마셔보더라고요 ㅋㅋ 막거리 좋아파는 걍 술술 마셨답니다~ 김장할 때도 가져갔는,막걸리 싫어하는 사람들이 느끼는 막걸리 특유의 텁텁함?이 적고 부드러워서 막걸리 싫어파도 한잔 이상은 마셔보더라고요 ㅋㅋ 막거리 좋아파는 걍 술술 마셨답니다~ 김장할 때도 가져갔는데 어른들도 부드럽고 우유같다고 좋아하셧어용 저는 재구매하러 왔다가 리뷰써용 ~~
평점5,담은 Damun,msje****,22.11.22.,오프라인 마켓에서 첫 구매 및 시음시 맛이 너무좋아 높은 가격에도 불구 추가 구매했어요이번 김장때에 고기와 같이 먹었는데가족 모두가 맛있게 먹었습니다조만간 또 구매예정이에요ㅎㅎ,"오프라인 마켓에서 첫 구매 및 시음시 맛이 너무좋아 높은 가격에도 불구 추가 구매했어요
이번 김장때에 고기와 같이 먹었는데
가족 모두가 맛있게 먹었습니다
조만간 또 구매예정이에요ㅎㅎ"
평점5,담은 Damun,rico****,22.11.20.,선물했는데 다른 막걸리와는 다른 맛이 있다고 하네요,선물했는데 다른 막걸리와는 다른 맛이 있다고 하네요
평점5,담은 Damun,iksu****,22.11.19.,지인 집에.가서 먹어보고 jmt라서 바로 샀어요!!!!3병 순삭할 것 같네요 행복합니다,지인 집에.가서 먹어보고 jmt라서 바로 샀어요!!!!3병 순삭할 것 같네요 행복합니다
평점5,담은 Damun,ange****,22.11.19.,놀러가서 먹으려고 샀는데 부드럽고 맛있었어요,놀러가서 먹으려고 샀는데 부드럽고 맛있었어요
평점5,담은 Damun,brez****,22.11.18.,전통주 박물관 체험에서 마셔보고 너무 맛있어서 주문했습니다. 처음엔 막걸리 특유의 맛보단 쌀 특유의 부드러운 맛이 강해요. 전 그게 너무 좋더라고요. 막걸리 맛이 좋은 분은 좀 더,전통주 박물관 체험에서 마셔보고 너무 맛있어서 주문했습니다. 처음엔 막걸리 특유의 맛보단 쌀 특유의 부드러운 맛이 강해요. 전 그게 너무 좋더라고요. 막걸리 맛이 좋은 분은 좀 더 숙성해서 드세요. 제 친구들은 좀 더 보관해뒀다 마시는게 더 맛있다고 합니다. 다음엔 얼려서 먹어보고 싶어요.
평점3,담은 Damun,ange****,22.11.18.,요거트에 가까운 맛이고 탄산이 거의 없어요ㅡ 달콤한 술 좋아하는 분에게는 추천. 막걸리 생각하고 먹으면 그냥 요거트 음료 먹는 느낌일수도..,요거트에 가까운 맛이고 탄산이 거의 없어요ㅡ 달콤한 술 좋아하는 분에게는 추천. 막걸리 생각하고 먹으면 그냥 요거트 음료 먹는 느낌일수도..
평점3,담은 Damun,dlck****,22.11.17.,술을잘못마셔서그런지 둘이1병마셨는데 숙취가있어요. 트림시 젖비린내가올라와요,술을잘못마셔서그런지 둘이1병마셨는데 숙취가있어요. 트림시 젖비린내가올라와요
평점5,담은 Damun,mana****,22.11.17.,이미 먹어보고 선물하려고 구입한막걸리에요 정말 맛있게 먹었었습니다,"이미 먹어보고 선물하려고 구입한막걸리에요
정말 맛있게 먹었었습니다"
평점5,담은 Damun,sue0****,22.11.16.,"일단 배송 빠르고 겨울이라도 아이스팩 넣어주셔서 좋았어요. 고된 업무를 마치고 개봉, 페트 병 하나하나 포장이 정성스러워 선물용으로 좋긴 하네요.오픈해서 컵에 따르는데 와, 이게","일단 배송 빠르고 겨울이라도 아이스팩 넣어주셔서 좋았어요.
고된 업무를 마치고 개봉, 페트 병 하나하나 포장이 정성스러워 선물용으로 좋긴 하네요.
오픈해서 컵에 따르는데 와, 이게 뭐죠? 전 이렇게 뽀얀 유백색의 막걸리는 처음 봤어요!!!!
맛은 신맛이 많이 강하고 단맛은 그렇게 강하지 않네요. 그런데 확실히 깔끔한 곡물의 느낌이 많이 나서 무척 건강하게 느껴지네요.
술보다 음료같아요"
평점5,담은 Damun,kang****,22.11.16.,맛있어요 맛이 순해서 술 못 먹는 분들한테도 괜찮을 듯 해요,맛있어요 맛이 순해서 술 못 먹는 분들한테도 괜찮을 듯 해요
평점5,담은 Damun,bust****,22.11.16.,부모님도 만족셨습니당 다음에 또 주문할게용~,부모님도 만족셨습니당 다음에 또 주문할게용~
평점5,담은 Damun,s050****,22.11.16.,은은하게맛잏긴함 조금아주조금 살짝더 달았음 좋았을텐데,은은하게맛잏긴함 조금아주조금 살짝더 달았음 좋았을텐데
평점4,담은 Damun,s050****,22.11.16.,기대를 너무 많이했나보다생각보다는 아니다,"기대를 너무 많이했나보다
생각보다는 아니다"
평점5,담은 Damun,jong****,22.11.16.,"아직 먹어보진 않았지만, 맛이 기대되요ㅋㅋ포천에서 포천오는데 왜 곤지암을 갔다오는지는 모르겠지만ㅋ 포장도 깔끔하고 고급져요ㅋㅋㅋ 먹어보고 다시 후기남길께요ㅋ","아직 먹어보진 않았지만, 맛이 기대되요ㅋㅋ
포천에서 포천오는데 왜 곤지암을 갔다오는지는 모르겠지만ㅋ 포장도 깔끔하고 고급져요ㅋㅋㅋ 먹어보고 다시 후기남길께요ㅋ"
평점5,담은 Damun,1002****,22.11.15.,처음 먹고 맛있어서 또 시켰어요,처음 먹고 맛있어서 또 시켰어요
평점5,담은 Damun,higg****,22.11.15.,막걸리 부드럽고 맛있어요!,막걸리 부드럽고 맛있어요!
평점5,담은 Damun,obok****,22.11.14.,포장도 깔끔하고 동봉된 아이스팩도 물이라서 처리가 쉬웠습니다 우유같이 생겼는데 진짜로 부드럽고 제 입맛엔 단맛이 많지 않아서 깔끔했습니다 !,포장도 깔끔하고 동봉된 아이스팩도 물이라서 처리가 쉬웠습니다 우유같이 생겼는데 진짜로 부드럽고 제 입맛엔 단맛이 많지 않아서 깔끔했습니다 !
평점5,담은 Damun,song****,22.11.14.,바로 만든 막걸리라 맛있었어요.,바로 만든 막걸리라 맛있었어요.
평점5,담은 Damun,tkdw****,22.11.14.,목넘김이 우유처럼 부드럽다,목넘김이 우유처럼 부드럽다
평점5,담은 Damun,mean****,22.11.13.,탄산없고 부드러운 우유같아요.,탄산없고 부드러운 우유같아요.
평점3,담은 Damun,do02****,22.11.10.,우유에 일반막걸리 섞은 밍밍한맛술 먹는 사람들은 안좋아할 맛그냥 부드럽기만하네요,"우유에 일반막걸리 섞은 밍밍한맛
술 먹는 사람들은 안좋아할 맛
그냥 부드럽기만하네요"
평점5,담은 Damun,song****,22.11.10.,아버님이 좋아하시네요ㅎㅎ,아버님이 좋아하시네요ㅎㅎ
